"","mutO","mutX","MSE"
"IBA57",0,258,1662584.12451175
"IMPDH1",0,258,1662584.12451175
"IRX5",0,258,1662584.12451175
"ISG20",0,258,1662584.12451175
"KAT5",0,258,1662584.12451175
"KIR3DX1",0,258,1662584.12451175
"KRBA2",0,258,1662584.12451175
"KRT31",0,258,1662584.12451175
"LMNB1",0,258,1662584.12451175
"LRRC73",0,258,1662584.12451175
"MAG",0,258,1662584.12451175
"MATK",0,258,1662584.12451175
"MEX3A",0,258,1662584.12451175
"MLKL",0,258,1662584.12451175
"MOCS3",0,258,1662584.12451175
"MSL3P1",0,258,1662584.12451175
"NISCH",0,258,1662584.12451175
"NPBWR1",0,258,1662584.12451175
"NRAS",0,258,1662584.12451175
"NUDT14",0,258,1662584.12451175
"OR1E2",0,258,1662584.12451175
"OR2F2",0,258,1662584.12451175
"OR8B12",0,258,1662584.12451175
"OVOL2",0,258,1662584.12451175
"PCYOX1",0,258,1662584.12451175
"PDIA2",0,258,1662584.12451175
"PPME1",0,258,1662584.12451175
"PPP1R13L",0,258,1662584.12451175
"PRKAR2A",0,258,1662584.12451175
"PRKRIP1",0,258,1662584.12451175
"PTGER3",0,258,1662584.12451175
"PTRF",0,258,1662584.12451175
"RALGPS1",0,258,1662584.12451175
"RGS11",0,258,1662584.12451175
"RHOD",0,258,1662584.12451175
"RIPK2",0,258,1662584.12451175
"RNF112",0,258,1662584.12451175
"RPL31",0,258,1662584.12451175
"RRAS",0,258,1662584.12451175
"SAMM50",0,258,1662584.12451175
"SCNN1D",0,258,1662584.12451175
"SCYL1",0,258,1662584.12451175
"SDF4",0,258,1662584.12451175
"SEPT5",0,258,1662584.12451175
"SETD9",0,258,1662584.12451175
"SGK223",0,258,1662584.12451175
"SH2B2",0,258,1662584.12451175
"SH3GLB1",0,258,1662584.12451175
"SH3RF1",0,258,1662584.12451175
"SIRT4",0,258,1662584.12451175
"SLC25A40",0,258,1662584.12451175
"SLC25A47",0,258,1662584.12451175
"SLC30A7",0,258,1662584.12451175
"SLC44A4",0,258,1662584.12451175
"SLC52A1",0,258,1662584.12451175
"SMG9",0,258,1662584.12451175
"SOLH",0,258,1662584.12451175
"SPATA2",0,258,1662584.12451175
"SPNS2",0,258,1662584.12451175
"SPSB1",0,258,1662584.12451175
"SPTSSB",0,258,1662584.12451175
"SRP19",0,258,1662584.12451175
"STARD7",0,258,1662584.12451175
"STXBP5-AS1",0,258,1662584.12451175
"SURF4",0,258,1662584.12451175
"SYT7",0,258,1662584.12451175
"TBC1D28",0,258,1662584.12451175
"TICAM1",0,258,1662584.12451175
"TIMM9",0,258,1662584.12451175
"TKT",0,258,1662584.12451175
"TM9SF2",0,258,1662584.12451175
"TMEM190",0,258,1662584.12451175
"TRAF2",0,258,1662584.12451175
"TRIM33",0,258,1662584.12451175
"TRIM73",0,258,1662584.12451175
"TTLL12",0,258,1662584.12451175
"VWA2",0,258,1662584.12451175
"WAPAL",0,258,1662584.12451175
"WDR88",0,258,1662584.12451175
"YOD1",0,258,1662584.12451175
"ZBTB7A",0,258,1662584.12451175
"ZGPAT",0,258,1662584.12451175
"ZNF232",0,258,1662584.12451175
"ZNF341",0,258,1662584.12451175
"ZNF512B",0,258,1662584.12451175
"ZNF575",0,258,1662584.12451175
"ZNF615",0,258,1662584.12451175
"ZNF697",0,258,1662584.12451175
"ZNF727",0,258,1662584.12451175
"ZNRF1",0,258,1662584.12451175
"AUP1",0,258,1662584.12451175
"CNKSR3",0,258,1662584.12451175
"CSPG5",0,258,1662584.12451175
"KHDRBS1",0,258,1662584.12451175
"MRPS7",0,258,1662584.12451175
"STC2",0,258,1662584.12451175
"SEPT9",0,258,1662584.12451175
"DUS4L",0,258,1662584.12451175
"FOLR1",0,258,1662584.12451175
"LUC7L2",0,258,1662584.12451175
"LYSMD1",0,258,1662584.12451175
"MIR635",0,258,1662584.12451175
"PLD6",0,258,1662584.12451175
"TPRXL",0,258,1662584.12451175
"TTYH1",0,258,1662584.12451175
"ZNF879",0,258,1662584.12451175
"EPPK1",0,258,1662584.12451175
"GJB5",0,258,1662584.12451175
"LMO2",0,258,1662584.12451175
"PAK4",0,258,1662584.12451175
"PPFIA1",0,258,1662584.12451175
"RNF31",0,258,1662584.12451175
"SH3BP5",0,258,1662584.12451175
"TAOK3",0,258,1662584.12451175
"ADAM5",0,258,1662584.12451175
"AGAP8",0,258,1662584.12451175
"ARL11",0,258,1662584.12451175
"C20orf160",0,258,1662584.12451175
"C3orf49",0,258,1662584.12451175
"CCM2",0,258,1662584.12451175
"DCDC2C",0,258,1662584.12451175
"DLX6",0,258,1662584.12451175
"EXOSC5",0,258,1662584.12451175
"FAM71F1",0,258,1662584.12451175
"ILDR2",0,258,1662584.12451175
"IQCA1P1",0,258,1662584.12451175
"LRRC37A",0,258,1662584.12451175
"MIEN1",0,258,1662584.12451175
"MIR25",0,258,1662584.12451175
"SMURF2",0,258,1662584.12451175
"SRCIN1",0,258,1662584.12451175
"TSSC2",0,258,1662584.12451175
"ZNF701",0,258,1662584.12451175
"ENSG00000214970",0,258,1662584.12451175
"UCP3",0,258,1662584.12451175
"APOL3",0,258,1662584.12451175
"C3orf32",0,258,1662584.12451175
"CALHM3",0,258,1662584.12451175
"CHMP7",0,258,1662584.12451175
"FAM45A",0,258,1662584.12451175
"FXYD3",0,258,1662584.12451175
"GABARAP",0,258,1662584.12451175
"LYRM4",0,258,1662584.12451175
"NAMPT",0,258,1662584.12451175
"TRGC1",0,258,1662584.12451175
"VASH2",0,258,1662584.12451175
"CATSPER3",0,258,1662584.12451175
"GPX2",0,258,1662584.12451175
"XXYLT1",0,258,1662584.12451175
"CD200R1L",0,258,1662584.12451175
"IL18",0,258,1662584.12451175
"MFHAS1",0,258,1662584.12451175
"MMEL1",0,258,1662584.12451175
"SCRT2",0,258,1662584.12451175
"BOLA1",0,258,1662584.12451175
"C11orf86",0,258,1662584.12451175
"FAM138B",0,258,1662584.12451175
"ABHD10",0,258,1662584.12451175
"C22orf43",0,258,1662584.12451175
"CUL4A",0,258,1662584.12451175
"DBP",0,258,1662584.12451175
"LRSAM1",0,258,1662584.12451175
"NKAIN3",0,258,1662584.12451175
"SEC23A",0,258,1662584.12451175
"SLC25A51",0,258,1662584.12451175
"SLC3A2",0,258,1662584.12451175
"TACC3",0,258,1662584.12451175
"TIMM8A",0,258,1662584.12451175
"VAPA",0,258,1662584.12451175
"ZBBX",0,258,1662584.12451175
"SV2A",0,258,1662584.12451175
"ZNF843",0,258,1662584.12451175
"ZXDA",0,258,1662584.12451175
"CCDC107",0,258,1662584.12451175
"DOK1",0,258,1662584.12451175
"GNB2",0,258,1662584.12451175
"LBX1",0,258,1662584.12451175
"LRRC58",0,258,1662584.12451175
"LTV1",0,258,1662584.12451175
"LY86",0,258,1662584.12451175
"GRSF1",0,258,1662584.12451175
"KRTAP19-6",0,258,1662584.12451175
"MGAT4B",0,258,1662584.12451175
"MYBBP1A",0,258,1662584.12451175
"OR6C6",0,258,1662584.12451175
"PSMD4",0,258,1662584.12451175
"TFRC",0,258,1662584.12451175
"C18orf63",0,258,1662584.12451175
"DIO3OS",0,258,1662584.12451175
"FAM216A",0,258,1662584.12451175
"LENG1",0,258,1662584.12451175
"SUPT3H",0,258,1662584.12451175
"UROD",0,258,1662584.12451175
"TMPRSS2",0,258,1662584.12451175
"FADS6",0,258,1662584.12451175
"C3orf55",0,258,1662584.12451175
"CCDC23",0,258,1662584.12451175
"DSC1",0,258,1662584.12451175
"FOXG1",0,258,1662584.12451175
"NEUROD2",0,258,1662584.12451175
"NHSL1",0,258,1662584.12451175
"CDKN2AIP",0,258,1662584.12451175
"CLCN3",0,258,1662584.12451175
"DLGAP1-AS1",0,258,1662584.12451175
"FAM186B",0,258,1662584.12451175
"KCNJ3",0,258,1662584.12451175
"NEK6",0,258,1662584.12451175
"OR5H2",0,258,1662584.12451175
"SERF2",0,258,1662584.12451175
"ZNF498",0,258,1662584.12451175
"ABCB9",0,258,1662584.12451175
"ACOT12",0,258,1662584.12451175
"ACTL7A",0,258,1662584.12451175
"ADCK5",0,258,1662584.12451175
"ADH5",0,258,1662584.12451175
"AVL9",0,258,1662584.12451175
"BRF1",0,258,1662584.12451175
"C2orf42",0,258,1662584.12451175
"C7orf61",0,258,1662584.12451175
"CALR3",0,258,1662584.12451175
"CAPN8",0,258,1662584.12451175
"CDK6",0,258,1662584.12451175
"CEACAM4",0,258,1662584.12451175
"CELF1",0,258,1662584.12451175
"CLIC6",0,258,1662584.12451175
"CLPTM1L",0,258,1662584.12451175
"CXXC11",0,258,1662584.12451175
"CYB5D2",0,258,1662584.12451175
"DCDC5",0,258,1662584.12451175
"DHRSX",0,258,1662584.12451175
"DMAP1",0,258,1662584.12451175
"DNAJC10",0,258,1662584.12451175
"DNASE1L3",0,258,1662584.12451175
"DTX4",0,258,1662584.12451175
"ENSG00000233389",0,258,1662584.12451175
"ENSG00000237240",0,258,1662584.12451175
"F2RL2",0,258,1662584.12451175
"FOXP3",0,258,1662584.12451175
"FTO",0,258,1662584.12451175
"GINS1",0,258,1662584.12451175
"GM2A",0,258,1662584.12451175
"GMPPB",0,258,1662584.12451175
"GNPDA2",0,258,1662584.12451175
"GPR180",0,258,1662584.12451175
"GPR62",0,258,1662584.12451175
"GRTP1",0,258,1662584.12451175
"H3F3C",0,258,1662584.12451175
"HMGB4",0,258,1662584.12451175
"HNF4G",0,258,1662584.12451175
"HPCAL4",0,258,1662584.12451175
"IGKV6-21",0,258,1662584.12451175
"IL1RAPL2",0,258,1662584.12451175
"IL34",0,258,1662584.12451175
"ING3",0,258,1662584.12451175
"IZUMO1",0,258,1662584.12451175
"KDELC1",0,258,1662584.12451175
"KRBA1",0,258,1662584.12451175
"KRT6A",0,258,1662584.12451175
"KRTAP13-3",0,258,1662584.12451175
"MAP1S",0,258,1662584.12451175
"MAP3K2",0,258,1662584.12451175
"MAPK15",0,258,1662584.12451175
"MOCS1",0,258,1662584.12451175
"MRPL11",0,258,1662584.12451175
"MT1E",0,258,1662584.12451175
"NECAP1",0,258,1662584.12451175
"NOMO2",0,258,1662584.12451175
"NPC1L1",0,258,1662584.12451175
"NSMAF",0,258,1662584.12451175
"NUP43",0,258,1662584.12451175
"OR10K1",0,258,1662584.12451175
"P2RY4",0,258,1662584.12451175
"PEX5",0,258,1662584.12451175
"PNKP",0,258,1662584.12451175
"POU4F1",0,258,1662584.12451175
"PRICKLE1",0,258,1662584.12451175
"PRLR",0,258,1662584.12451175
"PSMD12",0,258,1662584.12451175
"PTCD1",0,258,1662584.12451175
"RAP1B",0,258,1662584.12451175
"REN",0,258,1662584.12451175
"RIT2",0,258,1662584.12451175
"RUNDC1",0,258,1662584.12451175
"SERTM1",0,258,1662584.12451175
"SRPK3",0,258,1662584.12451175
"STAG3L3",0,258,1662584.12451175
"STRADB",0,258,1662584.12451175
"SYS1",0,258,1662584.12451175
"TEX30",0,258,1662584.12451175
"TFEB",0,258,1662584.12451175
"TMEM19",0,258,1662584.12451175
"TMEM52B",0,258,1662584.12451175
"TMX3",0,258,1662584.12451175
"TRBV20-1",0,258,1662584.12451175
"TRMT11",0,258,1662584.12451175
"TYMP",0,258,1662584.12451175
"UBE2T",0,258,1662584.12451175
"UNCX",0,258,1662584.12451175
"UPK3A",0,258,1662584.12451175
"VSIG10",0,258,1662584.12451175
"YPEL5",0,258,1662584.12451175
"ZC3HC1",0,258,1662584.12451175
"ZDHHC7",0,258,1662584.12451175
"ZMYM1",0,258,1662584.12451175
"ZNF212",0,258,1662584.12451175
"CARD8",0,258,1662584.12451175
"FAM182B",0,258,1662584.12451175
"HSP90B1",0,258,1662584.12451175
"LETM2",0,258,1662584.12451175
"POTEG",0,258,1662584.12451175
"TECPR2",0,258,1662584.12451175
"YAE1D1",0,258,1662584.12451175
"ACBD4",0,258,1662584.12451175
"KCNG4",0,258,1662584.12451175
"KCTD8",0,258,1662584.12451175
"MLNR",0,258,1662584.12451175
"SEPT14",0,258,1662584.12451175
"LILRB4",0,258,1662584.12451175
"PPP3R1",0,258,1662584.12451175
"ALDH2",0,258,1662584.12451175
"COX4I2",0,258,1662584.12451175
"IFT88",0,258,1662584.12451175
"MBNL1",0,258,1662584.12451175
"MIR524",0,258,1662584.12451175
"RNF222",0,258,1662584.12451175
"SEMA4C",0,258,1662584.12451175
"SLC1A2",0,258,1662584.12451175
"AJUBA",0,258,1662584.12451175
"BEND7",0,258,1662584.12451175
"CD8A",0,258,1662584.12451175
"ENSG00000254756",0,258,1662584.12451175
"EPS15",0,258,1662584.12451175
"ETFA",0,258,1662584.12451175
"HIAT1",0,258,1662584.12451175
"HIST1H1T",0,258,1662584.12451175
"HIST1H3A",0,258,1662584.12451175
"HIST1H3I",0,258,1662584.12451175
"HYAL4",0,258,1662584.12451175
"MARC2",0,258,1662584.12451175
"MRFAP1",0,258,1662584.12451175
"MSL1",0,258,1662584.12451175
"MST4",0,258,1662584.12451175
"NAALAD2",0,258,1662584.12451175
"PAGE2",0,258,1662584.12451175
"PIANP",0,258,1662584.12451175
"PLA2G2C",0,258,1662584.12451175
"TMEM66",0,258,1662584.12451175
"TSPAN12",0,258,1662584.12451175
"TSPAN31",0,258,1662584.12451175
"VCX3B",0,258,1662584.12451175
"ZNF774",0,258,1662584.12451175
"ACYP1",0,258,1662584.12451175
"CCDC19",0,258,1662584.12451175
"EEF1A1",0,258,1662584.12451175
"SNORD42B",0,258,1662584.12451175
"ZNF391",0,258,1662584.12451175
"C1orf167",0,258,1662584.12451175
"C6orf183",0,258,1662584.12451175
"FLJ35816",0,258,1662584.12451175
"GNAT1",0,258,1662584.12451175
"IMMP2L",0,258,1662584.12451175
"LINC00469",0,258,1662584.12451175
"LRFN2",0,258,1662584.12451175
"NIPSNAP1",0,258,1662584.12451175
"SUDS3",0,258,1662584.12451175
"TUT1",0,258,1662584.12451175
"ZNF747",0,258,1662584.12451175
"ABI3BP",0,258,1662584.12451175
"LCE1C",0,258,1662584.12451175
"TM4SF19",0,258,1662584.12451175
"UGP2",0,258,1662584.12451175
"MIR142",0,258,1662584.12451175
"PGAM2",0,258,1662584.12451175
"TBX20",0,258,1662584.12451175
"TOB1",0,258,1662584.12451175
"DCAF7",0,258,1662584.12451175
"FAM174A",0,258,1662584.12451175
"IFT74",0,258,1662584.12451175
"LINS",0,258,1662584.12451175
"NOVA1",0,258,1662584.12451175
"TFF2",0,258,1662584.12451175
"CLCF1",0,258,1662584.12451175
"ASB15",0,258,1662584.12451175
"CRLF3",0,258,1662584.12451175
"HRSP12",0,258,1662584.12451175
"POTED",0,258,1662584.12451175
"PRR5-ARHGAP8",0,258,1662584.12451175
"PSMG2",0,258,1662584.12451175
"ZNF525",0,258,1662584.12451175
"ANP32BP1",0,258,1662584.12451175
"ASTE1",0,258,1662584.12451175
"FBLN1",0,258,1662584.12451175
"LRTOMT",0,258,1662584.12451175
"MARK3",0,258,1662584.12451175
"MIR491",0,258,1662584.12451175
"OR13F1",0,258,1662584.12451175
"TWF2",0,258,1662584.12451175
"WT1-AS",0,258,1662584.12451175
"ZNF3",0,258,1662584.12451175
"TXNDC15",0,258,1662584.12451175
"MIR30E",0,258,1662584.12451175
"UTP3",0,258,1662584.12451175
"ENSG00000251357",0,258,1662584.12451175
"PAX1",0,258,1662584.12451175
"SERTAD3",0,258,1662584.12451175
"TADA2B",0,258,1662584.12451175
"FAM125B",0,258,1662584.12451175
"MEAF6",0,258,1662584.12451175
"SPANXD",0,258,1662584.12451175
"SYN3",0,258,1662584.12451175
"ADH7",0,258,1662584.12451175
"GLT1D1",0,258,1662584.12451175
"OR10A2",0,258,1662584.12451175
"PRSS33",0,258,1662584.12451175
"RAPGEF3",0,258,1662584.12451175
"BCL11B",0,258,1662584.12451175
"CCDC74B-AS1",0,258,1662584.12451175
"CCR6",0,258,1662584.12451175
"CRADD",0,258,1662584.12451175
"ENSG00000249209",0,258,1662584.12451175
"FATE1",0,258,1662584.12451175
"GOT1",0,258,1662584.12451175
"IFITM2",0,258,1662584.12451175
"ING5",0,258,1662584.12451175
"INVS",0,258,1662584.12451175
"MARCH3",0,258,1662584.12451175
"MGLL",0,258,1662584.12451175
"PEX13",0,258,1662584.12451175
"PRSS22",0,258,1662584.12451175
"RIOK3",0,258,1662584.12451175
"TMEM216",0,258,1662584.12451175
"TUBBP1",0,258,1662584.12451175
"ZBTB32",0,258,1662584.12451175
"RFPL4A",0,258,1662584.12451175
"AGXT",0,258,1662584.12451175
"AP3D1",0,258,1662584.12451175
"BLVRB",0,258,1662584.12451175
"BTBD11",0,258,1662584.12451175
"HIST1H2BH",0,258,1662584.12451175
"KCNG3",0,258,1662584.12451175
"KHDC3L",0,258,1662584.12451175
"LMAN2L",0,258,1662584.12451175
"METTL3",0,258,1662584.12451175
"OR4D9",0,258,1662584.12451175
"OR5A2",0,258,1662584.12451175
"PAGE3",0,258,1662584.12451175
"PDE7B",0,258,1662584.12451175
"SULT1B1",0,258,1662584.12451175
"AKIRIN1",0,258,1662584.12451175
"ARL2",0,258,1662584.12451175
"C3orf37",0,258,1662584.12451175
"C8orf86",0,258,1662584.12451175
"FAM66C",0,258,1662584.12451175
"HCP5",0,258,1662584.12451175
"NANOGNB",0,258,1662584.12451175
"NPC2",0,258,1662584.12451175
"RBM17",0,258,1662584.12451175
"RSPH10B",0,258,1662584.12451175
"SLC9B2",0,258,1662584.12451175
"STX5",0,258,1662584.12451175
"ZNF114",0,258,1662584.12451175
"CLEC18C",0,258,1662584.12451175
"LRRC10",0,258,1662584.12451175
"NTPCR",0,258,1662584.12451175
"C1orf53",0,258,1662584.12451175
"CERS3",0,258,1662584.12451175
"FGF18",0,258,1662584.12451175
"TRBV7-3",0,258,1662584.12451175
"BRD7",0,258,1662584.12451175
"C6orf1",0,258,1662584.12451175
"LIPK",0,258,1662584.12451175
"MRPL3",0,258,1662584.12451175
"PA2G4",0,258,1662584.12451175
"PNN",0,258,1662584.12451175
"POFUT1",0,258,1662584.12451175
"PPP1CB",0,258,1662584.12451175
"PTX4",0,258,1662584.12451175
"SP6",0,258,1662584.12451175
"TSPAN4",0,258,1662584.12451175
"VEGFC",0,258,1662584.12451175
"ZNF500",0,258,1662584.12451175
"B4GALT4",0,258,1662584.12451175
"CILP2",0,258,1662584.12451175
"DEFB132",0,258,1662584.12451175
"GTF3A",0,258,1662584.12451175
"JMJD4",0,258,1662584.12451175
"MIB2",0,258,1662584.12451175
"NDUFS5",0,258,1662584.12451175
"RGP1",0,258,1662584.12451175
"SORD",0,258,1662584.12451175
"TNNI2",0,258,1662584.12451175
"WTIP",0,258,1662584.12451175
"XCR1",0,258,1662584.12451175
"C19orf25",0,258,1662584.12451175
"C21orf119",0,258,1662584.12451175
"FLRT1",0,258,1662584.12451175
"GAK",0,258,1662584.12451175
"TSEN15",0,258,1662584.12451175
"FOXK1",0,258,1662584.12451175
"GOT1L1",0,258,1662584.12451175
"PCGF6",0,258,1662584.12451175
"RFPL1",0,258,1662584.12451175
"SNX16",0,258,1662584.12451175
"SOCS7",0,258,1662584.12451175
"CTSH",0,258,1662584.12451175
"CX3CL1",0,258,1662584.12451175
"FLJ44006",0,258,1662584.12451175
"LINC00304",0,258,1662584.12451175
"MSR1",0,258,1662584.12451175
"N4BP2L1",0,258,1662584.12451175
"SEPT7L",0,258,1662584.12451175
"TMCO3",0,258,1662584.12451175
"TRPV5",0,258,1662584.12451175
"ZNF705B",0,258,1662584.12451175
"C19orf77",0,258,1662584.12451175
"CCBE1",0,258,1662584.12451175
"FOXF1",0,258,1662584.12451175
"MCM9",0,258,1662584.12451175
"OR52E8",0,258,1662584.12451175
"PSORS1C1",0,258,1662584.12451175
"SPSB3",0,258,1662584.12451175
"STAG3L4",0,258,1662584.12451175
"ATPAF1-AS1",0,258,1662584.12451175
"BOD1",0,258,1662584.12451175
"BRCA1",0,258,1662584.12451175
"CES1P1",0,258,1662584.12451175
"COMT",0,258,1662584.12451175
"CSAG4",0,258,1662584.12451175
"CXXC5",0,258,1662584.12451175
"ENSG00000228157",0,258,1662584.12451175
"FAM157C",0,258,1662584.12451175
"FAM178B",0,258,1662584.12451175
"GDPD5",0,258,1662584.12451175
"HNRNPA1",0,258,1662584.12451175
"KRT8P11",0,258,1662584.12451175
"KRTAP2-3",0,258,1662584.12451175
"KRTAP9-9",0,258,1662584.12451175
"LIN9",0,258,1662584.12451175
"LOC653786",0,258,1662584.12451175
"LOC728047",0,258,1662584.12451175
"MBD3L5",0,258,1662584.12451175
"MT-CO2",0,258,1662584.12451175
"MT-ND2",0,258,1662584.12451175
"MT-ND6",0,258,1662584.12451175
"PEPD",0,258,1662584.12451175
"POLR2J4",0,258,1662584.12451175
"PRAMEF13",0,258,1662584.12451175
"RFWD2",0,258,1662584.12451175
"RHBDF1",0,258,1662584.12451175
"RXFP4",0,258,1662584.12451175
"SIGLEC11",0,258,1662584.12451175
"SPPL2B",0,258,1662584.12451175
"TNFAIP2",0,258,1662584.12451175
"YIPF7",0,258,1662584.12451175
"C9orf171",0,258,1662584.12451175
"CA4",0,258,1662584.12451175
"KRTAP20-3",0,258,1662584.12451175
"MAP1LC3C",0,258,1662584.12451175
"RDM1",0,258,1662584.12451175
"SHOX",0,258,1662584.12451175
"TNFSF10",0,258,1662584.12451175
"KCTD5",0,258,1662584.12451175
"PFDN4",0,258,1662584.12451175
"UAP1L1",0,258,1662584.12451175
"CLCNKB",0,258,1662584.12451175
"DEFB105A",0,258,1662584.12451175
"DFFB",0,258,1662584.12451175
"LYSMD3",0,258,1662584.12451175
"NQO1",0,258,1662584.12451175
"OPN1MW",0,258,1662584.12451175
"UBASH3A",0,258,1662584.12451175
"UBIAD1",0,258,1662584.12451175
"GADD45GIP1",0,258,1662584.12451175
"HOXB1",0,258,1662584.12451175
"RPL37A",0,258,1662584.12451175
"ACVR2B",0,258,1662584.12451175
"BPIFA2",0,258,1662584.12451175
"IGFBP2",0,258,1662584.12451175
"ARSA",0,258,1662584.12451175
"C10orf112",0,258,1662584.12451175
"C2orf27A",0,258,1662584.12451175
"C7orf73",0,258,1662584.12451175
"C8orf76",0,258,1662584.12451175
"CD53",0,258,1662584.12451175
"CLEC3B",0,258,1662584.12451175
"CYP51A1",0,258,1662584.12451175
"DNAJC7",0,258,1662584.12451175
"EIF4A2",0,258,1662584.12451175
"ICAM2",0,258,1662584.12451175
"IGLV11-55",0,258,1662584.12451175
"LINC00087",0,258,1662584.12451175
"LYZL1",0,258,1662584.12451175
"MALSU1",0,258,1662584.12451175
"MIR4277",0,258,1662584.12451175
"MRVI1-AS1",0,258,1662584.12451175
"PLEKHB2",0,258,1662584.12451175
"PNPLA1",0,258,1662584.12451175
"PNPLA4",0,258,1662584.12451175
"SHBG",0,258,1662584.12451175
"TRAJ50",0,258,1662584.12451175
"UGT1A7",0,258,1662584.12451175
"XYLB",0,258,1662584.12451175
"ZFYVE27",0,258,1662584.12451175
"ZNF311",0,258,1662584.12451175
"ANKRD60",0,258,1662584.12451175
"CALM3",0,258,1662584.12451175
"DUSP15",0,258,1662584.12451175
"GSX2",0,258,1662584.12451175
"IFITM10",0,258,1662584.12451175
"INO80E",0,258,1662584.12451175
"NOL11",0,258,1662584.12451175
"OR13C9",0,258,1662584.12451175
"PIGP",0,258,1662584.12451175
"C4orf36",0,258,1662584.12451175
"GIPC3",0,258,1662584.12451175
"SRSF8",0,258,1662584.12451175
"ENSG00000263424",0,258,1662584.12451175
"IGFBP6",0,258,1662584.12451175
"NMBR",0,258,1662584.12451175
"PLAA",0,258,1662584.12451175
"TMBIM6",0,258,1662584.12451175
"C12orf74",0,258,1662584.12451175
"C1orf170",0,258,1662584.12451175
"DDN",0,258,1662584.12451175
"FBXO16",0,258,1662584.12451175
"GLI4",0,258,1662584.12451175
"HBBP1",0,258,1662584.12451175
"HILS1",0,258,1662584.12451175
"IFT27",0,258,1662584.12451175
"MFAP4",0,258,1662584.12451175
"RBL2",0,258,1662584.12451175
"SNORA72",0,258,1662584.12451175
"C16orf71",0,258,1662584.12451175
"C8G",0,258,1662584.12451175
"GATA4",0,258,1662584.12451175
"KCTD15",0,258,1662584.12451175
"LINC00610",0,258,1662584.12451175
"LMBRD2",0,258,1662584.12451175
"TMED1",0,258,1662584.12451175
"DHX40",0,258,1662584.12451175
"RAP2C",0,258,1662584.12451175
"TNFRSF19",0,258,1662584.12451175
"AQP11",0,258,1662584.12451175
"C20orf166-AS1",0,258,1662584.12451175
"DGAT2",0,258,1662584.12451175
"GRK7",0,258,1662584.12451175
"GRM7",0,258,1662584.12451175
"MTCP1NB",0,258,1662584.12451175
"C19orf21",0,258,1662584.12451175
"CRLS1",0,258,1662584.12451175
"RTN4R",0,258,1662584.12451175
"RWDD2B",0,258,1662584.12451175
"ADORA2A",0,258,1662584.12451175
"BCL6",0,258,1662584.12451175
"BFAR",0,258,1662584.12451175
"C11orf35",0,258,1662584.12451175
"C1QTNF9B",0,258,1662584.12451175
"DAO",0,258,1662584.12451175
"FHL2",0,258,1662584.12451175
"GALR2",0,258,1662584.12451175
"GNA14",0,258,1662584.12451175
"LINC00539",0,258,1662584.12451175
"MLLT1",0,258,1662584.12451175
"PEX19",0,258,1662584.12451175
"RAB11FIP3",0,258,1662584.12451175
"SAA3P",0,258,1662584.12451175
"SGSM2",0,258,1662584.12451175
"TRBV11-1",0,258,1662584.12451175
"ZNF148",0,258,1662584.12451175
"CARKD",0,258,1662584.12451175
"FGF4",0,258,1662584.12451175
"GDF6",0,258,1662584.12451175
"HOXB2",0,258,1662584.12451175
"IGLC7",0,258,1662584.12451175
"IRAK4",0,258,1662584.12451175
"PRNT",0,258,1662584.12451175
"CAPN14",0,258,1662584.12451175
"CCDC91",0,258,1662584.12451175
"CRKL",0,258,1662584.12451175
"HIST1H3C",0,258,1662584.12451175
"ISLR",0,258,1662584.12451175
"ULK4P1",0,258,1662584.12451175
"ZKSCAN4",0,258,1662584.12451175
"STK40",0,258,1662584.12451175
"ARHGDIA",0,258,1662584.12451175
"CANT1",0,258,1662584.12451175
