"","number","idx","exp","MSE"
"TCF19",4736,48,-1.6825625,1632637.78439461
"HIST1H1C",972,179,-0.234416666666667,1632638.78774752
"LOC93622",4414,201,0.23175,1632645.85660815
"IQSEC2",15433,65,0.2598125,1632647.8592101
"FKBP5",13452,174,0.79175,1632653.68508132
"DNAJC5",2306,54,-0.497,1632657.13146981
"PPEF1",3895,232,3.50591666666667,1632658.51007418
"PDZD8",14782,224,0.674083333333333,1632659.43623409
"OR4K14",7183,30,-0.255250000000001,1632667.57233034
"SEPSECS",14711,86,-0.331099999999999,1632673.89420535
"CCDC34",4443,43,-1.2715,1632674.70805841
"COPZ2",12092,44,-0.53175,1632677.07025482
"SCT",695,226,2.34675,1632677.23163248
"ZFYVE28",2952,215,1.0845625,1632677.88867426
"TSPAN4",11787,54,-0.8545,1632694.60307418
"LOC374569",5189,65,-0.5105,1632695.00197469
"SERAC1",10575,38,-0.161,1632695.94599238
"F2",15534,171,-3.6788,1632697.79008924
"SF4",775,165,0.324583333333333,1632703.12258082
"SYT4",1034,57,-0.0965833333333335,1632703.47868484
"NUDT16L1",750,195,1.115,1632704.81963472
"GSK3B",13526,52,-0.423666666666666,1632705.88461756
"APBB1IP",17209,129,0.691083333333333,1632711.42359233
"ZNF704",16311,35,0.363333333333333,1632711.98268254
"WWP1",2722,229,2.71691666666667,1632712.16880808
"KIR2DL1",13530,63,0.25575,1632716.55597616
"DIS3L",2033,47,-0.615125000000001,1632723.58171584
"DDX58",6355,38,1.007625,1632724.49205797
"HK3",8978,28,0.41925,1632724.6223458
"ITGB5",9804,45,-0.0504500000000007,1632730.65049071
"RASL10B",12035,219,-0.879166666666666,1632731.63811777
"DDX42",16509,41,-0.2998125,1632732.86561972
"KREMEN1",12585,219,0.6344375,1632734.09393525
"ERCC2",17269,144,-0.0223125,1632739.41679316
"CRTC1",13967,212,0.7600625,1632741.05828182
"C8orf79",14318,122,1.11415,1632741.63300297
"RNF145",14255,20,-2.85291666666667,1632743.86235262
"RNASEH1",3289,20,-1.58383333333333,1632748.86972184
"SOD1",13686,32,-0.3890625,1632748.87245211
"RTN1",34,216,2.6175625,1632750.07133629
"ACTL8",6040,27,-4.116,1632754.76050725
"LHPP",12372,95,0.3482,1632756.43706963
"ANKRD24",3723,118,-0.185416666666667,1632757.29892777
"TMEM63B",10296,194,1.255,1632761.22955092
"SMCR5",14295,53,-2.957,1632761.75219497
"MRPL41",4659,219,0.775916666666667,1632762.27811932
"PRR3",2172,30,-0.63835,1632764.98666191
"ANKZF1",1073,116,-1.4385,1632768.68710821
"FLJ31033",294,133,0.782166666666667,1632772.81041578
"RNF38",15185,193,0.705999999999999,1632772.94588829
"TRGV7",8132,71,0.0359499999999999,1632774.83718846
"HOOK2",12633,73,-0.1109375,1632784.83782636
"MFSD1",5946,47,0.2275,1632786.01756126
"TTPA",4253,213,0.821083333333334,1632786.32923178
"MSH4",11470,198,0.663250000000001,1632789.61151595
"OR6T1",2957,35,0.1,1632790.12953651
"MED14",4594,126,-0.216833333333333,1632791.27695298
"OSMR",14208,33,-1.36939285714286,1632791.30792264
"BMP10",15680,136,0.0707833333333333,1632794.77945206
"RNF168",8070,45,-1.16125,1632796.41718277
"SCAPER",3845,181,0.231000000000001,1632797.91682191
"STAG1",13710,80,-0.37425,1632798.36874991
"CTBS",12677,51,0.14925,1632800.00913487
"CDS2",13497,173,0.776416666666666,1632804.13394681
"NUBPL",1701,133,-0.0491249999999992,1632808.58490599
"FCRL2",8030,20,-0.959416666666668,1632813.9272865
"TRIM8",17250,171,1.57866666666667,1632815.98755744
"CSRP3",2454,197,0.41525,1632817.08762039
"POU6F2",2911,229,0.0190000000000007,1632821.58760064
"CXorf38",14575,218,0.525833333333332,1632821.77363038
"GPR158",4669,52,-2.7655,1632822.6771917
"PNMA1",4,89,-0.125375000000001,1632826.50998523
"OSTF1",9969,24,-0.26375,1632828.33186328
"PNPT1",8777,84,-1.471375,1632830.67628002
"WIPF1",11771,136,0.327999999999999,1632831.75976468
"RANBP5",765,211,-0.439875,1632836.070835
"CYP26C1",10414,208,0.58375,1632836.45064832
"ESX1",16266,78,-3.625875,1632836.49554098
"PIGK",2691,155,0.461875,1632838.65683216
"DEFA4",16313,184,0.54425,1632840.61364812
"C20orf11",5240,179,0.281,1632840.72897641
"MPV17",15938,217,0.224916666666666,1632843.62898945
"BCAP29",6795,27,-0.63165,1632844.60297325
"TMEM53",15642,194,0.671625,1632846.56658816
"HFE",4100,139,-0.273,1632847.14369756
"HDHD2",8954,199,0.566625,1632850.0704774
"PRDX2",10592,216,0.498750000000001,1632856.60645369
"PLEKHG5",13765,61,0.2275,1632861.4664316
"COIL",3484,201,0.316666666666666,1632863.06940644
"PTPLAD2",2032,33,1.138375,1632864.8655767
"IMPDH1",3135,22,-1.08016666666667,1632871.12771587
"C20orf32",79,81,-1.54925,1632874.74788959
"RGS20",13349,91,-4.114375,1632876.5831761
"OR7E91P",14616,70,0.9425,1632887.27611776
"PEPD",17258,208,0.649499999999999,1632887.6045252
"TIMM8A",11376,169,-1.11975,1632888.46153826
"GALNTL1",10536,135,0.81475,1632897.41182451
"IL16",12755,20,-0.1822,1632898.89542049
"MYF6",15867,135,0.536875000000001,1632899.86564008
"TCTA",360,121,0.97205,1632912.7125367
"ATP1B4",6692,166,0.3205625,1632923.22611149
"TUBA4A",1629,109,-0.6857,1632925.39780155
"ZDHHC12",5820,191,0.26475,1632937.64142161
"SCML1",1879,176,-0.922083333333331,1632942.33127329
"KRBA1",9753,88,-0.846875,1632947.66135509
"SPTBN2",760,228,0.659499999999999,1632951.79975402
"TXNDC12",2676,24,-1.119125,1632952.50057974
"CNGA4",6194,225,0.471499999999999,1632953.49310549
"METTL3",8651,199,-0.327000000000001,1632956.68404239
"LCE2C",3145,123,-0.221,1632960.954102
"MAP2K7",7295,228,0.297374999999999,1632961.94409821
"SLC2A8",7944,21,-0.669916666666667,1632963.25223003
"TXNDC2",14839,164,-0.398166666666667,1632964.01874452
"CCL15",2020,23,0.704249999999999,1632967.00000143
"KIAA1211",3084,151,0.316041666666668,1632968.11126571
"GSTM5",917,26,-0.0564999999999957,1632969.52846704
"CDC26",1446,95,-0.1045625,1632972.98032394
"SERINC3",9903,35,-0.285708333333333,1632973.55854277
"CENPM",15151,213,-0.6186875,1632976.33336297
"SPAG4L",15059,60,-0.0915000000000001,1632981.48392452
"RCE1",16964,58,-0.339249999999999,1632985.28521786
"LRCH1",9595,41,-0.357125,1632985.35358732
"GGH",11403,227,-0.0849999999999996,1632985.89838161
"IQWD1",12236,112,0.756583333333333,1632998.16724266
"KIAA0494",6769,205,1.561625,1632999.76902163
"FANCA",6848,118,-3.220375,1633003.53558517
"AGL",686,100,0.472562499999999,1633005.81218086
"CRNKL1",31,104,0.445312499999999,1633005.95277542
"MRPL12",1224,163,-0.407,1633007.27880582
"CCS",11429,82,-0.27225,1633008.11778676
"GPA33",12909,64,-0.7094375,1633009.00567198
"THEM2",12306,23,-1.421,1633009.12031639
"RARB",6759,69,0.0095833333333323,1633009.26416329
"GAPDHS",10872,196,0.378375,1633011.55567428
"REEP1",11358,188,2.30691666666667,1633014.20396315
"LRRC40",1829,20,-1.46225,1633019.03010227
"ZNF479",15587,20,-0.656375,1633019.03010227
"SOX8",12657,134,-0.277625,1633019.03372438
"MTIF2",7533,158,-0.6075,1633022.41863431
"FASTK",3154,77,-0.518166666666667,1633027.42603454
"NSMAF",13952,159,-0.242583333333334,1633029.16705696
"RLN1",3528,36,-0.0682500000000006,1633040.60450276
"MED12L",13846,69,-1.01925,1633042.38543021
"SRI",16349,192,1.157,1633042.77532295
"ALG10B",2816,232,0.0995624999999998,1633043.11983254
"TGM7",4460,20,-0.179,1633046.13989001
"OR5I1",12707,223,0.675666666666666,1633048.27144363
"ATPBD1C",13763,23,-1.485375,1633051.21065909
"ZNF345",10979,198,1.301875,1633052.33717656
"OR3A2",11817,214,0.0637499999999992,1633052.76270409
"CSH1",14551,50,0.00229999999999993,1633060.96140993
"GPR68",7543,199,1.032375,1633062.08441473
"H2AFY2",6926,229,1.6555,1633070.91979597
"BMP2",11257,63,-2.7066875,1633075.2143015
"LOR",8021,105,0.398849999999999,1633076.96030376
"ITPKA",12248,160,-2.617625,1633077.19411584
"ARHGDIB",533,107,0.497416666666667,1633083.35462532
"CAMSAP1",8986,118,-0.29525,1633083.38003174
"NLRX1",7085,76,-0.35275,1633084.84388464
"ACTR6",7928,61,-0.110249999999999,1633085.19619364
"TCBA1",10794,166,0.93475,1633087.84968623
"CLEC2L",12620,207,0.104374999999999,1633090.5215102
"MSRB3",13049,179,1.19265,1633092.46056193
"DYNC1H1",15378,26,0.0294999999999998,1633093.48091702
"LCA5",1485,214,2.101625,1633097.52011795
"ZG16",43,37,-1.926875,1633104.95860387
"IL20RB",10744,100,-2.27625,1633106.00305898
"TEK",85,151,1.4913125,1633108.94434886
"WDR16",9074,232,2.693875,1633109.87083289
"BATF2",569,30,-0.524125,1633110.57871617
"LRP8",9425,207,-1.84583333333333,1633111.10874962
"NXF3",16987,190,-1.67975,1633112.86046581
"TOB1",15157,148,1.20108333333334,1633115.1986517
"KCNK9",630,215,1.0155,1633115.75299992
"C9orf91",13010,234,1.5356,1633119.17961694
"TTC21B",2463,96,-0.622625,1633119.56271416
"ACR",609,147,0.73285,1633122.45750402
"AKT3",14030,220,0.580333333333334,1633124.60536408
"SLC28A1",14556,50,-0.41075,1633127.44433695
"OTC",894,38,-0.34575,1633127.56140722
"SFRS11",2152,189,-0.326666666666667,1633132.62638926
"AKT1",6357,34,-0.803625000000001,1633137.22669533
"C21orf56",2308,152,-0.0812499999999991,1633137.47174198
"OR1D2",16478,188,-0.646000000000001,1633138.43511361
"STK11IP",8203,116,-0.19,1633138.90702367
"WDR36",10182,89,-0.913083333333334,1633144.28763086
"C1orf127",17151,225,0.604374999999999,1633145.18061009
"CA10",14791,60,-0.621624999999999,1633145.42500979
"HTR4",571,81,0.264375,1633152.44209895
"MC5R",8445,224,0.68175,1633161.38790669
"RAPGEF5",840,50,0.6885625,1633172.00915623
"LOC541472",14733,200,0.5981875,1633172.7419904
"GALNT5",5647,197,-0.978499999999999,1633176.66051858
"GPAA1",16228,25,-1.05233333333334,1633182.5290335
"PPBPL2",3823,55,-0.00217499999999985,1633184.30339551
"MYO16",5709,182,-0.419,1633184.35324607
"PHYH",13505,120,0.554187499999999,1633190.25587054
"GUK1",3122,157,0.595083333333333,1633191.28544922
"VSNL1",1268,48,-3.09575,1633194.26917682
"UBQLN4",3424,217,0.547916666666667,1633199.40037832
"PIK3C2A",14336,62,-0.273375,1633200.63733803
"RHOJ",13817,81,0.5253125,1633206.68309388
"FAM20B",538,235,0.36025,1633209.53291186
"UQCRC2",14062,131,-0.0697500000000001,1633216.16935405
"FETUB",9045,21,-2.32825,1633216.42527253
"JAM2",1821,55,0.589375,1633221.0957966
"ATP8B1",12961,218,2.07375,1633225.08985572
"TMEM107",7527,219,0.102749999999999,1633228.12585499
"CCL28",10540,126,-0.645500000000003,1633228.39333115
"RASIP1",13231,179,-0.467833333333334,1633230.70025186
"KRTAP1-1",3793,175,0.0587888888888889,1633231.53941258
"COX5B",6255,136,-0.13975,1633233.73400107
"CDCA7L",16500,43,-2.477,1633234.44734091
"SGTA",13733,65,-0.663916666666666,1633236.20204406
"FLJ20035",2307,34,0.742333333333331,1633239.38707169
"BC37295_3",16163,92,0.465,1633244.85157222
"SEPN1",10798,218,0.834812499999999,1633249.49552314
"CARD9",13333,218,1.604625,1633249.49552314
"PCNT",12979,225,-0.1001875,1633250.65870763
"MGC5590",10275,23,0.00474999999999992,1633251.89527211
"TEAD4",11369,60,-1.508,1633256.24445423
"LOC222699",4287,206,0.651000000000001,1633262.30104704
"EMG1",5679,183,-0.2629375,1633263.75794949
"DUSP6",10417,227,1.693,1633265.43924968
"CSPP1",6885,108,-0.262791666666666,1633271.97618719
"C16orf82",14769,50,-0.259125,1633273.47483527
"GLP2R",9774,188,-0.114708333333334,1633275.22584569
"SOCS2",14915,24,-2.9435,1633286.91614076
"TRIM13",8314,198,0.689666666666667,1633297.54384122
"GNPTAB",16899,44,-0.632285714285714,1633297.58372603
"OR9G4",10170,193,0.4405,1633303.21115114
"SYNJ2",10180,103,-0.845000000000001,1633307.54439629
"ECM1",3527,95,0.282812499999999,1633309.00882575
"GAS6",11832,103,0.55625,1633320.39275792
"MBD4",10183,44,-0.460875,1633326.39582222
"C21orf100",3806,163,-0.687499999999999,1633329.4069952
"KIAA1875",16673,127,-0.345999999999999,1633329.474561
"EIF4EBP1",15907,166,-0.777499999999999,1633332.02701961
"LASS2",3280,234,1.60708333333333,1633333.81607363
"OR8D4",10944,198,0.592,1633339.79850605
"KIAA1244",14410,92,1.59675,1633340.33032433
"KIAA0232",396,232,1.40385,1633344.56572569
"OR4C46",1157,28,-0.276666666666666,1633345.80568997
"ADAMTSL3",15101,20,1.0769,1633346.70360889
"IGFBP6",2893,69,-1.29983333333333,1633346.79100128
"FCGBP",11075,215,2.76167857142857,1633351.92543717
"ZDHHC5",6170,214,1.02025,1633354.34237874
"TMEM132B",6411,100,-2.837125,1633359.91737759
"ANKRD53",7449,210,1.085,1633362.04114792
"RHAG",1395,118,-4.134,1633366.8740052
"OR2AE1",3483,32,-0.20825,1633369.38185577
"XAB2",33,80,0.0335000000000001,1633373.28539271
"C19orf56",14502,28,-0.578833333333333,1633379.88781236
"KLF8",8300,70,1.93325,1633381.72812633
"INSL3",2193,80,0.2205,1633381.87822489
"C1orf31",15073,197,-0.15075,1633382.54471345
"LOC200810",2047,194,0.518499999999999,1633395.82658675
"RAB15",13391,194,0.94625,1633397.7179248
"OR51B5",2070,45,-2.6405,1633409.02569697
"UNC13D",12234,204,0.0686500000000002,1633411.7248822
"KERA",10287,236,2.59883333333333,1633414.05678384
"FLJ22795",3283,215,-0.430000000000001,1633415.9259217
"CC2D1B",4897,176,-0.15175,1633424.5348125
"OR13A1",738,55,0.1185,1633426.94291293
"YIPF7",11091,23,-0.536749999999999,1633428.67499229
"FAM130A2",5674,88,0.490625,1633431.7840095
"SLC7A2",6005,236,1.6328125,1633434.64029419
"SRCAP",7133,228,1.161875,1633447.92642254
"SOAT1",10302,236,0.144250000000001,1633449.15902921
"EIF3M",2368,85,-0.966375,1633453.09138789
"CARD6",7946,21,-1.005375,1633453.99780385
"LOC401052",8956,106,1.05625,1633454.36772935
"PARD6B",1041,148,-1.155375,1633454.62930233
"LSM6",3881,148,-0.2965,1633458.81179366
"LOC196541",1781,234,0.977794642857143,1633458.83617665
"C9orf105",7976,20,-1.3965,1633466.17984586
"TUT1",13005,125,-0.344250000000001,1633469.68948063
"C11orf10",13560,146,-0.21125,1633469.94808526
"LTA",4252,210,0.856500000000001,1633469.95102341
"COMMD4",3863,32,-1.04791666666667,1633473.91124266
"CHAF1B",1974,28,-2.544875,1633477.24334969
"CDC42BPB",12821,88,-0.6103,1633482.21514243
"MIER1",44,228,1.05385,1633482.81092058
"LIPC",5238,34,-3.65883333333333,1633486.19330886
"VAT1",441,104,-0.65055,1633488.42648253
"LY6H",10565,182,1.21425,1633489.43021014
"FOXN1",10660,48,-0.155,1633490.66284958
"CCDC24",16214,198,1.68545,1633494.79560175
"CYB5R2",3046,55,0.566999999999999,1633495.03976227
"VPS29",11388,120,-0.0680625000000001,1633498.45864144
"RDX",9040,39,-2.3505,1633500.6274936
"RARS2",2537,123,-0.157625,1633502.78752083
"TRAPPC3",7536,191,0.019875,1633510.48030872
"CREBL2",10339,155,1.104375,1633511.28207028
"CORO6",16726,89,-1.335875,1633511.66807371
"C15orf38",4740,222,1.6753,1633513.49862031
"TUB",1458,43,-1.3266875,1633521.20010817
"CAMK4",7343,100,-1.08775,1633523.81197775
"KCNH8",14695,64,-0.54325,1633525.41228601
"SF3B2",15615,194,-0.022416666666667,1633535.25171874
"RPS4Y1",2677,156,-6.31718749999999,1633536.45156707
"WBP5",14692,31,-1.26108333333334,1633538.31767083
"NS3BP",8836,33,-2.23775,1633541.19375773
"MBIP",6304,226,0.369083333333334,1633541.24565823
"HTRA3",16631,72,1.390375,1633548.54625636
"ANAPC10",15676,56,-0.8995,1633552.05083166
"KIAA0828",6247,194,0.23625,1633552.95105154
"RPA1",16902,47,-1.001625,1633554.10903288
"PFN3",11921,208,0.910999999999999,1633554.51949982
"FAM131B",8643,205,0.3288125,1633554.85732078
"C6orf201",17057,133,0.208125,1633556.71208404
"SLC26A7",9765,126,0.725500000000001,1633558.29823848
"LEMD2",11076,146,0.179625,1633558.965289
"TRIM52",7243,225,-0.4973125,1633564.23505436
"FBXW9",10215,230,0.81275,1633565.17871044
"SF3A3",4608,133,-0.741416666666666,1633568.9939146
"ZNF133",2111,235,0.804125,1633570.00784072
"TESK2",16097,191,1.05816666666667,1633570.82391502
"FLJ10241",5512,86,-0.1965,1633575.3755183
"HIST1H2AK",3959,151,0.601562500000001,1633577.75284635
"PBX3",16720,184,0.438687499999999,1633577.82877074
"GPR120",7468,164,0.974750000000001,1633581.57256435
"IPMK",1471,25,-0.5445,1633598.92311275
"ELTD1",7497,92,4.67225,1633599.90349873
"ALDH7A1",14484,45,-0.440916666666667,1633603.06425495
"PAK3",14444,27,-0.507,1633603.96337312
"TSPYL3",6046,200,0.68475,1633604.88535063
"BRD2",11703,203,0.427625000000001,1633610.59955076
"SLC46A3",9648,41,0.711833333333332,1633612.83656019
"WARS2",911,231,0.872999999999999,1633613.45193004
"SLC35F3",8116,20,-2.61375,1633614.1373917
"SEPT7",525,197,0.00685000000000008,1633615.17871625
"OR5AU1",1188,119,0.264500000000001,1633617.8189023
"PRH2",5743,225,0.46875,1633628.07079864
"IL7R",6269,20,-1.27758333333333,1633628.55516742
"POU5F1P4",9577,150,-4.628625,1633630.29655156
"RPL3",5095,34,-0.1945,1633630.69296267
"MTRR",6647,209,-0.0388750000000002,1633633.44751703
"GPR109B",9560,139,0.319125000000001,1633638.75193986
"KIAA0082",5669,30,-1.14125,1633648.29755542
"CYB5R1",6129,184,1.95525,1633649.59936372
"TSC2",3487,60,-0.2,1633650.12521533
"FLT4",14020,48,0.324416666666667,1633653.15764721
"SFMBT1",932,235,1.174125,1633656.86346963
"LOC440248",1503,41,-2.383875,1633662.11120637
"PTK2",15319,60,-0.132291666666667,1633662.60879532
"TMTC1",11834,203,1.71483766233766,1633665.88483182
"PACRG",14632,38,0.93625,1633666.23430047
"TMEM115",7425,55,0.242583333333334,1633666.80803035
"TMEM16A",2094,107,3.9343125,1633667.23094602
"ZNF584",8409,221,0.1605,1633669.37479709
"IQCF1",8316,26,-0.374375,1633669.50694873
"SIRT1",16068,101,0.34375,1633670.91512243
"DPPA5",2400,162,-0.22575,1633672.40136242
"HEY1",9530,103,-1.79491666666667,1633677.41349706
"CCT8",6708,176,-0.513708333333333,1633678.45019197
"ABI2",15375,158,-0.174166666666667,1633684.53894817
"ZFP90",11252,50,0.00208333333333355,1633685.00215862
"WDR3",5360,118,-0.796833333333333,1633688.8072266
"MAPK6",10428,199,-0.652583333333333,1633694.33432795
"MMP28",16785,23,0.0293749999999992,1633701.13292586
"ACTR8",4442,207,0.23,1633704.47608093
"FAM119A",1628,26,-1.81833333333333,1633704.52697628
"FBXO11",8846,24,-0.29975,1633706.09026121
"DRG2",1062,27,-0.773875,1633707.33847519
"SLC29A2",10640,110,-0.434375,1633707.93402319
"NTRK3",16681,31,0.110749999999999,1633708.72522426
"SLC2A7",3100,72,-0.4175,1633708.99782062
"NAT12",17202,22,-0.41525,1633716.66492278
"FOLR3",5420,20,-2.86541666666667,1633717.2773093
"STIP1",15894,26,-1.28525,1633717.65401579
"EML3",8931,39,-1.082875,1633719.63264745
"SNX27",10438,228,1.47091666666667,1633722.0290325
"PSPN",7877,182,0.5275,1633724.11202355
"C3orf44",7694,162,0.35625,1633725.87590285
"ARHGEF11",10366,65,-0.0541666666666675,1633729.28542148
"KATNAL2",11731,228,0.976916666666668,1633729.5418384
"ZMYND12",1918,145,3.10475,1633733.35219739
"SCRIB",1997,24,-0.657125000000001,1633741.93916468
"FOXC2",7175,211,0.589,1633743.61381168
"ZNF383",17256,103,0.0293749999999998,1633748.88893483
"USP6NL",82,52,-0.446125,1633749.44538907
"IKBKE",14850,186,0.94575,1633751.31674581
"LOC162632",1051,171,-0.263199999999999,1633751.55717054
"KIR2DS4",8212,197,0.495125,1633756.14978663
"FLJ36070",3788,155,0.40775,1633758.00521132
"TMEM65",14661,228,1.3155625,1633765.85570731
"PRO2012",1856,44,-0.106875,1633766.28529801
"LPP",9854,208,1.7779375,1633766.29736149
"SYCP3",15218,193,-0.0398750000000005,1633766.59774893
"PLCB1",12557,186,-0.0986666666666665,1633769.81343252
"USP37",5976,155,0.15645,1633774.59954862
"PRL",1163,37,-0.24675,1633777.02764229
"FGF5",11611,235,-1.12085416666666,1633777.280294
"CCDC88B",15215,180,-0.241375,1633777.97848672
"GLO1",11417,188,-0.172125,1633782.27531125
"PKD1L3",7368,119,-0.0850000000000001,1633784.21630486
"LOC348180",881,173,-0.677625,1633784.31549462
"XAF1",352,34,0.760399999999999,1633786.42993535
"EXO1",9638,176,-2.0225,1633789.75301829
"TNFRSF10D",6504,24,-1.298,1633791.77428278
"DUSP21",1734,191,-0.218166666666667,1633795.34182201
"IFNAR1",9106,130,0.2835,1633799.51685879
"RAPGEFL1",7888,164,-0.116625000000001,1633803.43429938
"ANKRD32",3186,29,-3.05375,1633804.40246498
"ZAP70",9853,20,-3.649875,1633810.78076998
"GARNL1",13023,221,0.701892857142857,1633812.85603643
"GFOD2",13015,128,0.355624999999999,1633813.12751638
"EIF2B1",13878,30,-0.576875,1633816.23162315
"CLNS1A",12905,42,-0.977125,1633817.88011746
"SMC1A",1300,39,-0.969999999999999,1633818.09372022
"SEPT1",6369,110,-0.698,1633826.25766424
"MORF4L2",7963,26,-0.611375,1633831.29669155
"SKAP2",13311,64,-0.230166666666667,1633832.63054174
"C10orf140",5819,21,-2.23670833333334,1633844.60401101
"RICS",8788,196,1.90295,1633844.82535981
"FAM98A",13123,108,-0.0339375000000003,1633845.98273328
"ARHGAP19",12358,138,-0.459333333333333,1633848.94768803
"ACVRL1",14155,78,1.83825,1633858.1360697
"GUSBL1",16690,237,0.579250000000002,1633863.82489218
"CCDC33",1776,31,-0.2545,1633863.99778761
"TSEN2",8321,193,-0.747249999999999,1633865.08944484
"PSG3",4588,105,-0.420125,1633865.75013616
"MT1H",2026,20,-1.88725,1633870.13822552
"BAMBI",6717,211,1.0009375,1633870.38915948
"ACTB",14898,99,0.512375,1633874.29982877
"ISL1",4472,37,-1.1335,1633878.29380006
"REM2",229,195,1.02525,1633879.3522347
"PCDH12",9305,233,4.18158333333333,1633886.58957579
"NFIX",10448,24,-0.484949999999999,1633886.79439558
"ETNK2",4501,127,0.481583333333334,1633892.21703749
"CDAN1",5134,20,-1.137,1633897.44596306
"CMTM4",9483,167,0.36975,1633900.01698458
