"","number","idx","exp","MSE"
"E2F3",6490,258,-0.4026,1885008.04360741
"TRPV6",12048,111,0.767874999999996,1885108.39857664
"BIN3",7753,351,-0.2611,1885131.38439814
"ZNF28",15009,50,-0.0362499999999993,1885158.32055509
"CCDC100",3648,27,-0.970650000000002,1885181.39442938
"BCDIN3D",1900,115,0.545875,1885190.61163751
"CDSN",15452,335,0.740749999999999,1885206.92959675
"KIAA0427",11802,216,0.553333333333333,1885233.15156897
"DNAJC5B",9453,120,1.07091666666667,1885250.25623218
"LRG1",9641,393,3.08725,1885263.27956112
"FAM40A",14241,331,0.00987500000000018,1885285.03617283
"TEX11",7602,82,-0.605375,1885359.02985132
"DAZ2",7519,38,-0.863291666666668,1885380.72758474
"TRAF3IP1",6507,405,1.87585,1885390.13854465
"DECR2",4814,43,-0.67125,1885438.46851774
"C2orf24",1452,29,-0.208416666666667,1885500.16108446
"CCL22",13083,123,0.28525,1885524.01917914
"PRKY",12704,400,1.37058333333334,1885566.19545864
"TMC5",5070,395,4.2585,1885589.53639404
"GTPBP10",12675,144,-0.3856875,1885611.67625029
"PDZK1IP1",15724,367,4.159625,1885674.06840085
"ZNF320",6760,35,-0.13725,1885691.46467724
"C20orf196",3698,42,-1.11125,1885711.47200511
"RPS15A",1733,395,0.665214285714285,1885726.6627417
"PAPLN",17127,281,0.922083333333333,1885763.01712517
"SLC35C1",5200,382,0.983249999999999,1885788.74324331
"SMU1",1837,174,-0.10025,1885834.76807738
"SC65",4255,189,-0.35375,1885839.10239675
"NOVA2",9995,88,1.15708333333334,1885849.40544332
"DNASE1L2",6281,300,-1.0875,1885876.27670606
"FOXQ1",5491,390,-0.46825,1885879.31978192
"PSEN1",6447,146,0.316041666666667,1885903.47453538
"CLIC6",10828,406,6.04035000000002,1885917.64763475
"PDIA6",13866,22,-1.4055,1885922.04716039
"ORM1",13153,358,-2.90625,1885954.0640634
"UTF1",6603,307,1.07475,1885985.00547624
"RPL22",3621,202,-0.0203863636363641,1885989.58211364
"TMBIM4",8210,48,0.336100000000001,1886003.85453245
"TMEM71",12644,273,0.653166666666664,1886010.94984029
"RPS26",3637,56,-1.63441666666667,1886021.54666094
"LOC124220",12070,30,-0.274416666666665,1886032.33141085
"S100A9",15168,362,3.90600000000001,1886036.85052957
"TCTEX1D1",7476,94,0.341833333333335,1886119.37475803
"FLJ10292",7650,394,0.353583333333333,1886157.02512599
"CSDA",6751,371,0.471625,1886167.15443037
"PGS1",3228,36,-1.091,1886180.65602677
"C12orf54",12992,192,1.382,1886218.49185047
"GRLF1",12175,264,0.689388888888888,1886258.06334565
"YWHAH",15465,268,0.776875,1886259.43538649
"NEO1",9406,306,1.04008333333333,1886265.10085981
"COMMD10",6171,36,-1.146625,1886310.94969537
"SDHA",1054,22,-1.94558333333334,1886370.06661692
"FAU",13331,265,0.132249999999999,1886401.27029507
"NFATC2",10576,168,0.1015,1886545.54196475
"PLEKHA4",6367,301,1.1917,1886564.38002176
"ATP6V1C1",4623,249,0.33505,1886567.65036391
"ALOX12",562,397,-0.376416666666665,1886593.91783575
"ATP5B",3464,23,-2.03675,1886673.87695113
"JAM2",1821,20,-0.769999999999999,1886711.95912932
"ZNF195",14510,275,-0.137625,1886731.85146833
"L2HGDH",13263,119,-1.360375,1886734.88361046
"PUS7",1772,375,-0.203666666666664,1886744.63332595
"MCOLN1",10447,66,0.246125,1886760.47258168
"HSD17B14",14012,28,0.443666666666667,1886783.89605833
"SNX6",8906,100,-0.2145,1886835.87752508
"HYPK",2563,154,0.0381249999999998,1886847.27911578
"PPCS",8790,43,0.454666666666666,1886931.69718166
"KLHDC4",11971,20,-1.52491666666667,1886973.53970788
"MFAP1",11761,155,-0.41,1886978.90573586
"PLEKHF1",13914,405,2.06242857142857,1887035.75534715
"DOK3",12615,90,0.0757500000000002,1887051.90487688
"HRC",874,43,-2.102375,1887108.3974348
"PSMC6",1319,230,-0.376,1887153.89756379
"ZNF354C",6852,304,0.212,1887180.97940111
"FLAD1",12716,405,1.50441666666667,1887181.69221801
"TUBA1A",2532,20,-1.85975,1887189.23874362
"COMMD6",13990,188,0.8455,1887214.75962853
"CMBL",4084,43,-1.5105,1887234.52363182
"MSX2",12170,27,-2.21170833333333,1887318.45629271
"FLJ40504",7795,270,-0.19725,1887338.66396617
"CCK",8081,385,0.528625000000007,1887353.81352509
"PSCD2",13607,21,-0.471750000000001,1887358.91856972
"FERD3L",8105,369,0.42025,1887371.20232909
"DDX23",12799,180,-0.0277500000000005,1887376.66461092
"WDR35",14775,390,0.953375000000001,1887396.67359948
"ETHE1",8369,20,-0.173124999999999,1887398.92307431
"CRYL1",13906,228,0.412833333333334,1887408.19800349
"TRIM3",7817,70,-0.104125000000003,1887441.99877907
"STK39",9245,401,1.475,1887459.61162906
"NTSR2",758,378,1.06575,1887470.82415663
"ORC1L",11441,385,-1.688375,1887508.09872742
"PXN",11172,120,-0.732785714285714,1887614.14694522
"PCGF2",14479,71,-0.212874999999999,1887650.27830775
"TMEM39B",13762,386,0.0731250000000002,1887655.05086569
"RUNX3",13087,341,1.17225,1887656.1518954
"CLASP1",9390,294,0.182874999999999,1887669.07249851
"TIMD4",16144,95,0.594749999999999,1887706.17948414
"HEATR1",5983,359,-0.129312499999998,1887710.74069132
"C6orf15",8849,158,0.119999999999997,1887746.28322312
"ZC3H6",11141,385,1.75775,1887770.71919957
"C14orf44",10320,29,-0.570625000000004,1887790.75617932
"SUSD1",10821,20,-1.38075,1887822.93448951
"RFX3",4514,203,0.0135833333333338,1887880.46797
"PAPSS1",8440,247,0.859125000000001,1887949.92529881
"FCGR2B",5533,108,3.10308333333333,1887990.22331098
"CSAG1",15660,40,-4.39983333333333,1888005.6344228
"FNIP1",12066,129,-0.191125,1888037.82516003
"IER2",1101,199,0.205250000000001,1888049.22223164
"PARD6G",372,206,0.84658333333333,1888074.08432559
"CCDC48",1316,44,1.321625,1888090.54944654
"PON3",2231,141,-1.885,1888125.55450932
"RNF175",9175,247,0.0478124999999998,1888169.16266665
"C6orf128",1391,373,0.689166666666669,1888170.08278103
"PCTK2",1198,33,-0.504333333333333,1888215.40147992
"PHF8",7376,37,-0.470041666666666,1888257.98331774
"IL6R",13250,382,1.24808333333334,1888289.81823685
"TBC1D4",3832,99,-0.897250000000004,1888291.12827041
"IL1R2",14745,403,2.63166666666666,1888331.38995436
"LRRC51",12767,60,0.210083333333335,1888332.92912634
"GAL3ST4",13789,22,-0.397583333333335,1888356.86869015
"SRrp35",15628,208,-1.6740625,1888380.62771304
"PAK7",9355,227,0.804166666666665,1888437.19028089
"KRTAP6-3",14447,342,0.78925,1888446.61988674
"SPINT2",12936,157,2.12991666666667,1888454.55973137
"FAM58A",2088,395,1.37475,1888493.93099462
"EMP2",2314,405,1.81633333333333,1888559.92776537
"PLXNA4B",7176,323,0.14025,1888607.87149451
"ZNF572",15192,250,0.674,1888619.91643996
"PRMT5",598,22,-1.739625,1888635.95006892
"VCAM1",17055,404,3.07845833333333,1888646.95772903
"FXYD1",3142,21,-1.31116666666667,1888658.59907616
"PRH2",5743,378,0.553750000000007,1888681.56335174
"TPSD1",2064,165,0.111416666666667,1888682.91514889
"COPS4",4515,20,-1.1125,1888683.66363018
"CXorf15",7161,337,0.311062500000002,1888687.5279199
"DNAJB4",333,20,-1.440875,1888689.27053035
"ATG9B",1557,48,-0.719499999999999,1888697.12359293
"VWC2",7349,290,0.21425,1888699.89452174
"KCTD17",15581,332,0.207950000000001,1888729.0614505
"BHLHB4",5415,310,1.2945,1888789.78665653
"KIAA0265",6696,380,0.701687499999998,1888819.42537276
"PSMD8",11194,62,-0.263583333333333,1888889.66466291
"RRAD",11150,403,3.09641666666667,1888930.47665921
"RDH11",472,402,0.342583333333337,1888943.22573167
"CXCL16",17211,359,1.534375,1888963.01267817
"PNPLA5",1763,353,0.50625,1889116.32937388
"PPEF1",3895,111,1.15533333333333,1889120.84170021
"RDH13",11954,41,-0.93975,1889148.36968447
"WRN",1873,378,-0.465875000000001,1889154.65276649
"HEXB",10219,22,-1.194375,1889170.95162345
"RELT",13093,405,0.108999999999999,1889221.76720142
"CABP2",8441,367,0.638250000000004,1889254.49696773
"HRBL",9348,397,0.739600000000002,1889280.94983404
"MGC61571",16907,100,-0.92675,1889304.30305638
"OBP2B",7592,201,0.688499999999992,1889305.2433248
"C21orf91",14861,320,0.251,1889355.65962405
"LIMA1",7958,78,0.097000000000001,1889369.90279977
"CSH2",12709,297,0.244625,1889400.56248745
"LCMT2",15640,20,-0.436249999999999,1889432.81483834
"TIMP3",14166,20,-0.0307500000000038,1889449.53675837
"GABRP",703,268,3.19691666666668,1889475.52562939
"DBC1",14780,196,-1.14066666666667,1889485.59000691
"COL4A6",807,214,-2.4695,1889525.69630918
"DCX",9007,234,0.198999999999999,1889530.64838859
"DR1",17001,397,0.694999999999997,1889537.80379555
"FOXL1",15468,316,0.2985,1889551.44253041
"PLA2G2E",8640,242,0.1635,1889599.13424116
"APPL2",5027,34,-0.818624999999998,1889600.07952611
"KIAA1598",7551,103,0.361999999999999,1889600.92317583
"ATN1",10187,378,0.999499999999998,1889615.28722829
"SFRS2IP",16623,75,-0.00483333333333354,1889622.19850813
"ATP11C",13189,382,0.586125,1889652.92502003
"RANBP10",1921,40,-0.627,1889658.98649433
"TSPYL1",9484,20,-0.330400000000002,1889677.84966534
"FARS2",485,141,0.498625000000003,1889686.54987997
"ATP6V1D",8626,45,-0.610124999999999,1889686.74612168
"OR51E1",1850,287,2.199,1889741.13113321
"TEX10",2622,358,-0.437000000000001,1889745.08337167
"CRHR2",1304,279,0.56875,1889779.76568935
"NQO1",10461,88,-2.02315,1889782.82208761
"SAV1",9819,229,0.6354375,1889796.6169205
"CPT1A",13970,31,-1.07475,1889858.57902408
"ITGA4",8191,21,-3.3963125,1889891.05189547
"PAIP2",3391,144,-0.0695000000000003,1889916.42241059
"FLJ90757",8560,24,-0.679749999999999,1889916.63164356
"HSD3B7",6007,60,-0.382333333333333,1889919.73685689
"IL1F7",5726,381,0.303,1889926.82539951
"FRYL",11098,38,-0.477124999999998,1889995.52626364
"CGRRF1",457,124,0.0872999999999998,1890041.65419931
"GPR34",10508,24,2.340125,1890064.27717236
"DCLK3",6585,119,-0.105833333333333,1890083.67735962
"C20orf11",5240,266,0.281,1890083.76216942
"RC3H1",11989,112,0.806125,1890117.10732499
"XPNPEP3",2963,287,-0.059583333333335,1890127.81442542
"CXCL1",1845,315,-1.59558333333333,1890135.3425294
"HES6",12607,283,-0.661750000000007,1890159.70644727
"MVD",6957,20,-2.217375,1890194.21040556
"HTATSF1",3012,50,-0.137125,1890260.85256182
"FAM26E",4046,140,0.803875,1890269.71826994
"ZNF777",6154,388,0.713833333333331,1890301.10778258
"NCAPD2",10544,397,-0.24216666666667,1890353.97392599
"CHPF",9781,53,-0.886750000000002,1890376.19368506
"SLC9A1",8418,38,-0.226749999999999,1890414.81778314
"NPNT",13479,94,1.8333,1890427.45322919
"STEAP3",16363,193,-0.295437500000001,1890459.85871268
"NTRK2",592,306,3.38641666666667,1890478.53638547
"AHSA1",6083,103,-0.930375,1890486.02087946
"APEH",7783,325,-0.0199375000000004,1890487.23783128
"PPP2R5E",6423,389,0.5645,1890497.41747611
"GEMIN4",2641,308,-0.32815,1890498.03836025
"FAM113A",3026,115,-0.63825,1890525.38754501
"C1orf217",2655,178,-1.71075,1890527.70648047
"RTP1",9174,387,0.18616666666667,1890547.96839669
"tcag7.1015",5601,57,-1.5285,1890557.96595273
"TRIB3",4407,142,-1.36050000000001,1890571.16191657
"TM7SF2",10108,45,-1.52175,1890586.78212289
"KIAA0232",396,93,0.2085,1890622.53379487
"ADCY3",4678,364,0.6125,1890624.46520041
"PDE4B",3025,408,2.20283333333335,1890672.93059943
"NCF4",4390,29,-0.886375,1890678.48689583
"ROPN1",2553,236,-1.85741666666667,1890721.92474131
"ENPP3",3260,73,-2.45725,1890754.23159439
"CFH",16415,75,0.557000000000002,1890756.90199192
"MYST4",15953,31,-0.00960000000000127,1890831.88789716
"ICAM2",13524,265,0.472875,1890847.03871608
"TA-NFKBH",15108,341,0.22175,1890870.81730615
"SLC25A4",643,30,-1.676,1890874.40433527
"ABHD12",13241,262,0.53115,1890882.62289757
"PRPS1",12290,379,-1.167375,1890959.44282467
"MGC102966",10581,144,-1.5291875,1891027.3077411
"C9orf5",1941,251,0.0382916666666668,1891032.34554257
"EGR2",14382,261,4.131375,1891034.74019014
"ARMC10",14518,285,0.00958333333333431,1891064.31303991
"C1orf186",12896,406,5.16075000000001,1891079.36081413
"NOL11",15571,20,-1.625125,1891079.36081413
"GPRC5A",14443,39,-2.00632222222222,1891088.35650435
"TACR2",341,357,1.09625,1891114.75621576
"DEXI",5331,393,0.996333333333331,1891115.42822854
"ZNF137",4127,38,-0.284,1891126.85583425
"KLHDC2",4849,37,-0.938,1891144.25080806
"YRDC",2862,220,-0.554875,1891145.96533041
"C21orf109",3761,312,-0.79625,1891169.86558027
"MAP3K14",1240,354,0.919124999999999,1891187.43140566
"GABRD",7273,305,0.954900000000001,1891217.51981621
"NOL4",11428,380,2.66000000000002,1891219.77111016
"PSTK",9056,397,0.723625000000001,1891241.4194441
"PPM1H",9008,278,0.655916666666668,1891269.22326972
"COL3A1",10362,173,5.42130555555555,1891271.83904462
"C1orf123",10014,41,-0.596500000000001,1891282.41467702
"CCDC107",15729,341,1.33575,1891300.7330721
"TMEM123",7414,187,-0.494100000000001,1891351.32310627
"RPS4X",16399,337,0.763423076923076,1891367.02522761
"TMEM99",15337,290,0.675899999999999,1891380.74084819
"ZNF282",4214,28,-0.65525,1891396.32231038
"MGC33657",6448,340,1.05470833333334,1891405.78912032
"ADAMTS16",6706,24,-0.218625000000001,1891420.5567882
"LYSMD3",15940,318,0.547050000000004,1891425.3065597
"PARG",13316,38,-0.628875,1891477.28161298
"CNTD2",11932,111,0.418499999999999,1891489.39232446
"PPP1CB",731,277,0.908833333333333,1891508.12180861
"ZFYVE19",4278,121,-0.378125,1891509.81271094
"TMEM5",7028,31,-0.966499999999999,1891521.2623353
"FRMD4A",11310,361,0.842874999999999,1891534.535136
"HSPA1L",15279,56,0.4295,1891534.535136
"HOXB6",12682,81,-1.07441666666667,1891559.64363511
"HSDL1",16700,61,-0.93725,1891605.56026697
"CFHR3",12863,56,0.226750000000002,1891623.90368739
"PIP",12807,395,6.997875,1891655.49033527
"MAGED4B",1663,370,-0.206250000000001,1891659.74038311
"MMRN1",15037,48,0.380999999999997,1891679.90829275
"C21orf57",7989,365,0.673499999999998,1891705.51961174
"RPL12",5605,186,-0.0852500000000002,1891732.73339307
"C7orf20",5830,185,-0.574666666666666,1891745.29085935
"C12orf36",13883,92,0.26175,1891754.25827496
"RAB42",5477,364,0.084250000000005,1891757.27877685
"RPL36",12516,240,-0.17975,1891757.30021279
"ARF5",733,242,0.3445,1891771.29264332
"NUP160",1747,394,-0.47475,1891789.68364014
"ASB7",6425,234,-0.0481666666666667,1891798.74483437
"SIGLEC10",4044,31,0.759875,1891819.91908052
"LIG1",2985,303,-0.561125000000001,1891870.48980744
"TTLL1",10000,25,0.150374999999998,1891895.03497674
"KLK7",610,150,0.474124999999999,1891899.57834604
"ZNF645",4345,21,-0.176125,1891931.168011
"DMN",16830,241,0.14375,1891952.00523531
"SLC5A1",8567,128,0.900125000000002,1891955.605839
"FUNDC1",12953,210,0.195124999999996,1891960.74868578
"VHLL",12623,43,-0.595125,1891969.95132504
"RNF41",9900,61,0.00193750000000085,1891970.77937094
"PSAP",10412,33,-0.141535714285713,1891971.61642587
"DMWD",5303,304,0.48975,1892007.57493844
"EXOC1",9021,38,-0.254499999999999,1892008.75785343
"RPS16",9780,372,0.475249999999999,1892011.7010723
"EXOC6",8730,103,0.0191249999999992,1892027.62400211
"DDX20",9796,364,0.153499999999999,1892049.13774626
"PDHA1",15181,35,-1.28875,1892049.67675512
"HIST1H4L",335,364,0.168250000000006,1892082.10143017
"C10orf107",11108,405,2.28600000000001,1892094.4952623
"GP1BB",5000,284,1.128,1892107.56596053
"CKAP5",2008,398,0.206999999999998,1892118.19438844
"GRPEL1",4461,221,-0.351416666666667,1892122.85279676
"C10orf116",8385,385,4.75458333333333,1892132.82511
"SHANK1",10176,30,-0.374250000000001,1892140.10603854
"LDB2",10522,22,-0.430812500000004,1892157.0644328
"MARS",6400,24,-2.117625,1892223.24804722
"OVOS2",6398,403,0.11725000000001,1892258.24581854
"ARFGEF1",8540,315,1.540125,1892284.49992898
"FAM21C",10845,392,1.33995,1892299.59584019
"NDOR1",12340,237,0.58275,1892300.27075683
"BCAS3",3245,137,-1.40720833333333,1892301.01835995
"LAIR1",2301,21,-0.3120625,1892304.31112808
"F5",3107,30,-3.690125,1892319.13864341
"SYNC1",6104,394,0.385874999999998,1892329.55283549
"NEK10",11344,392,4.0265,1892345.48247378
"DYRK3",2799,388,1.40916666666667,1892360.53428045
"SIM2",9635,26,-2.8170625,1892373.22691201
"FLJ11171",14886,21,-0.792583333333333,1892400.07779339
"PMS2L3",7181,392,-0.0886499999999998,1892433.81362306
"A3GALT2",14221,149,0.111625,1892453.10975291
"ADAT2",12055,300,-1.51216666666667,1892459.64107541
"KLHL29",4076,254,-0.858125,1892562.33985938
"TOX2",783,30,-3.762125,1892579.99544186
"RPP40",5550,373,-0.0170000000000021,1892580.95172922
"OCEL1",9302,60,-0.398250000000002,1892586.617511
"GSPT1",2982,208,-0.726583333333333,1892663.66396658
"SNAG1",1841,52,-0.0757499999999999,1892677.01826201
"NASP",10945,389,-0.633599999999999,1892695.95181975
"SNX27",10438,45,0.0605,1892722.87675291
"PPARA",16807,139,-0.843034210526316,1892754.04735308
"RPAP3",10146,30,-1.0855,1892764.05596318
"AASS",7196,189,-1.565375,1892777.31798171
"PRSS23",6202,22,-3.046625,1892791.36303165
"GRAMD2",8841,232,1.6398,1892815.57432879
"KLK10",6329,124,-1.1431,1892847.27467297
"ATP2B4",9502,392,0.484958333333334,1892861.88472075
"KLHL15",13679,361,-0.0760416666666671,1892878.78907819
"SIGLEC1",4752,53,1.6693125,1892921.26524687
"LOC387856",379,115,-0.0132499999999999,1892924.97728715
"PACRG",14632,109,0.936250000000003,1892926.14097582
"LIN28B",301,398,-2.13245833333334,1892939.50172027
"GABRE",4739,317,-1.6846875,1892958.51892486
"FOSB",5286,227,1.0749,1892987.78388752
"C20orf116",3305,26,-0.0740000000000006,1893001.70066982
"CNTNAP3",8375,273,-2.1386875,1893025.5684149
"EFHA2",2430,292,0.0429999999999991,1893026.66340629
"UTP18",7193,267,-0.549875,1893045.01415309
"NAV2",11232,287,-0.43615625,1893047.75769234
"FLJ21963",15519,311,-0.21075,1893075.66880491
"DOCK6",15702,30,-1.405375,1893077.65813372
"TMEM27",16659,396,1.40225,1893088.10972129
"CLDN11",5537,188,0.306699999999998,1893089.26857982
"CDK5RAP1",12569,40,-0.891125000000002,1893146.85992397
"HIVEP1",1096,38,-0.119500000000002,1893158.36378113
"FAM122C",4111,63,-1.48875,1893164.12931837
"SORD",12687,229,0.580249999999999,1893173.20795349
"OR2V2",49,203,0.19975,1893177.4691315
"SIN3B",8694,376,0.31575,1893199.89007921
"SMCR7L",8226,55,-0.986464285714285,1893207.11941323
"FLJ22655",6618,20,-2.558875,1893215.64173851
"LYAR",13059,20,-1.97033333333333,1893264.28847419
"RIF1",14386,400,0.586428571428572,1893278.73805764
"MYBPC2",3259,328,-0.83925,1893328.85884262
"RAB39B",16743,131,-1.592,1893344.48303525
"FLJ45803",7168,204,1.055,1893372.24310551
"HMMR",17090,405,-0.651199999999995,1893406.86904821
"TMED2",10263,61,-0.147750000000001,1893411.61829153
"CXCL5",8541,362,0.916083333333333,1893421.32515106
"TPRKB",16075,316,-0.0487499999999997,1893440.53407646
"MAP3K2",16873,402,1.458,1893485.43119837
"PEX19",8578,233,0.623812499999997,1893490.90665439
"CASC3",16423,251,0.313428571428572,1893508.46894852
"UCN2",9072,314,0.743374999999999,1893529.22602947
"EIF2B3",3439,51,-1.4865,1893533.3106078
"RGS3",14167,80,-0.0964166666666673,1893590.71209302
"BCAP29",6795,21,-0.839050000000001,1893590.79540949
"DDHD2",8917,40,-0.754937499999999,1893597.66319171
"CTHRC1",15072,111,1.27775,1893617.01660503
"GCNT2",6960,150,-0.893321428571429,1893687.56259579
"NOL14",16175,225,-0.429249999999998,1893688.32759888
"CDCA8",6545,405,-0.109500000000001,1893706.58846226
"HSP90AA1",12440,95,-0.4744,1893707.12007819
"ARHGEF4",9446,341,0.111562500000003,1893734.80115603
"PCCB",8947,71,-1.0453125,1893743.17786313
"SLC30A9",3300,308,0.513749999999999,1893772.5274218
"BTN1A1",14659,143,0.214125000000001,1893782.68070011
"RAVER1",9202,341,0.676583333333334,1893834.93171269
"DPYS",1441,195,0.575,1893885.76481581
"PCDHGB1",10820,21,-0.5435,1893927.3349682
"ISOC1",7406,126,-0.475875000000003,1893949.52535513
"ERGIC2",11838,71,-0.246833333333333,1893953.97073831
"ALMS1",5326,335,0.578749999999999,1893984.15800958
"EPN3",8295,293,2.70266666666667,1893990.60857294
"KCNJ16",988,245,0.636600000000001,1894012.69191112
"BECN1",17167,40,-0.129312500000001,1894034.69013556
"PIB5PA",10021,132,1.04046153846154,1894041.62535685
"ACTR10",10943,33,-0.59875,1894059.00141773
"UBE2M",7972,21,-1.622,1894079.51544945
"CCDC125",7170,119,0.53425,1894097.99283375
"C12orf33",7127,254,0.499,1894126.75015671
"CTNNA1",9347,38,0.00225000000000045,1894144.03761223
"TMIE",895,348,0.783999999999998,1894177.65426767
"PIGW",15022,149,-1.2485625,1894183.86033248
"RNF150",6927,169,-1.042,1894192.92094375
"SPDEF",16897,127,1.86175,1894194.8219468
"BXDC2",14995,20,-2.132875,1894195.54708168
"MAP1LC3A",7420,205,1.09425,1894195.91649806
"hCG_1990170",608,378,3.211875,1894198.25213914
"MGC16121",6867,241,-2.3355,1894212.13770502
"NENF",287,382,1.36116666666666,1894219.81244763
"GSG1",13894,20,-0.895416666666668,1894249.15388826
"CBX8",12333,358,0.452374999999998,1894253.56721629
"PHIP",3842,369,0.494249999999998,1894290.10101963
"RPS19",6229,345,0.354499999999999,1894334.41865051
"C1orf164",6348,388,0.336150000000001,1894387.67124005
"VAC14",7131,35,-1.02625,1894389.45724715
