"","number","idx","exp","MSE"
"EIF2B3",3439,88,-1.28825,1405499.61235495
"CTSZ",15054,223,2.149625,1405535.95013682
"KIAA1462",5312,73,-0.244999999999998,1405549.98516078
"TRIM69",8071,178,0.585375,1405570.90775114
"POLR2J2",14953,258,-0.407416666666667,1405573.85191145
"GPRASP1",10599,114,-0.0926249999999996,1405581.0576529
"LOC253012",13934,185,0.457625,1405590.95479552
"GRIK1",14697,153,-0.385083333333334,1405598.88548791
"INTS2",5168,189,-0.995875000000002,1405618.30264868
"BATF",3794,376,3.26175,1405664.01060231
"HINT3",6740,58,-0.606875000000001,1405718.6345951
"C21orf59",4590,370,0.764499999999999,1405739.16289921
"GSCL",5305,22,-0.806000000000001,1405748.92327498
"SLC29A1",7354,29,-0.481875,1405763.41333925
"ATG9B",1557,46,-0.7174375,1405782.19807842
"SLC35A5",2415,22,-1.097,1405812.34251429
"CPNE6",7298,285,0.201178571428572,1405859.16342279
"FLJ30092",8447,283,0.285250000000001,1405913.2180723
"GSK3B",13526,67,-0.423666666666667,1405940.49808264
"C1orf123",10014,40,-0.596333333333334,1405963.464453
"C3orf37",12401,36,-0.582562500000001,1405995.97405698
"EIF3H",9208,296,0.785791666666667,1406007.27646422
"PVR",16212,296,-0.657000000000001,1406050.07801378
"PPIL1",110,31,-1.56983333333333,1406061.45476019
"SNTG2",11168,197,-0.802500000000002,1406081.7807644
"KIAA1666",11163,209,-0.648750000000002,1406103.26177291
"NUP153",3457,20,-1.44475,1406108.75667672
"VAC14",7131,34,-1.02625,1406138.80743165
"PLAC9",11221,276,1.51975,1406143.27421385
"PTGER3",5443,122,1.3800625,1406156.6614245
"ZBTB9",16896,87,0.068,1406187.50633607
"RPL10",11136,218,-0.0235499999999991,1406263.79118215
"NXNL2",5500,367,1.52124999999999,1406283.24478809
"SLC39A2",14881,99,0.166,1406296.71429272
"CXorf15",7161,26,-1.0169375,1406329.7682469
"BHLHB4",5415,304,1.353,1406332.94956305
"STK39",9245,376,1.47499999999999,1406336.87355176
"FAM122C",4111,263,-0.53225,1406348.91707432
"POLI",9888,212,0.414875,1406381.34362663
"ZNF341",6460,311,0.552,1406388.00631519
"EPB41L3",9162,41,-1.5095,1406398.3862251
"GJE1",16198,173,2.167375,1406425.0526098
"OR8K3",361,324,0.505125,1406429.75812032
"SLIT1",13552,116,-2.056,1406443.91069756
"LOC541472",14733,346,0.6693125,1406444.55497899
"TTC35",16458,80,-0.2259,1406451.66741191
"SUCLA2",12950,29,-1.241,1406455.85779128
"EHBP1L1",298,37,-1.3935,1406496.24278206
"GRASP",8275,51,-0.488124999999999,1406502.00965736
"GAS2",9522,194,-3.53766666666667,1406509.40821012
"RMND1",5392,277,0.689999999999999,1406536.55966599
"NTS",11309,116,-6.62725,1406538.5227498
"DAPL1",2134,69,-1.205125,1406548.59483084
"ETV3",9356,41,-0.49825,1406594.91990662
"DCT",329,124,-4.47358333333334,1406623.70163374
"C13orf3",10630,255,-1.259125,1406626.65331482
"TCEB1",2913,174,-0.210375,1406641.71171618
"CCDC123",16630,371,1.28887499999999,1406643.09565267
"SEMA3E",3443,370,4.382125,1406668.55151499
"LGR4",8662,231,-0.1400625,1406675.26281814
"TEKT3",14324,328,2.234875,1406677.92456328
"DHRS3",12386,20,-1.0721875,1406686.9139787
"hCG_1990170",608,242,0.106,1406695.48372875
"HYAL4",7296,24,-0.42475,1406722.63838045
"PRAMEF8",9810,59,-3.51275,1406726.49167329
"MYOCD",2732,91,0.0562000000000005,1406780.7154545
"ACRV1",12490,146,-0.576,1406828.88453261
"ATN1",10187,354,0.98675,1406866.88349429
"AHR",4620,288,0.456499999999995,1406872.42817335
"SF3A1",2859,157,-0.3181,1406886.41177743
"UST",9691,105,-1.13335,1406897.25158244
"COL6A6",12956,62,0.867750000000001,1406917.31805296
"OR51F2",2997,20,-0.154249999999999,1406924.29179043
"ADAT1",13898,109,-1.12955,1406940.46191743
"RBBP5",12792,323,0.536333333333337,1406954.85129295
"ABCB9",5044,201,0.352166666666664,1406964.82391164
"LBP",7835,309,1.7162,1407011.89188895
"GADL1",13085,23,-0.49175,1407038.02733365
"FLCN",15769,261,-0.387166666666665,1407039.52888638
"CENTB2",6896,143,0.55225,1407041.98944952
"TRAF3IP1",6507,381,1.87585,1407065.22787419
"TPT1",11159,301,1.117375,1407075.0691539
"EIF3F",14488,342,0.00412499999999933,1407076.08843879
"MSH3",15222,343,0.548,1407079.41427896
"GRLF1",12175,232,0.667055555555555,1407100.53030347
"NDUFS6",4381,131,-0.608,1407125.34238694
"DDC",4041,45,-6.02475,1407141.13770436
"ADCYAP1R1",9225,318,0.396,1407148.5405785
"GAL3ST4",13789,27,-0.338166666666668,1407163.79685267
"SOX13",3347,277,1.10125,1407184.92845354
"ZC3HC1",7207,276,-0.739999999999998,1407197.85687664
"PLAC8",17165,318,-2.3475,1407217.09167072
"C12orf36",13883,55,0.157749999999999,1407233.36897423
"DLGAP4",11055,22,-0.410333333333332,1407240.65988791
"BEGAIN",13436,215,-2.05683333333333,1407270.29342549
"SLC30A6",16967,34,-0.677699999999997,1407292.14767941
"C21orf57",7989,343,0.673500000000005,1407292.34042197
"FBXL12",11941,243,-0.2225,1407340.74778937
"STEAP2",4024,368,3.74578571428571,1407361.11231587
"PDCD10",12415,20,-1.127,1407365.01994539
"OR8D1",11102,88,-0.177,1407377.60221835
"C7orf26",7761,32,-0.5285,1407378.99074031
"ZNF675",5379,129,-0.4365,1407384.66808347
"TRIM7",12576,252,-1.5944375,1407389.76999396
"NPBWR2",7557,327,0.971,1407402.72303219
"ADAMTS6",13551,333,0.36975,1407421.02066013
"TYROBP",12502,233,4.0925,1407425.64347299
"MORC1",4796,63,-0.847,1407433.68967956
"SLC1A1",1758,341,3.2700625,1407443.75243377
"HIVEP1",1096,38,-0.1195,1407459.70142086
"FLJ25476",12018,346,0.764999999999999,1407475.23176271
"ALMS1",5326,264,0.396583333333334,1407486.94203689
"TAOK1",12933,344,1.912125,1407490.66475696
"SIGLEC1",4752,34,1.418625,1407507.86933408
"MGC24975",307,311,-0.130666666666663,1407518.84256148
"KEL",3349,21,-2.74708333333334,1407551.30792596
"LIMD1",13192,94,-1.03625,1407556.02290466
"KATNB1",2282,20,-1.40358333333334,1407557.82806828
"ELOVL1",9605,34,-0.449000000000002,1407586.19433526
"BMP8A",11180,101,-0.191249999999999,1407649.79699483
"ACSL5",5907,236,0.186,1407669.50070434
"RLBP1L1",11444,96,-0.0248749999999999,1407677.21562107
"NLGN1",14813,147,-4.16675,1407708.71291925
"DUSP1",14434,36,-0.195875000000001,1407717.69505354
"SRP68",10112,103,-0.244999999999999,1407725.92338823
"SCN2B",15083,192,0.672916666666666,1407791.80147242
"KIAA1715",10978,133,-0.661,1407797.41415161
"PLEKHH2",12355,102,-1.74625,1407819.64847998
"PIH1D2",14743,356,1.59787500000001,1407822.24332999
"ZNF816A",4544,78,0.18425,1407827.01916598
"PSMC5",7430,57,-0.906666666666667,1407886.43720438
"UBXD1",7806,332,1.03195,1407914.17620623
"AQP9",4418,87,1.057,1407915.48060011
"LSDP5",17260,306,1.9510625,1407919.34958843
"SDHA",1054,21,-1.94558333333334,1407942.31945681
"ANUBL1",8083,48,0.534,1407954.14519354
"ATP5D",15234,381,0.718583333333333,1407956.95143062
"MORN2",12871,360,1.63275,1407958.17109065
"FAM83A",530,30,-3.95366666666666,1407973.02905129
"NTRK2",592,58,1.45575,1407992.15879105
"KIAA1688",15987,346,2.280875,1408000.1610094
"SPRY1",13665,85,0.16175,1408003.41153678
"SEC23B",11953,170,0.181250000000001,1408011.39589752
"CHCHD4",10803,132,-0.686375,1408040.86724681
"PNO1",10714,23,-1.40441666666667,1408065.57234061
"ROPN1L",11280,245,0.529416666666668,1408075.11355508
"ARID3A",3453,91,-2.282,1408106.83721424
"TM9SF2",780,31,-0.4601,1408121.19561327
"LMBRD2",16541,163,-0.193142857142857,1408148.89724889
"SMCR7L",8226,80,-0.879285714285716,1408164.8559643
"EFHA2",2430,275,0.0430000000000001,1408192.93046298
"ZNF468",6938,37,-0.133833333333333,1408211.53671617
"PLAT",11488,129,0.158916666666667,1408212.83018302
"PTPN11",7758,143,-0.174321428571428,1408227.02940556
"MAGEL2",10639,318,1.166875,1408228.73278365
"TNC",16799,238,-0.8461875,1408296.05470426
"OR6Y1",6983,125,0.107250000000001,1408329.34965469
"CCDC65",14768,376,2.97712500000001,1408331.73954167
"R3HDML",14019,76,0.0500000000000001,1408343.53513532
"EIF2B5",10868,136,-0.099625,1408348.81217888
"MVD",6957,20,-2.18175,1408351.3901235
"TGS1",5136,20,-1.178625,1408406.04715347
"NFYC",9009,327,0.790416666666669,1408431.49886127
"MAFK",11024,85,-0.2785,1408434.94384629
"MARCH3",2594,21,-1.434875,1408438.55106464
"LCA5",1485,313,1.726,1408439.67060542
"FLJ10213",16736,257,-0.937625,1408443.08665696
"OSBPL10",11145,112,-0.2238125,1408460.57669513
"TMEM143",16376,97,-0.305375,1408460.96894095
"CYP21A2",5604,366,2.88725,1408470.72610343
"UBE2L3",7021,33,-0.4038125,1408533.22069754
"JTV1",2833,22,-1.765,1408548.74902746
"SYNC1",6104,370,0.385875000000003,1408565.36696791
"DDHD2",8917,38,-0.7549375,1408590.0405732
"SLC11A1",13522,250,1.55205,1408599.35870406
"ESPN",15109,330,0.722374999999994,1408608.40122026
"SSR1",11630,30,-0.596343749999999,1408635.479099
"CCT2",14225,246,-0.671875,1408637.35292417
"CANX",10681,20,-0.561850000000002,1408649.13656534
"TIMP4",957,89,-2.578125,1408658.77902657
"DAZ2",7519,35,-0.867125,1408680.29331616
"MXRA5",2635,378,4.25683333333333,1408680.85693174
"TIMP1",7036,286,0.91025,1408718.9603442
"LONRF1",960,83,-1.33932142857143,1408738.08303074
"MSR1",6947,58,2.3245625,1408742.11996225
"C8orf76",4132,233,0.0525000000000022,1408743.9880621
"SLC6A6",11026,320,0.0964583333333314,1408780.29168768
"LCE4A",4320,349,0.844,1408785.52377168
"MLXIPL",15008,330,-0.7955,1408791.48671408
"MORF4L1",3194,22,-1.2621,1408809.16852359
"ULBP2",6169,251,-1.08741666666667,1408819.08411989
"FBXL18",15046,77,-0.972833333333334,1408832.66582896
"GPX2",4782,20,-3.996375,1408847.11335989
"PRKCD",5693,252,1.723625,1408856.98448009
"GCN1L1",3217,304,-0.178499999999999,1408861.31506331
"C1orf43",11898,28,-0.374249999999999,1408873.09329294
"PTGES3",14262,202,-0.57925,1408953.60147374
"RAD1",6845,259,-0.540624999999999,1408973.21927622
"C19orf59",10854,83,-0.80633333333333,1408998.90863832
"TFDP3",16254,28,-1.304,1408999.65796537
"MUC6",15822,255,0.661333333333336,1409052.83866901
"EIF4A3",8982,179,-0.217125,1409067.6556692
"MAPK8IP1",1071,87,-0.754583333333335,1409075.60472113
"PCNXL2",6467,346,0.733249999999999,1409099.83663772
"TSPYL6",7613,110,-0.0776339285714286,1409104.8944897
"SEC22A",4339,75,-0.244916666666667,1409128.27308192
"HRSP12",1021,133,-0.470125,1409138.41460962
"KIAA1822L",6088,33,-2.07183333333333,1409167.57380212
"CEP164",4755,371,0.4298125,1409173.23326169
"DOHH",13233,142,-0.17825,1409180.39777348
"ZNF354C",6852,237,0.0743750000000003,1409185.24543229
"UPK2",15555,305,0.195,1409193.13378416
"GPER",6351,115,-2.260875,1409194.65388957
"GPRIN3",1987,99,0.0420000000000017,1409203.86764272
"TMED2",10263,23,-0.5595,1409211.35796548
"MORN3",3622,268,1.76608333333334,1409220.89664341
"MAMDC2",6455,183,-0.173124999999999,1409221.63201956
"BIN3",7753,337,-0.25285,1409232.53530041
"RIN3",1710,61,-0.29025,1409277.33516221
"ALDOAP2",4397,201,-0.443499999999999,1409292.87098321
"SLC40A1",5620,345,4.25508333333334,1409297.66077638
"TTC18",3518,89,1.0205,1409299.6409859
"IL8RA",15449,28,0.235666666666668,1409306.91781087
"PLK1",16321,261,-1.33208333333334,1409316.25597678
"MGC14376",5386,242,0.71625,1409318.20907767
"A3GALT2",14221,195,0.2085,1409328.80892192
"KRT222P",9954,141,0.729625000000002,1409340.70055799
"PIP",12807,375,7.0355,1409349.10714022
"MRPS23",10523,193,-0.619999999999999,1409353.47764085
"RPS7",8538,252,-0.49225,1409355.30764703
"TIMELESS",7360,75,-1.781625,1409365.82846542
"LAPTM4B",1031,283,0.144875,1409401.08486724
"NPTXR",6518,361,1.3975,1409416.75079444
"BCAS1",12684,272,1.055,1409421.08307081
"JUNB",8354,287,1.55995,1409458.58275825
"SLC6A14",8128,194,-3.4291875,1409463.59936617
"CCR1",10404,31,-1.53885,1409467.74144185
"C1orf38",15874,40,-0.740937500000001,1409472.78589721
"QTRT1",2929,352,-0.0545833333333339,1409477.23820529
"LIG1",2985,288,-0.561125,1409492.2448454
"NOL14",16175,215,-0.429250000000001,1409532.35705098
"IQUB",12199,358,1.94137499999999,1409557.45947555
"FBXL8",14570,271,0.828624999999999,1409567.64336956
"STAR",11565,201,-4.531,1409587.9002166
"DKFZP586H2123",5172,51,1.10725,1409592.19579053
"GPRIN2",4771,63,-0.266250000000001,1409602.62126567
"PTDSS1",7098,330,0.492730769230769,1409605.34557719
"SNRPD3",4179,20,-0.950875,1409605.43391476
"KIAA0825",4341,353,-0.508624999999998,1409646.31649477
"TBCCD1",437,32,-0.273416666666667,1409656.35905062
"ATP7B",275,341,1.516,1409730.18515715
"C10orf84",1186,334,1.33484374999999,1409739.46025335
"NDUFAB1",15223,81,-1,1409780.6396817
"CLIC6",10828,380,5.9857,1409806.2319446
"AKTIP",3583,21,-0.342249999999999,1409816.14873089
"ANKAR",12085,154,0.501375,1409817.13486241
"CYB5B",644,36,-1.83766666666667,1409819.95715475
"RPS15A",1733,373,0.665214285714285,1409843.61897156
"FLJ22222",2499,282,0.560099999999997,1409844.16578604
"RAB36",8107,375,2.34075000000001,1409848.32343568
"C14orf109",9860,101,-0.17875,1409892.37672923
"MAPK14",1352,115,-0.685041666666665,1409900.51478599
"PXDNL",3954,308,2.52199999999999,1409930.85630659
"SDF2",1874,161,0.5614,1409944.96690187
"OR4K1",16782,65,-0.0951250000000006,1409979.58940951
"RPL37A",7461,373,1.02555,1409986.19995054
"BACH2",11844,227,0.00400000000000435,1409992.31736844
"WDR75",5651,367,0.168333333333333,1410031.27952375
"SLC26A3",5615,221,0.94825,1410034.25384174
"C6orf166",14267,20,-0.617749999999999,1410035.98702945
"PIGX",2196,285,0.3975625,1410056.37064996
"ZKSCAN3",16073,26,-0.65475,1410059.5642703
"B4GALNT2",16154,79,-0.260000000000001,1410079.78709049
"S100A7",5294,365,5.28725,1410085.70375144
"FLJ25770",3976,188,0.864958333333333,1410092.76076469
"OSGIN2",14563,80,0.0868333333333335,1410095.64581207
"SLC26A10",4452,267,-1.35575,1410126.14471672
"THAP11",9959,51,-0.4626875,1410139.52803658
"SCGB3A1",1491,135,1.30658333333333,1410151.69101795
"DYRK1B",16749,293,1.24758333333333,1410179.9731035
"CLEC10A",11829,190,1.829625,1410186.31711396
"LAG3",3494,94,-0.431625,1410192.66993614
"UCN2",9072,297,0.743375,1410214.00645433
"CRYBB1",14799,58,-1.6305,1410236.48251021
"PTGS2",2572,194,-3.11716666666667,1410245.29130455
"C1orf113",5968,276,0.527499999999996,1410254.48725903
"KLK7",610,72,-0.238249999999999,1410255.3771395
"TNFAIP8",3987,187,-0.672583333333332,1410257.64718506
"CECR5",13394,181,-0.676375000000001,1410258.96787694
"OGFRL1",553,165,0.487625000000002,1410269.92020784
"SOSTDC1",873,171,-1.075125,1410276.8327511
"KIAA1614",10607,43,-0.36625,1410288.89769285
"PLXNA4B",7176,321,0.2265,1410290.28820244
"REEP4",8526,44,-1.474625,1410290.95632359
"CHRNA1",12563,62,0.215708333333333,1410373.48244531
"KCNJ16",988,149,0.0450833333333302,1410373.63748422
"ANKRD27",6387,82,-0.5260625,1410384.27239915
"MTMR4",15828,253,0.205666666666666,1410395.53426376
"GPR103",12901,189,-1.107625,1410410.57553198
"HSP90AB3P",8550,168,-0.613499999999998,1410416.41932174
"LOC374920",4962,342,0.572624999999999,1410419.39542079
"ACAD9",8274,185,0.107375,1410429.55528571
"DNAH7",13614,340,2.6235,1410441.13675508
"CHST8",9859,381,3.4255,1410449.51653091
"ZFP64",6270,110,-0.0917916666666667,1410450.21926422
"RCOR2",16504,331,0.787166666666666,1410479.73678438
"CTXN1",16459,373,1.5889375,1410482.34056362
"ID4",10441,97,-0.728916666666667,1410483.86724747
"ARC",8505,239,-0.258125,1410491.74813751
"C6orf15",8849,198,0.243583333333334,1410514.30024098
"NKAP",11245,23,-1.324875,1410525.20670223
"MAOB",14671,81,0.0685416666666656,1410541.08554633
"PPYR1",4065,360,0.595916666666667,1410549.05122913
"SUZ12",2991,289,-0.0472499999999996,1410596.43740161
"EFNB2",10527,104,0.4195625,1410657.84145675
"ZNF740",6950,151,-0.1575,1410690.15077676
"C14orf93",9465,138,-0.259875,1410692.56201595
"SNCAIP",328,230,-0.668,1410704.88656617
"S100A8",10297,344,3.3741,1410790.52416964
"OR5AK2",8521,139,0.21725,1410795.88344229
"MT1M",16449,64,-0.994666666666665,1410796.4530795
"ZNF358",17262,371,1.36416666666666,1410821.94683212
"COL17A1",10604,225,0.0710500000000003,1410824.08652052
"APPBP1",7411,30,-2.164375,1410826.54574595
"RBBP7",718,28,-0.689666666666667,1410828.03181803
"CHAD",1562,360,3.09725,1410829.76253089
"FXR2",15820,25,-1.3145,1410841.35812691
"FKBP14",7863,376,0.294874999999999,1410843.48707063
"LOC90925",1642,27,-0.301666666666664,1410875.37000707
"DDX50",498,83,-0.408874999999999,1410892.07927295
"MGC9913",15957,107,-0.89525,1410910.76284112
"KIAA1909",10831,264,0.655624999999996,1410917.92657346
"GALT",5192,64,-0.93405,1410929.37515288
"DBC1",14780,182,-1.15525,1410944.90661946
"SPATA1",15288,356,1.163,1410948.16480343
"RETN",10486,23,-0.750874999999999,1410951.43954103
"ZNF234",3641,367,2.15475,1410955.96309189
"TRIM2",2322,52,-1.86258333333334,1410991.91646905
"LDHAL6A",4570,85,-0.203549999999999,1410996.75780677
"PEBP4",10892,196,0.957999999999999,1411011.08788003
"UBE2W",237,132,0.831750000000001,1411041.98431178
"NCOA7",9740,217,0.0180625000000002,1411054.92496962
"SFTPB",14843,188,0.216830357142857,1411065.87402208
"GMNN",4182,51,-2.32731249999999,1411108.78535013
"LEMD3",1530,33,-0.33375,1411121.34004802
"NUDT9P1",8804,269,-0.246500000000001,1411131.72603712
"SMARCD3",8738,104,0.335999999999998,1411142.48374143
"OR10S1",10355,29,-0.24375,1411159.72527006
"ZNF14",12647,355,1.685875,1411169.61353853
"GPKOW",1377,230,0.133125,1411175.33960094
"SLC2A12",16832,163,-0.763291666666667,1411188.11346293
"SPRY2",13276,113,-2.55458333333334,1411199.16098646
"PI4KA",1221,20,-1.4465,1411199.97279677
"ASCC3",3375,343,0.539699999999996,1411212.72268668
"GCHFR",10279,123,-1.0205,1411213.22049218
"AK5",16033,217,1.1785,1411226.14121124
"SLC43A3",14355,53,-2.04032142857142,1411238.6319834
"RNF166",13181,31,-1.3162,1411267.13681528
"RC3H1",11989,89,0.708625,1411282.59843129
"CDKN3",2104,291,-1.12441666666667,1411293.86598099
"ZDHHC23",4000,304,-0.22275,1411301.4142835
"ARL4A",2262,82,-1.76975,1411312.63080695
"CBX8",12333,335,0.452375,1411368.54271035
"COL16A1",15941,317,1.947625,1411371.06294109
"HLF",6767,365,0.0961999999999997,1411385.88888814
"SUCNR1",16131,46,0.662357142857143,1411387.46847869
"SQSTM1",7750,151,0.731833333333335,1411390.81848865
"FREM1",4240,92,-2.29616666666666,1411400.10356614
"ACAN",2662,158,1.086625,1411417.4647366
"DCC1",6356,31,-2.91300000000001,1411423.96495351
"DYNC2H1",14541,229,0.0691249999999994,1411429.50963145
"OR8U1",15728,21,0.0832499999999992,1411455.56503534
"C7orf41",6963,186,0.344472222222222,1411529.56578598
"RRAD",11150,340,2.4645,1411537.41995213
"CDKN1B",16359,104,-0.119708333333333,1411541.1007962
"ITIH2",4003,51,-5.751875,1411542.49796074
"RAB1A",11740,31,-0.0361071428571426,1411553.13983061
"RPL36",12516,224,-0.17975,1411587.02018699
"IL10RB",4821,44,-0.472833333333333,1411604.7757657
"MTSS1",8527,327,2.3218125,1411620.5130342
"BPIL2",3507,218,0.14725,1411642.85862357
"RPS25",16095,321,-0.0502500000000003,1411645.28434351
"RFX3",4514,311,0.465166666666663,1411655.83388992
"FAM134B",4403,185,1.931875,1411668.83941897
"C1QL4",1584,201,0.0544999999999998,1411671.55375286
"RFT1",617,308,-0.156125,1411680.57651002
"RNF213",14599,131,0.467749999999998,1411686.91486621
"MTFR1",16226,290,0.334450000000003,1411708.07890966
"PCMT1",7799,105,-0.806535714285712,1411748.41158646
"BBC3",2246,379,1.16313157894737,1411776.00967735
"KCNRG",17029,155,-0.414625000000001,1411803.75199873
"C6orf105",8949,250,-2.82375,1411814.65899511
"UBR2",15017,362,0.557649999999997,1411820.70352522
"PLAGL2",14822,380,0.652125,1411821.0325349
"LCN2",6416,199,1.40366666666666,1411822.49013929
"APBB2",11,292,1.80762500000001,1411832.79288614
"BEST4",11831,268,0.44625,1411851.31534724
"TMEM109",14833,38,-0.562949999999997,1411859.80820462
"PCYT1A",7789,258,0.52925,1411869.39134683
"GSG2",15301,145,-2.13850000000001,1411875.58741262
"C15orf2",13697,70,-0.24275,1411877.18419139
"TMEM32",1578,267,0.0981250000000002,1411889.08480862
"CLDN19",1583,230,-0.36475,1411901.21847082
"MFSD7",11431,309,3.5855,1411904.42155022
"EMCN",7116,96,3.8155,1411938.36313486
"PRAME",10758,40,-5.72506666666667,1411953.26686024
"DUSP6",10417,121,-0.691500000000001,1411962.34627183
"FKBP5",13452,278,0.719812499999994,1411969.43093518
"FBXO5",1439,105,-2.30977777777778,1411977.34345871
"PFDN5",3736,262,0.58495,1412002.64085712
"OR10J5",9953,175,-0.08825,1412016.8868895
"FADS2",10061,333,1.3682,1412023.48777358
"TTYH2",16957,42,-0.627416666666667,1412028.37916334
"RBM38",2461,82,-1.07758333333333,1412059.5746131
"MGC16121",6867,227,-2.3355,1412081.78760657
"FBXL2",14577,300,1.86158333333333,1412097.43529052
"MCCC1",7126,34,-0.959666666666666,1412105.99025366
"PSMB9",17273,21,-1.44475,1412115.11338437
"BAALC",16122,152,-0.633124999999999,1412115.97172529
"DNASE1L2",6281,307,-0.904,1412119.7720817
