"","mutO","mutX","MSE"
"CLEC5A",0,404,1455781.95046442
"ITGA3",0,404,1455781.95046442
"MED31",0,404,1455781.95046442
"NUDT16L1",0,404,1455781.95046442
"TNFRSF10B",0,404,1455781.95046442
"ASB16",0,404,1455781.95046442
"AZU1",0,404,1455781.95046442
"CYTH1",0,404,1455781.95046442
"ENSG00000267110",0,404,1455781.95046442
"HOXB5",0,404,1455781.95046442
"PDLIM2",0,404,1455781.95046442
"RPL23A",0,404,1455781.95046442
"C1orf35",0,404,1455781.95046442
"FIGLA",0,404,1455781.95046442
"HTR1A",0,404,1455781.95046442
"TARM1",0,404,1455781.95046442
"ADAM8",0,404,1455781.95046442
"ALG14",0,404,1455781.95046442
"APITD1",0,404,1455781.95046442
"C2orf76",0,404,1455781.95046442
"CNIH3",0,404,1455781.95046442
"DEFB136",0,404,1455781.95046442
"FAM162B",0,404,1455781.95046442
"FAM181A",0,404,1455781.95046442
"FRZB",0,404,1455781.95046442
"IGLV1-51",0,404,1455781.95046442
"KCNMB1",0,404,1455781.95046442
"KRT40",0,404,1455781.95046442
"MANEAL",0,404,1455781.95046442
"MEF2D",0,404,1455781.95046442
"MIR449B",0,404,1455781.95046442
"MOCS2",0,404,1455781.95046442
"OCM2",0,404,1455781.95046442
"PRKCDBP",0,404,1455781.95046442
"RFESD",0,404,1455781.95046442
"RPUSD1",0,404,1455781.95046442
"SETDB2",0,404,1455781.95046442
"SFN",0,404,1455781.95046442
"SHISA3",0,404,1455781.95046442
"SPACA7",0,404,1455781.95046442
"TOP1MT",0,404,1455781.95046442
"KRTAP5-8",0,404,1455781.95046442
"NHLRC1",0,404,1455781.95046442
"SLC17A1",0,404,1455781.95046442
"USP41",0,404,1455781.95046442
"AMY1A",0,404,1455781.95046442
"CKB",0,404,1455781.95046442
"FAM8A1",0,404,1455781.95046442
"FUT4",0,404,1455781.95046442
"MTCH1",0,404,1455781.95046442
"TRIM61",0,404,1455781.95046442
"ENSG00000258852",0,404,1455781.95046442
"GH1",0,404,1455781.95046442
"PICALM",0,404,1455781.95046442
"RD3",0,404,1455781.95046442
"SMAD1",0,404,1455781.95046442
"COX16",0,404,1455781.95046442
"CSNK1G1",0,404,1455781.95046442
"KRT17P1",0,404,1455781.95046442
"LRRC9",0,404,1455781.95046442
"MKRN2-AS1",0,404,1455781.95046442
"PAPL",0,404,1455781.95046442
"POTEH-AS1",0,404,1455781.95046442
"RFC5",0,404,1455781.95046442
"SPC24",0,404,1455781.95046442
"TIMP1",0,404,1455781.95046442
"TOR2A",0,404,1455781.95046442
"ZNF260",0,404,1455781.95046442
"BHLHE22",0,404,1455781.95046442
"DLEU2",0,404,1455781.95046442
"EIF2AK2",0,404,1455781.95046442
"FOXD4L6",0,404,1455781.95046442
"LINC00032",0,404,1455781.95046442
"LY6G6E",0,404,1455781.95046442
"RUFY4",0,404,1455781.95046442
"SLC43A2",0,404,1455781.95046442
"CCL14",0,404,1455781.95046442
"DCDC2",0,404,1455781.95046442
"ERI3",0,404,1455781.95046442
"MIR624",0,404,1455781.95046442
"RBM18",0,404,1455781.95046442
"ARL5A",0,404,1455781.95046442
"RAP2A",0,404,1455781.95046442
"TM7SF2",0,404,1455781.95046442
"ABCD4",0,404,1455781.95046442
"ADSSL1",0,404,1455781.95046442
"AMIGO2",0,404,1455781.95046442
"ANAPC11",0,404,1455781.95046442
"ANKRD1",0,404,1455781.95046442
"ANKRD46",0,404,1455781.95046442
"APOBEC3D",0,404,1455781.95046442
"ARID3A",0,404,1455781.95046442
"ARL13A",0,404,1455781.95046442
"ARL14EP",0,404,1455781.95046442
"ATG12",0,404,1455781.95046442
"ATP1B2",0,404,1455781.95046442
"ATP6V0C",0,404,1455781.95046442
"ATP6V1A",0,404,1455781.95046442
"BAD",0,404,1455781.95046442
"BAG5",0,404,1455781.95046442
"BCDIN3D",0,404,1455781.95046442
"BOK",0,404,1455781.95046442
"BUD31",0,404,1455781.95046442
"C10orf131",0,404,1455781.95046442
"C10orf55",0,404,1455781.95046442
"C16orf72",0,404,1455781.95046442
"C17orf49",0,404,1455781.95046442
"C17orf59",0,404,1455781.95046442
"C18orf26",0,404,1455781.95046442
"C19orf55",0,404,1455781.95046442
"C2orf29",0,404,1455781.95046442
"C2orf48",0,404,1455781.95046442
"C3orf45",0,404,1455781.95046442
"C4B",0,404,1455781.95046442
"C7orf72",0,404,1455781.95046442
"C9orf85",0,404,1455781.95046442
"CA12",0,404,1455781.95046442
"CCDC116",0,404,1455781.95046442
"CCNT2",0,404,1455781.95046442
"CCNYL1",0,404,1455781.95046442
"CD200",0,404,1455781.95046442
"CD300LD",0,404,1455781.95046442
"CD70",0,404,1455781.95046442
"CDK3",0,404,1455781.95046442
"CELF3",0,404,1455781.95046442
"CERS5",0,404,1455781.95046442
"CFDP1",0,404,1455781.95046442
"CGB1",0,404,1455781.95046442
"CGREF1",0,404,1455781.95046442
"CHAT",0,404,1455781.95046442
"CHCHD2",0,404,1455781.95046442
"CLDN11",0,404,1455781.95046442
"CLRN1",0,404,1455781.95046442
"CNPY2",0,404,1455781.95046442
"COMMD1",0,404,1455781.95046442
"COMMD9",0,404,1455781.95046442
"CRYGB",0,404,1455781.95046442
"CTBP1",0,404,1455781.95046442
"CYB5RL",0,404,1455781.95046442
"DAGLB",0,404,1455781.95046442
"DAPP1",0,404,1455781.95046442
"DNAJC21",0,404,1455781.95046442
"DNAJC24",0,404,1455781.95046442
"DPP9",0,404,1455781.95046442
"DYNLL1",0,404,1455781.95046442
"ECT2L",0,404,1455781.95046442
"EFCAB1",0,404,1455781.95046442
"ERI1",0,404,1455781.95046442
"EVI2A",0,404,1455781.95046442
"FAM180B",0,404,1455781.95046442
"FAM57A",0,404,1455781.95046442
"FAM76A",0,404,1455781.95046442
"FBXL8",0,404,1455781.95046442
"FEV",0,404,1455781.95046442
"FUCA1",0,404,1455781.95046442
"FXYD1",0,404,1455781.95046442
"GATC",0,404,1455781.95046442
"GDF7",0,404,1455781.95046442
"GFRA1",0,404,1455781.95046442
"GHRH",0,404,1455781.95046442
"GIMAP4",0,404,1455781.95046442
"GIP",0,404,1455781.95046442
"GJB1",0,404,1455781.95046442
"GLIS2",0,404,1455781.95046442
"GLMN",0,404,1455781.95046442
"GPRC5B",0,404,1455781.95046442
"GSTA3",0,404,1455781.95046442
"GTF3C6",0,404,1455781.95046442
"GTSF1L",0,404,1455781.95046442
"GUK1",0,404,1455781.95046442
"GZMM",0,404,1455781.95046442
"H2AFB1",0,404,1455781.95046442
"HAND1",0,404,1455781.95046442
"HAPLN1",0,404,1455781.95046442
"HAT1",0,404,1455781.95046442
"HIGD2A",0,404,1455781.95046442
"HIST1H3H",0,404,1455781.95046442
"HIST1H4K",0,404,1455781.95046442
"HIST3H2A",0,404,1455781.95046442
"HS1BP3",0,404,1455781.95046442
"HS3ST3B1",0,404,1455781.95046442
"HSBP1",0,404,1455781.95046442
"HSF2BP",0,404,1455781.95046442
"HTR3C",0,404,1455781.95046442
"ICAM5",0,404,1455781.95046442
"IDI2",0,404,1455781.95046442
"IGFL4",0,404,1455781.95046442
"IGKC",0,404,1455781.95046442
"IGLV3-19",0,404,1455781.95046442
"IGLV4-60",0,404,1455781.95046442
"IL36RN",0,404,1455781.95046442
"IQCJ-SCHIP1",0,404,1455781.95046442
"IZUMO4",0,404,1455781.95046442
"JMJD8",0,404,1455781.95046442
"JRKL",0,404,1455781.95046442
"KANSL2",0,404,1455781.95046442
"KCNC4",0,404,1455781.95046442
"KCNJ1",0,404,1455781.95046442
"KCNK1",0,404,1455781.95046442
"KIN",0,404,1455781.95046442
"KLHDC9",0,404,1455781.95046442
"KLLN",0,404,1455781.95046442
"KLRB1",0,404,1455781.95046442
"KRT26",0,404,1455781.95046442
"KRTAP5-11",0,404,1455781.95046442
"LCE1B",0,404,1455781.95046442
"LCE2C",0,404,1455781.95046442
"LCE3B",0,404,1455781.95046442
"LIN52",0,404,1455781.95046442
"LNX2",0,404,1455781.95046442
"LYZL4",0,404,1455781.95046442
"MACROD1",0,404,1455781.95046442
"MAGEF1",0,404,1455781.95046442
"MAP2K2",0,404,1455781.95046442
"MBLAC2",0,404,1455781.95046442
"METRN",0,404,1455781.95046442
"MIA2",0,404,1455781.95046442
"MIR1178",0,404,1455781.95046442
"MIR133A1",0,404,1455781.95046442
"MIR518D",0,404,1455781.95046442
"MIR643",0,404,1455781.95046442
"MIS12",0,404,1455781.95046442
"MLLT6",0,404,1455781.95046442
"MRPL14",0,404,1455781.95046442
"MRPS10",0,404,1455781.95046442
"MRPS34",0,404,1455781.95046442
"MTCP1",0,404,1455781.95046442
"MYO1C",0,404,1455781.95046442
"MYOZ3",0,404,1455781.95046442
"NEU3",0,404,1455781.95046442
"NGDN",0,404,1455781.95046442
"NUDT4",0,404,1455781.95046442
"NXNL1",0,404,1455781.95046442
"NXPE3",0,404,1455781.95046442
"OCA2",0,404,1455781.95046442
"OLA1",0,404,1455781.95046442
"OPN3",0,404,1455781.95046442
"OR1E1",0,404,1455781.95046442
"OR52L1",0,404,1455781.95046442
"OR8K5",0,404,1455781.95046442
"PARP16",0,404,1455781.95046442
"PCBD1",0,404,1455781.95046442
"PCOLCE2",0,404,1455781.95046442
"PDCD2L",0,404,1455781.95046442
"PDCD7",0,404,1455781.95046442
"PGGT1B",0,404,1455781.95046442
"PITHD1",0,404,1455781.95046442
"PKIA",0,404,1455781.95046442
"PNO1",0,404,1455781.95046442
"POLB",0,404,1455781.95046442
"PPIAL4G",0,404,1455781.95046442
"PPP1R35",0,404,1455781.95046442
"PPP1R42",0,404,1455781.95046442
"PRELID1",0,404,1455781.95046442
"PRNP",0,404,1455781.95046442
"PRR7",0,404,1455781.95046442
"PURG",0,404,1455781.95046442
"PYCR1",0,404,1455781.95046442
"RAB12",0,404,1455781.95046442
"RANGRF",0,404,1455781.95046442
"RAPH1",0,404,1455781.95046442
"RASD1",0,404,1455781.95046442
"RASGEF1B",0,404,1455781.95046442
"RBM11",0,404,1455781.95046442
"RBM4",0,404,1455781.95046442
"RFT1",0,404,1455781.95046442
"RNASET2",0,404,1455781.95046442
"RNF149",0,404,1455781.95046442
"RNF7",0,404,1455781.95046442
"RNPEPL1",0,404,1455781.95046442
"RPL23",0,404,1455781.95046442
"RPL39L",0,404,1455781.95046442
"RPRM",0,404,1455781.95046442
"RPS29",0,404,1455781.95046442
"RSRC2",0,404,1455781.95046442
"RWDD4",0,404,1455781.95046442
"RYBP",0,404,1455781.95046442
"SBSPON",0,404,1455781.95046442
"SELK",0,404,1455781.95046442
"SEMA4B",0,404,1455781.95046442
"SEPT7",0,404,1455781.95046442
"SERF1B",0,404,1455781.95046442
"SFR1",0,404,1455781.95046442
"SLC10A7",0,404,1455781.95046442
"SLC25A3",0,404,1455781.95046442
"SLC25A33",0,404,1455781.95046442
"SLC29A2",0,404,1455781.95046442
"SLC33A1",0,404,1455781.95046442
"SLC41A3",0,404,1455781.95046442
"SLC51A",0,404,1455781.95046442
"SLIRP",0,404,1455781.95046442
"SMARCD1",0,404,1455781.95046442
"SMPDL3B",0,404,1455781.95046442
"SMR3B",0,404,1455781.95046442
"SMS",0,404,1455781.95046442
"SMU1",0,404,1455781.95046442
"SNRNP27",0,404,1455781.95046442
"SNRPB2",0,404,1455781.95046442
"SPAG7",0,404,1455781.95046442
"SPATA3",0,404,1455781.95046442
"SPON2",0,404,1455781.95046442
"SRD5A3",0,404,1455781.95046442
"SSX1",0,404,1455781.95046442
"STBD1",0,404,1455781.95046442
"STEAP1",0,404,1455781.95046442
"STX1B",0,404,1455781.95046442
"SUMF1",0,404,1455781.95046442
"SYNGR2",0,404,1455781.95046442
"TCP10L",0,404,1455781.95046442
"TECTB",0,404,1455781.95046442
"TEX10",0,404,1455781.95046442
"TFCP2L1",0,404,1455781.95046442
"TGFB1I1",0,404,1455781.95046442
"THOP1",0,404,1455781.95046442
"TMCO1",0,404,1455781.95046442
"TMEM150C",0,404,1455781.95046442
"TMEM187",0,404,1455781.95046442
"TMEM200B",0,404,1455781.95046442
"TMEM204",0,404,1455781.95046442
"TMEM98",0,404,1455781.95046442
"TNFAIP8L3",0,404,1455781.95046442
"TOB2",0,404,1455781.95046442
"TRBV7-7",0,404,1455781.95046442
"TREX2",0,404,1455781.95046442
"TSHB",0,404,1455781.95046442
"TSTD2",0,404,1455781.95046442
"TTC13",0,404,1455781.95046442
"TUBA1A",0,404,1455781.95046442
"TULP2",0,404,1455781.95046442
"TUSC2",0,404,1455781.95046442
"UBE2L6",0,404,1455781.95046442
"UBE2NL",0,404,1455781.95046442
"UBXN10",0,404,1455781.95046442
"UCHL1",0,404,1455781.95046442
"USP6NL",0,404,1455781.95046442
"VAMP4",0,404,1455781.95046442
"VAPB",0,404,1455781.95046442
"VMO1",0,404,1455781.95046442
"WDR16",0,404,1455781.95046442
"WDR24",0,404,1455781.95046442
"XAGE5",0,404,1455781.95046442
"YRDC",0,404,1455781.95046442
"ZAR1L",0,404,1455781.95046442
"ZBTB45",0,404,1455781.95046442
"ZDHHC23",0,404,1455781.95046442
"ZNF136",0,404,1455781.95046442
"ZNF14",0,404,1455781.95046442
"ZNF226",0,404,1455781.95046442
"ZNF641",0,404,1455781.95046442
"ZNF673",0,404,1455781.95046442
"ZNHIT1",0,404,1455781.95046442
"ZSCAN12P1",0,404,1455781.95046442
"ZSCAN22",0,404,1455781.95046442
"AKT1S1",0,404,1455781.95046442
"ANAPC10",0,404,1455781.95046442
"C10orf114",0,404,1455781.95046442
"CALML5",0,404,1455781.95046442
"IMP3",0,404,1455781.95046442
"KRT74",0,404,1455781.95046442
"MIR766",0,404,1455781.95046442
"MRPL4",0,404,1455781.95046442
"OXLD1",0,404,1455781.95046442
"PFKFB2",0,404,1455781.95046442
"PIGU",0,404,1455781.95046442
"UBE2J2",0,404,1455781.95046442
"ZFP41",0,404,1455781.95046442
"ZNF354C",0,404,1455781.95046442
"DDIT4",0,404,1455781.95046442
"ELK4",0,404,1455781.95046442
"EXOG",0,404,1455781.95046442
"IL4I1",0,404,1455781.95046442
"JUNB",0,404,1455781.95046442
"MUC1",0,404,1455781.95046442
"PTPN20A",0,404,1455781.95046442
"TK2",0,404,1455781.95046442
"ADAM3A",0,404,1455781.95046442
"ANKRD33B",0,404,1455781.95046442
"C1orf109",0,404,1455781.95046442
"C6orf100",0,404,1455781.95046442
"D2HGDH",0,404,1455781.95046442
"ENSG00000214397",0,404,1455781.95046442
"FGFBP2",0,404,1455781.95046442
"FKBP9L",0,404,1455781.95046442
"FNDC5",0,404,1455781.95046442
"GSN-AS1",0,404,1455781.95046442
"GSTM2",0,404,1455781.95046442
"HLA-F-AS1",0,404,1455781.95046442
"KIRREL3-AS3",0,404,1455781.95046442
"LINC00238",0,404,1455781.95046442
"LINC00488",0,404,1455781.95046442
"MGST3",0,404,1455781.95046442
"MXI1",0,404,1455781.95046442
"N4BP1",0,404,1455781.95046442
"PCBP1-AS1",0,404,1455781.95046442
"PLEKHH3",0,404,1455781.95046442
"POM121L1P",0,404,1455781.95046442
"PRSS51",0,404,1455781.95046442
"SLC35F5",0,404,1455781.95046442
"UBL5",0,404,1455781.95046442
"CENPK",0,404,1455781.95046442
"APMAP",0,404,1455781.95046442
"BLOC1S3",0,404,1455781.95046442
"CUEDC2",0,404,1455781.95046442
"FAM41C",0,404,1455781.95046442
"GOLT1B",0,404,1455781.95046442
"H2AFJ",0,404,1455781.95046442
"HEMGN",0,404,1455781.95046442
"IL17D",0,404,1455781.95046442
"IRF8",0,404,1455781.95046442
"MIR892B",0,404,1455781.95046442
"MOSPD1",0,404,1455781.95046442
"OPN5",0,404,1455781.95046442
"PCDHGB8P",0,404,1455781.95046442
"PRG3",0,404,1455781.95046442
"RNF185",0,404,1455781.95046442
"SNORD114-7",0,404,1455781.95046442
"TMEM30C",0,404,1455781.95046442
"ZNF497",0,404,1455781.95046442
"C4orf45",0,404,1455781.95046442
"CFLAR",0,404,1455781.95046442
"GBAS",0,404,1455781.95046442
"MRPS33",0,404,1455781.95046442
"NCS1",0,404,1455781.95046442
"NOXA1",0,404,1455781.95046442
"NUDT2",0,404,1455781.95046442
"YPEL2",0,404,1455781.95046442
"C10orf116",0,404,1455781.95046442
"C9orf92",0,404,1455781.95046442
"GAS2L1",0,404,1455781.95046442
"HHIP",0,404,1455781.95046442
"HPGD",0,404,1455781.95046442
"MED18",0,404,1455781.95046442
"MIR218-2",0,404,1455781.95046442
"MLK7-AS1",0,404,1455781.95046442
"MRPL42",0,404,1455781.95046442
"NODAL",0,404,1455781.95046442
"OR1C1",0,404,1455781.95046442
"PRSS50",0,404,1455781.95046442
"RNF167",0,404,1455781.95046442
"ANKRD20A1",0,404,1455781.95046442
"CDKL3",0,404,1455781.95046442
"NAT16",0,404,1455781.95046442
"NOTCH2NL",0,404,1455781.95046442
"VEGFA",0,404,1455781.95046442
"YIPF3",0,404,1455781.95046442
"ARHGAP27",0,404,1455781.95046442
"CASC2",0,404,1455781.95046442
"HLA-L",0,404,1455781.95046442
"HOXB-AS5",0,404,1455781.95046442
"MIR221",0,404,1455781.95046442
"OR52E2",0,404,1455781.95046442
"TCAP",0,404,1455781.95046442
"ARNTL2",0,404,1455781.95046442
"IGHV3-72",0,404,1455781.95046442
"KRTAP19-4",0,404,1455781.95046442
"MAPK8IP1",0,404,1455781.95046442
"C16orf86",0,404,1455781.95046442
"CDC14B",0,404,1455781.95046442
"FASLG",0,404,1455781.95046442
"FLCN",0,404,1455781.95046442
"IL1RN",0,404,1455781.95046442
"MIR518A1",0,404,1455781.95046442
"MTMR1",0,404,1455781.95046442
"POU1F1",0,404,1455781.95046442
"MTHFSD",0,404,1455781.95046442
"IZUMO3",0,404,1455781.95046442
"PAWR",0,404,1455781.95046442
"PRELID2",0,404,1455781.95046442
"C17orf62",0,404,1455781.95046442
"CXorf40B",0,404,1455781.95046442
"SFXN4",0,404,1455781.95046442
"GGH",0,404,1455781.95046442
"HSD17B3",0,404,1455781.95046442
"TNP2",0,404,1455781.95046442
"MIR614",0,404,1455781.95046442
"BEGAIN",0,404,1455781.95046442
"DPF1",0,404,1455781.95046442
"HIST1H4G",0,404,1455781.95046442
"IGF2BP1",0,404,1455781.95046442
"NMRAL1",0,404,1455781.95046442
"PNMAL2",0,404,1455781.95046442
"SNORA48",0,404,1455781.95046442
"ADH4",0,404,1455781.95046442
"MRPL28",0,404,1455781.95046442
"TMEM14B",0,404,1455781.95046442
"ACP2",0,404,1455781.95046442
"ANTXRL",0,404,1455781.95046442
"ARHGEF35",0,404,1455781.95046442
"BLCAP",0,404,1455781.95046442
"BSG",0,404,1455781.95046442
"CD207",0,404,1455781.95046442
"CINP",0,404,1455781.95046442
"CYS1",0,404,1455781.95046442
"DPM3",0,404,1455781.95046442
"EFNA1",0,404,1455781.95046442
"EIF3F",0,404,1455781.95046442
"FLJ45831",0,404,1455781.95046442
"GRM5-AS1",0,404,1455781.95046442
"HHLA3",0,404,1455781.95046442
"HIPK4",0,404,1455781.95046442
"KRTAP27-1",0,404,1455781.95046442
"LRAT",0,404,1455781.95046442
"LYPLA2",0,404,1455781.95046442
"MAP7D1",0,404,1455781.95046442
"MOG",0,404,1455781.95046442
"NXT1",0,404,1455781.95046442
"OR1N2",0,404,1455781.95046442
"OR7E5P",0,404,1455781.95046442
"OR8D2",0,404,1455781.95046442
"PARD6G",0,404,1455781.95046442
"PIGC",0,404,1455781.95046442
"PMS2P3",0,404,1455781.95046442
"RESP18",0,404,1455781.95046442
"SAP30BP",0,404,1455781.95046442
"SNAPIN",0,404,1455781.95046442
"SRA1",0,404,1455781.95046442
"SRSF2",0,404,1455781.95046442
"TGIF2LX",0,404,1455781.95046442
"TMEM184B",0,404,1455781.95046442
"TRBV6-6",0,404,1455781.95046442
"TTC9B",0,404,1455781.95046442
"USB1",0,404,1455781.95046442
"ZEB2-AS1",0,404,1455781.95046442
"ZNF490",0,404,1455781.95046442
"HIST1H3D",0,404,1455781.95046442
"IL7R",0,404,1455781.95046442
"ELOVL7",0,404,1455781.95046442
"FAM228B",0,404,1455781.95046442
"FAM27A",0,404,1455781.95046442
"LEPREL2",0,404,1455781.95046442
"MRPS6",0,404,1455781.95046442
"NDUFAF2",0,404,1455781.95046442
"RBBP9",0,404,1455781.95046442
"RGN",0,404,1455781.95046442
"RPL15",0,404,1455781.95046442
"WBSCR27",0,404,1455781.95046442
"A4GALT",0,404,1455781.95046442
"BLOC1S5",0,404,1455781.95046442
"CKLF",0,404,1455781.95046442
"COPS2",0,404,1455781.95046442
"DEFB1",0,404,1455781.95046442
"IFI44L",0,404,1455781.95046442
"IGLJ2",0,404,1455781.95046442
"LMF2",0,404,1455781.95046442
"MRC1",0,404,1455781.95046442
"MTMR10",0,404,1455781.95046442
"MYC",0,404,1455781.95046442
"NPHS2",0,404,1455781.95046442
"PPP2CB",0,404,1455781.95046442
"SEMA6B",0,404,1455781.95046442
"ST8SIA6",0,404,1455781.95046442
"STX12",0,404,1455781.95046442
"TPD52L1",0,404,1455781.95046442
"HTN3",0,404,1455781.95046442
"PRMT6",0,404,1455781.95046442
"ACOT7",0,404,1455781.95046442
"FGF16",0,404,1455781.95046442
"LACTBL1",0,404,1455781.95046442
"OR52B6",0,404,1455781.95046442
"TBC1D30",0,404,1455781.95046442
"THY1",0,404,1455781.95046442
"TMEM69",0,404,1455781.95046442
"ZBTB26",0,404,1455781.95046442
"RAD1",0,404,1455781.95046442
"COL6A4P1",0,404,1455781.95046442
"HSPB11",0,404,1455781.95046442
"MIR1257",0,404,1455781.95046442
"PPBP",0,404,1455781.95046442
"RNPC3",0,404,1455781.95046442
"SOHLH1",0,404,1455781.95046442
"RNF215",0,404,1455781.95046442
"SNX30",0,404,1455781.95046442
"AGAP4",0,404,1455781.95046442
"ELOF1",0,404,1455781.95046442
"HDGFRP3",0,404,1455781.95046442
"HMOX1",0,404,1455781.95046442
"NR2C1",0,404,1455781.95046442
"SPINK8",0,404,1455781.95046442
"ACYP2",0,404,1455781.95046442
"ASB3",0,404,1455781.95046442
"CCDC152",0,404,1455781.95046442
"CNR2",0,404,1455781.95046442
"ENSG00000243655",0,404,1455781.95046442
"FAM86FP",0,404,1455781.95046442
"FOXL2",0,404,1455781.95046442
"HSDL1",0,404,1455781.95046442
"KCTD10",0,404,1455781.95046442
"LINC00617",0,404,1455781.95046442
"MFSD12",0,404,1455781.95046442
"NBPF15",0,404,1455781.95046442
"NUDCD3",0,404,1455781.95046442
"OR2M3",0,404,1455781.95046442
"OR51J1",0,404,1455781.95046442
"RPL22P19",0,404,1455781.95046442
"SGTB",0,404,1455781.95046442
"SYNJ2BP",0,404,1455781.95046442
"TRAV8-2",0,404,1455781.95046442
"UBL7",0,404,1455781.95046442
"ZG16B",0,404,1455781.95046442
"ZNF839",0,404,1455781.95046442
"MCL1",0,404,1455781.95046442
"ACAP3",0,404,1455781.95046442
"ALAD",0,404,1455781.95046442
"CTU2",0,404,1455781.95046442
"GPR88",0,404,1455781.95046442
"ISYNA1",0,404,1455781.95046442
"KLHL10",0,404,1455781.95046442
"LIPI",0,404,1455781.95046442
"MIR301A",0,404,1455781.95046442
"NDUFA6",0,404,1455781.95046442
"SPTSSA",0,404,1455781.95046442
"TCP1",0,404,1455781.95046442
"TMEM186",0,404,1455781.95046442
"TNFRSF25",0,404,1455781.95046442
"ZNF354A",0,404,1455781.95046442
"BATF2",0,404,1455781.95046442
"COPS7B",0,404,1455781.95046442
"CHST8",0,404,1455781.95046442
"SF3A2",0,404,1455781.95046442
"IGHV6-1",0,404,1455781.95046442
"PEA15",0,404,1455781.95046442
"EBPL",0,404,1455781.95046442
"GUCA1A",0,404,1455781.95046442
"LTA4H",0,404,1455781.95046442
"MDS2",0,404,1455781.95046442
"MIR514B",0,404,1455781.95046442
"PAQR4",0,404,1455781.95046442
"SHROOM1",0,404,1455781.95046442
"CLTA",0,404,1455781.95046442
"RAB27A",0,404,1455781.95046442
"ENSG00000259172",0,404,1455781.95046442
"PSMC3IP",0,404,1455781.95046442
"CCDC43",0,404,1455781.95046442
"PCGF3",0,404,1455781.95046442
"THUMPD3",0,404,1455781.95046442
"ARRB2",0,404,1455781.95046442
"ARC",0,404,1455781.95046442
"IGKV3-15",0,404,1455781.95046442
"KRTAP13-2",0,404,1455781.95046442
"TYSND1",0,404,1455781.95046442
"UQCRC1",0,404,1455781.95046442
"CKS1B",0,404,1455781.95046442
"MYLK4",0,404,1455781.95046442
"SOX4",0,404,1455781.95046442
"SLC35B3",0,404,1455781.95046442
"CD6",0,404,1455781.95046442
"DNM1P34",0,404,1455781.95046442
"FLJ42875",0,404,1455781.95046442
"IGHV3-33",0,404,1455781.95046442
"PARG",0,404,1455781.95046442
"GNAI3",0,404,1455781.95046442
"METTL21A",0,404,1455781.95046442
"SERTAD4",0,404,1455781.95046442
"DDX11L10",0,404,1455781.95046442
"TPM3P9",0,404,1455781.95046442
"KLHL28",0,404,1455781.95046442
"TMEM43",0,404,1455781.95046442
"FAM47E",0,404,1455781.95046442
"IGLC3",0,404,1455781.95046442
"C12orf75",0,404,1455781.95046442
"CDA",0,404,1455781.95046442
"IFT20",0,404,1455781.95046442
"LURAP1L",0,404,1455781.95046442
"ZBTB12",0,404,1455781.95046442
"NME8",0,404,1455781.95046442
"PGPEP1",0,404,1455781.95046442
"CDADC1",0,404,1455781.95046442
"HLA-DPB1",0,404,1455781.95046442
"SIRT6",0,404,1455781.95046442
"BEX4",0,404,1455781.95046442
"CIDEB",0,404,1455781.95046442
"LOC100288346",0,404,1455781.95046442
"ADRA2A",0,404,1455781.95046442
"AHSP",0,404,1455781.95046442
"DUSP12",0,404,1455781.95046442
"DUSP8",0,404,1455781.95046442
"ENSG00000251184",0,404,1455781.95046442
"FCRLB",0,404,1455781.95046442
"HDDC3",0,404,1455781.95046442
"HOXC11",0,404,1455781.95046442
"IGKV1D-13",0,404,1455781.95046442
"KCTD4",0,404,1455781.95046442
"KDELC2",0,404,1455781.95046442
"MSC",0,404,1455781.95046442
"NEK7",0,404,1455781.95046442
