"","mutO","mutX","MSE"
"ZNF705G",1,145,733408.679452055
"SMYD1",2,144,733417.911910198
"ANK1",2,144,733417.911910198
"DEPDC5",2,144,733417.911910198
"MAGI2",2,144,733417.911910198
"CPSF6",2,144,733417.911910198
"PYGM",2,144,733417.911910198
"OR5H1",2,144,733417.911910198
"SCUBE2",2,144,733417.911910198
"LEMD3",2,144,733417.911910198
"OR4C13",2,144,733417.911910198
"FRMPD3",2,144,733426.530393836
"EIF4A2",2,144,733426.530393836
"KIF4A",3,143,733428.254398569
"ZMIZ1",3,143,733428.254398569
"CDK18",3,143,733433.087236964
"TARS",3,143,733433.087236964
"ATP2A1",3,143,733449.406041447
"FHAD1",2,144,733460.934883942
"WDR33",3,143,733463.483826676
"FANK1",2,144,733470.576436454
"SLC17A6",2,144,733470.576436454
"SMARCC2",3,143,733491.583453077
"COL4A1",2,144,733503.784246575
"POTEH",2,144,733503.784246575
"DNAH10",2,144,733503.784246575
"NAMPTL",2,144,733503.784246575
"CACNA1G",2,144,733503.784246575
"C12orf40",2,144,733503.784246575
"CDC42EP1",2,144,733503.784246575
"TTPAL",2,144,733503.784246575
"USP21",2,144,733503.784246575
"FCRL5",2,144,733503.784246575
"DENND3",2,144,733503.784246575
"NOS1",2,144,733503.784246575
"LOXL3",2,144,733503.784246575
"WDR26",2,144,733503.784246575
"OR10S1",2,144,733503.784246575
"ENTPD7",2,144,733503.784246575
"ANKRD30BP2",2,144,733504.838613014
"FLT3LG",2,144,733512.333285769
"LRRC8A",2,144,733513.386796043
"FAT2",5,141,733571.755911785
"PCDHB18",2,144,733573.029632801
"PRDM8",2,144,733588.962138508
"TRIM58",2,144,733590.007943303
"SUGP1",2,144,733597.441733257
"CD163L1",4,142,733603.370490064
"ZSWIM5",3,143,733614.924513842
"EIF2C1",2,144,733631.290667808
"RASGRP2",2,144,733648.173468417
"LRBA",4,142,733657.517002701
"C4orf17",3,143,733665.516141393
"WDR20",2,144,733666.066590563
"C9orf156",2,144,733673.445585997
"MYH6",2,144,733673.445585997
"TTC14",2,144,733673.445585997
"LRRD1",2,144,733673.445585997
"CNTNAP1",2,144,733673.445585997
"NPFFR2",2,144,733673.445585997
"OR5D16",2,144,733673.445585997
"DNAJC13",2,144,733673.445585997
"OPRM1",2,144,733673.445585997
"FAM186B",2,144,733673.445585997
"NFE2L1",2,144,733673.445585997
"BCR",2,144,733681.855736301
"HECW1",2,144,733681.855736301
"TRIL",2,144,733681.855736301
"PODN",2,144,733681.855736301
"MCM10",2,144,733681.855736301
"ZNF460",2,144,733681.855736301
"FAM169A",2,144,733681.855736301
"TRIML1",2,144,733681.855736301
"ROPN1B",2,144,733681.855736301
"CEP192",2,144,733690.258942161
"TNIK",3,143,733699.953028706
"CCDC112",2,144,733765.575294901
"LZTS1",2,144,733765.575294901
"TEKT2",2,144,733765.575294901
"NLGN4X",2,144,733765.575294901
"BORA",2,144,733765.575294901
"MUC6",3,143,733775.303924386
"ZNF536",7,139,733778.000802489
"RFPL1-AS1",2,144,733807.174657534
"PRDM4",2,144,733841.349267504
"GALNT13",3,143,733863.627710189
"OR4F17",2,144,733866.139649924
"ANKFY1",2,144,733922.729261796
"ITPR2",2,144,733930.931078767
"GLI1",2,144,733930.931078767
"PDE4D",2,144,733930.931078767
"TOPORS",2,144,733930.931078767
"ATG4D",2,144,733930.931078767
"WDR72",3,143,733931.032953348
"EPB41L1",2,144,733939.125951294
"MYO5B",2,144,733939.125951294
"SVEP1",2,144,733939.125951294
"CDH23",2,144,733939.125951294
"TGM1",2,144,733948.322869102
"PHF14",2,144,733948.322869102
"KCNQ5",3,143,733975.832902258
"ZFHX3",5,141,733976.313960944
"ALPK2",3,143,733982.516620366
"LBR",3,143,733991.299070792
"PREX2",6,140,734000.325130463
"GOLGA8G",2,144,734005.437928082
"PPEF1",2,144,734020.692732116
"TNC",2,144,734020.692732116
"PCDHGB7",2,144,734021.694016362
"CACNA1E",7,139,734037.297850174
"FDXR",2,144,734078.371575342
"SAGE1",5,141,734095.516214903
"DENND1A",2,144,734101.565068493
"NELL2",2,144,734101.565068493
"SMAD2",2,144,734102.557791096
"CCNE1",2,144,734109.614107686
"ZC3H12B",2,144,734125.69135274
"DAP3",2,144,734125.69135274
"SRPR",2,144,734125.69135274
"GRAMD1A",2,144,734125.69135274
"ZRSR1",2,144,734125.69135274
"FAM104A",3,143,734130.451480027
"TRAPPC10",2,144,734142.729261796
"FXR2",3,143,734143.596864323
"SIGLEC9",2,144,734173.756421233
"CDH10",2,144,734181.742960426
"CACNA1F",2,144,734181.742960426
"ZNF782",2,144,734181.742960426
"TCERG1",2,144,734181.742960426
"FAM190B",2,144,734181.742960426
"MYO9B",2,144,734181.742960426
"TNRC6B",2,144,734182.727121385
"BZRAP1",2,144,734182.727121385
"KAT6B",3,143,734182.921129099
"FLVCR1",2,144,734190.705859969
"COL4A5",2,144,734205.660911339
"INMT",2,144,734205.660911339
"FAM111B",2,144,734205.660911339
"TANC2",2,144,734205.660911339
"EGFL6",2,144,734205.660911339
"HIST1H2BC",2,144,734206.642503805
"EHMT1",3,143,734213.509691222
"TMTC4",2,144,734213.619672755
"C10orf2",3,143,734248.08861002
"TNPO1",4,142,734251.244380668
"CREBBP",2,144,734261.226407915
"SIGLEC7",2,144,734261.226407915
"LMTK2",2,144,734261.226407915
"FBXO28",2,144,734261.226407915
"HSD17B7P2",2,144,734261.226407915
"SGK1",2,144,734261.226407915
"PRPF8",2,144,734261.226407915
"UBR3",2,144,734261.226407915
"C1QTNF5",2,144,734261.226407915
"BLNK",2,144,734261.226407915
"ZFYVE28",2,144,734262.20200723
"DOCK2",3,143,734267.547945205
"CD1E",2,144,734269.136558219
"TOPBP1",2,144,734270.11130137
"ALDH8A1",3,143,734293.428457387
"DNAH1",2,144,734300.707714992
"PLCH1",2,144,734300.707714992
"NEBL",2,144,734300.707714992
"DUSP27",2,144,734300.707714992
"TMC5",2,144,734300.707714992
"CFP",2,144,734300.707714992
"ZKSCAN4",2,144,734300.707714992
"ESD",2,144,734309.553605403
"ZFP36L2",1,145,734315.329050543
"CEP55",1,145,734315.329050543
"KHK",1,145,734315.329050543
"TTC9C",1,145,734315.329050543
"FAM179B",1,145,734315.329050543
"MECOM",1,145,734315.329050543
"PORCN",1,145,734315.329050543
"FOLH1",1,145,734315.329050543
"CCDC3",1,145,734315.329050543
"ARHGAP26",1,145,734315.329050543
"CAPRIN1",1,145,734315.329050543
"FAM63A",1,145,734315.329050543
"RAD51",1,145,734315.329050543
"OR10K2",1,145,734315.329050543
"SLC9A3",1,145,734315.329050543
"EOMES",1,145,734315.329050543
"CNOT8",1,145,734315.329050543
"CRTC2",1,145,734315.329050543
"DNAJC22",1,145,734315.329050543
"LRP3",1,145,734315.329050543
"RPS4X",1,145,734315.329050543
"WNT6",1,145,734315.329050543
"RGS22",2,144,734316.451626712
"FLT3",3,143,734330.082351438
"CD109",3,143,734338.539866526
"SMC4",2,144,734340.015410959
"NEDD4L",2,144,734340.015410959
"VCPIP1",2,144,734340.015410959
"HPSE2",2,144,734340.015410959
"GBP7",2,144,734340.015410959
"GPLD1",2,144,734340.015410959
"GRIA3",2,144,734347.856116819
"NECAB1",2,144,734348.822298326
"KIAA1432",2,144,734348.822298326
"PJA2",2,144,734363.516695205
"DUOX1",2,144,734363.516695205
"PCID2",2,144,734363.516695205
"MUC12",8,138,734369.257693071
"SETD2",2,144,734371.336567732
"TROAP",2,144,734371.336567732
"PRKAA1",2,144,734371.336567732
"DOK5",2,144,734371.336567732
"UNC79",3,143,734387.80224798
"ATG16L1",2,144,734394.754518645
"MPV17L",2,144,734394.754518645
"LGR4",2,144,734402.546613394
"RTKN",2,144,734402.546613394
"OR52A1",2,144,734402.546613394
"IGKV3D-15",2,144,734410.331763699
"CPSF1",2,144,734418.109969559
"MORN1",2,144,734418.109969559
"TFE3",2,144,734418.109969559
"MTUS2",2,144,734418.109969559
"PHRF1",2,144,734418.109969559
"KIAA0195",4,142,734424.432133899
"INTU",2,144,734425.881230974
"MMP3",2,144,734425.881230974
"PRICKLE3",2,144,734425.881230974
"ABCB8",2,144,734425.881230974
"CUX1",2,144,734425.881230974
"UGGT1",2,144,734425.881230974
"C16orf3",2,144,734425.881230974
"AMBRA1",4,142,734441.012661586
"PSIP1",2,144,734456.896832192
"CCDC91",2,144,734464.633371385
"SPATA18",2,144,734464.633371385
"TMEM132D",2,144,734487.801322298
"PLCG1",2,144,734487.801322298
"POU6F2",3,143,734489.482996456
"NSD1",1,145,734490.936041568
"PKLR",1,145,734490.936041568
"GEMIN5",1,145,734490.936041568
"MAMDC2",1,145,734490.936041568
"SERPINI1",1,145,734490.936041568
"ZNF467",1,145,734490.936041568
"DCAF11",1,145,734490.936041568
"HTR2A",1,145,734490.936041568
"GORAB",1,145,734490.936041568
"FAM217B",1,145,734490.936041568
"C2orf47",1,145,734490.936041568
"ZNF425",1,145,734490.936041568
"REG1A",1,145,734490.936041568
"PPIP5K2",1,145,734490.936041568
"PKP2",1,145,734490.936041568
"C20orf118",1,145,734490.936041568
"CDH18",1,145,734490.936041568
"CXorf66",1,145,734490.936041568
"EIF2B4",1,145,734490.936041568
"EXOC3L1",1,145,734490.936041568
"OR2L5",1,145,734490.936041568
"OSBPL7",1,145,734490.936041568
"SLC4A1AP",1,145,734490.936041568
"TSPAN8",1,145,734490.936041568
"UBD",1,145,734490.936041568
"ZNF280C",1,145,734490.936041568
"FAM129C",2,144,734495.510083714
"FIGN",2,144,734495.510083714
"TEC",2,144,734495.510083714
"ZRANB2",2,144,734495.510083714
"ZSWIM6",2,144,734495.510083714
"NAV2",3,143,734497.787240157
"CREBRF",2,144,734503.211900685
"MYH2",2,144,734503.211900685
"OSBP2",2,144,734503.211900685
"SLC6A17",2,144,734503.211900685
"COQ6",2,144,734503.211900685
"SLC44A1",2,144,734503.211900685
"ANAPC7",2,144,734503.211900685
"GTDC1",2,144,734503.211900685
"KANK2",2,144,734519.542047184
"PAX5",2,144,734526.275684932
"KPRP",2,144,734533.949724125
"PCLO",3,143,734535.573043395
"ADCY10",2,144,734556.930175038
"CSGALNACT1",2,144,734572.215753425
"CNTN3",2,144,734572.215753425
"CAMTA2",3,143,734579.444359294
"TSHR",2,144,734579.848125951
"ARPC1A",2,144,734587.473554034
"GPR98",4,142,734594.236084314
"PAPOLA",2,144,734596.030821918
"CNOT1",3,143,734614.905610371
"EPHB1",4,142,734622.639639205
"ACACB",2,144,734626.431887367
"BRWD3",2,144,734633.080289193
"INSL5",2,144,734633.080289193
"AFF3",3,143,734635.514672542
"CNTLN",6,140,734644.220107632
"INTS4L2",2,144,734649.159769787
"SCG5",2,144,734649.159769787
"WDR36",2,144,734655.789906773
"PCNT",4,142,734659.058195061
"SLC41A1",2,144,734663.345890411
"CCDC48",2,144,734663.345890411
"PLXNC1",2,144,734663.345890411
"CAPS",2,144,734663.345890411
"PIP4K2C",2,144,734670.894929604
"C1orf114",2,144,734693.500380517
"KIF26B",2,144,734693.500380517
"DNAH7",4,142,734696.636938067
"TLN2",3,143,734697.372130153
"OSCP1",3,143,734709.687677619
"PCDHA7",4,142,734718.03304071
"ZNF462",3,143,734732.329820864
"ILF3",1,145,734737.18488427
"NOL8",1,145,734737.18488427
"BFSP1",1,145,734737.18488427
"ITSN1",1,145,734737.18488427
"TROVE2",1,145,734737.18488427
"RPS6KL1",1,145,734737.18488427
"PPM1F",1,145,734737.18488427
"ZDHHC19",1,145,734737.18488427
"MEIS1",1,145,734737.18488427
"USP45",1,145,734737.18488427
"KRTAP13-3",1,145,734737.18488427
"AP1S1",1,145,734737.18488427
"FTSJ3",1,145,734737.18488427
"AGGF1",1,145,734737.18488427
"ANO5",1,145,734737.18488427
"TARS2",1,145,734737.18488427
"ZNF561",1,145,734737.18488427
"CEACAM5",1,145,734737.18488427
"OTOP3",1,145,734737.18488427
"GMPR2",1,145,734737.18488427
"CRYBA2",1,145,734737.18488427
"FMO6P",1,145,734737.18488427
"IGLV6-57",1,145,734737.18488427
"TRBV9",1,145,734737.18488427
"TSPAN33",1,145,734737.18488427
"ZNF576",1,145,734737.18488427
"CASK",2,144,734738.523782344
"CSTL1",2,144,734738.523782344
"F2",2,144,734746.003377093
"ZNF572",3,143,734762.951208609
"ATXN2L",3,143,734770.985694671
"DALRD3",3,143,734807.540728678
"PTPN22",4,142,734813.618319506
"SAMD4A",1,145,734815.261974492
"CMIP",1,145,734815.261974492
"SEMA5B",1,145,734815.261974492
"PCDHGA10",1,145,734815.261974492
"IFNK",1,145,734815.261974492
"TEAD4",1,145,734815.261974492
"WNK4",1,145,734815.261974492
"SORBS2",1,145,734815.261974492
"DDI1",1,145,734815.261974492
"DNTTIP1",1,145,734815.261974492
"PLEKHM3",1,145,734815.261974492
"SMC6",1,145,734815.261974492
"SPIC",1,145,734815.261974492
"CKAP2",1,145,734815.261974492
"ZCCHC11",1,145,734815.261974492
"DDB1",1,145,734815.261974492
"LAG3",1,145,734815.261974492
"SRP68",1,145,734815.261974492
"APPBP2",1,145,734815.261974492
"DAAM2",1,145,734815.261974492
"EIF2B2",1,145,734815.261974492
"CAPN2",1,145,734815.261974492
"FTSJD1",1,145,734815.261974492
"APOBEC3A",1,145,734815.261974492
"PCDHB6",1,145,734815.261974492
"ARFGEF1",1,145,734815.261974492
"C18orf21",1,145,734815.261974492
"GPC2",1,145,734815.261974492
"IFT172",1,145,734815.261974492
"LHX4",1,145,734815.261974492
"LRRC37A3",1,145,734815.261974492
"LRRK2",1,145,734815.261974492
"NCL",1,145,734815.261974492
"OIT3",1,145,734815.261974492
"PCDHB8",1,145,734815.261974492
"PIGQ",1,145,734815.261974492
"SEC16B",1,145,734815.261974492
"SERPINA5",1,145,734815.261974492
"SLAIN2",1,145,734815.261974492
"SMCR8",1,145,734815.261974492
"SRGAP2",1,145,734815.261974492
"TBC1D24",1,145,734815.261974492
"TMEM209",1,145,734815.261974492
"TMPRSS11A",1,145,734815.261974492
"UPF2",1,145,734815.261974492
"ZRANB3",1,145,734815.261974492
"CHGB",1,145,734815.261974492
"IQGAP3",1,145,734815.261974492
"LONP2",1,145,734815.261974492
"METTL13",1,145,734815.261974492
"PSMC4",1,145,734815.261974492
"UTP14C",1,145,734815.261974492
"GLB1L",1,145,734815.261974492
"MTMR8",1,145,734815.261974492
"NLRC4",1,145,734815.261974492
"ZNF217",1,145,734815.261974492
"SYDE1",1,145,734815.261974492
"ARAP1",1,145,734815.261974492
"DYRK1A",1,145,734815.261974492
"HDHD1",1,145,734815.261974492
"MBTPS2",1,145,734815.261974492
"OR2T27",1,145,734815.261974492
"PEG3",1,145,734815.261974492
"RHOT1",1,145,734815.261974492
"ATAD3B",1,145,734815.261974492
"NINL",1,145,734815.261974492
"DET1",1,145,734815.261974492
"HERC2P2",1,145,734815.261974492
"OXGR1",1,145,734815.261974492
"HTT",1,145,734815.261974492
"LRRC16A",1,145,734815.261974492
"LRRTM4",1,145,734815.261974492
"RNASE9",1,145,734815.261974492
"USP48",1,145,734815.261974492
"C20orf194",1,145,734815.261974492
"CASC5",1,145,734815.261974492
"KDM5C",1,145,734815.261974492
"ROBO4",1,145,734815.261974492
"ZWINT",1,145,734815.261974492
"AEN",1,145,734815.261974492
"BAHD1",1,145,734815.261974492
"C4orf3",1,145,734815.261974492
"CD5L",1,145,734815.261974492
"EPB42",1,145,734815.261974492
"F10",1,145,734815.261974492
"FAM167B",1,145,734815.261974492
"FGGY",1,145,734815.261974492
"GPR142",1,145,734815.261974492
"GRIP2",1,145,734815.261974492
"HOXA11",1,145,734815.261974492
"KLF11",1,145,734815.261974492
"MAGED2",1,145,734815.261974492
"NOL3",1,145,734815.261974492
"OR4F21",1,145,734815.261974492
"PFAS",1,145,734815.261974492
"RBM15B",1,145,734815.261974492
"SLC12A4",1,145,734815.261974492
"SRPX2",1,145,734815.261974492
"SYTL5",1,145,734815.261974492
"TBC1D20",1,145,734815.261974492
"TM9SF4",1,145,734815.261974492
"UNC5A",1,145,734815.261974492
"ZBTB48",1,145,734815.261974492
"OR2L3",1,145,734815.261974492
"EGFLAM",1,145,734815.261974492
"PHIP",1,145,734815.261974492
"USP15",1,145,734815.261974492
"TOR3A",1,145,734815.261974492
"GPR155",1,145,734815.261974492
"CCDC87",1,145,734815.261974492
"SLC6A10P",1,145,734815.261974492
"FBXO6",1,145,734815.261974492
"VWA5A",1,145,734815.261974492
"CCDC8",1,145,734815.261974492
"MAGEE1",1,145,734815.261974492
"CNTNAP3B",1,145,734815.261974492
"SASS6",1,145,734815.261974492
"POM121L2",1,145,734815.261974492
"SEC14L6",1,145,734815.261974492
"BAAT",1,145,734815.261974492
"TUBB8",1,145,734815.261974492
"FBN2",1,145,734815.261974492
"GSPT2",1,145,734815.261974492
"TRPC4AP",1,145,734815.261974492
"ARRDC3",1,145,734815.261974492
"RNF168",1,145,734815.261974492
"APOBEC1",1,145,734815.261974492
"ATP11C",1,145,734815.261974492
"CAMKV",1,145,734815.261974492
"CD226",1,145,734815.261974492
"CHURC1-FNTB",1,145,734815.261974492
"DEFB4B",1,145,734815.261974492
"ERN1",1,145,734815.261974492
"GLDC",1,145,734815.261974492
"GPR6",1,145,734815.261974492
"ITGA4",1,145,734815.261974492
"MIR1231",1,145,734815.261974492
"MPV17L2",1,145,734815.261974492
"OSBPL9",1,145,734815.261974492
"PRKD3",1,145,734815.261974492
"PRKG2",1,145,734815.261974492
"PTPRS",1,145,734815.261974492
"RNF216P1",1,145,734815.261974492
"SLC35E1",1,145,734815.261974492
"TNFSF18",1,145,734815.261974492
"ZNF235",1,145,734815.261974492
"ZNF600",1,145,734815.261974492
"ZNF772",1,145,734815.261974492
"ZNF808",1,145,734815.261974492
"DHX9",1,145,734815.261974492
"ANKRD18A",1,145,734815.261974492
"CCDC137",1,145,734815.261974492
"CYR61",1,145,734815.261974492
"ERCC6L2",1,145,734815.261974492
"FAAH",1,145,734815.261974492
"FGR",1,145,734815.261974492
"IKZF1",1,145,734815.261974492
"MCM6",1,145,734815.261974492
"PIGT",1,145,734815.261974492
"TICAM1",1,145,734815.261974492
"TRIM33",1,145,734815.261974492
"WASF1",1,145,734815.261974492
"PDE3B",1,145,734815.261974492
"RMND1",1,145,734815.261974492
"ZNF33B",1,145,734815.261974492
"KRT1",1,145,734815.261974492
"THAP5",1,145,734815.261974492
"FAM160A1",1,145,734815.261974492
"CHMP7",1,145,734815.261974492
"RC3H2",1,145,734815.261974492
"PGAP1",1,145,734815.261974492
"ACADSB",1,145,734815.261974492
"TTI2",1,145,734815.261974492
"FAM118B",1,145,734815.261974492
"FAM65B",1,145,734815.261974492
"MYOM2",1,145,734815.261974492
"NLGN2",1,145,734815.261974492
"NUGGC",1,145,734815.261974492
"ORC1",1,145,734815.261974492
"SCIN",1,145,734815.261974492
"SPTLC1",1,145,734815.261974492
"TSEN34",1,145,734815.261974492
"ZIK1",1,145,734815.261974492
"ZNF527",1,145,734815.261974492
"SLIT2",1,145,734815.261974492
"SLITRK2",1,145,734815.261974492
"ZFP161",1,145,734815.261974492
"COL20A1",1,145,734815.261974492
"FBXL5",1,145,734815.261974492
"GABRR3",1,145,734815.261974492
"KRT18",1,145,734815.261974492
"MED13",1,145,734815.261974492
"SYNPO",1,145,734815.261974492
"AP3M1",1,145,734815.261974492
"ELMO2",1,145,734815.261974492
"EPHA4",1,145,734815.261974492
"GFAP",1,145,734815.261974492
"GFM2",1,145,734815.261974492
"LIN54",1,145,734815.261974492
"LRGUK",1,145,734815.261974492
"MEP1A",1,145,734815.261974492
"OR8S1",1,145,734815.261974492
"PBXIP1",1,145,734815.261974492
"PIK3C2A",1,145,734815.261974492
"PLA2G12B",1,145,734815.261974492
"RHOA",1,145,734815.261974492
"SMAD4",1,145,734815.261974492
"YLPM1",1,145,734815.261974492
"ZNF45",1,145,734815.261974492
"ZNF573",1,145,734815.261974492
"TUT1",1,145,734815.261974492
"TRA2B",1,145,734815.261974492
"MEAF6",1,145,734815.261974492
"SERPINA12",1,145,734815.261974492
"ZFR2",1,145,734815.261974492
"ARHGAP44",1,145,734815.261974492
"AGXT",1,145,734815.261974492
"BTBD11",1,145,734815.261974492
"GABRG3",1,145,734815.261974492
"ZCWPW1",1,145,734815.261974492
"FAM124B",1,145,734815.261974492
"STAT5B",1,145,734815.261974492
"TMCO3",1,145,734815.261974492
"BTD",1,145,734815.261974492
"TMEM48",1,145,734815.261974492
"ADRA1A",1,145,734815.261974492
"EGR3",1,145,734815.261974492
"SLC22A20",1,145,734815.261974492
"ABL1",1,145,734815.261974492
"RGS8",1,145,734815.261974492
"ZNF737",1,145,734815.261974492
"ZNF238",1,145,734815.261974492
"GK2",1,145,734815.261974492
"GFPT1",1,145,734815.261974492
"MTF2",1,145,734815.261974492
"OR5D13",1,145,734815.261974492
"LRRC41",1,145,734815.261974492
"CAPN6",1,145,734815.261974492
"SEC14L5",1,145,734815.261974492
"ATF6",1,145,734815.261974492
"PDE5A",1,145,734815.261974492
"TRAPPC3",1,145,734815.261974492
"IFNA2",1,145,734815.261974492
"ZNF396",1,145,734815.261974492
"PIM2",1,145,734815.261974492
"CCDC132",1,145,734815.261974492
"KCNA1",1,145,734815.261974492
"SEC24C",1,145,734815.261974492
"BHMT2",1,145,734815.261974492
"ADAMTS12",1,145,734815.261974492
"ALDH3B1",1,145,734815.261974492
"ANO10",1,145,734815.261974492
"CCT6A",1,145,734815.261974492
"CKAP2L",1,145,734815.261974492
"DHX16",1,145,734815.261974492
"FAM18B2",1,145,734815.261974492
"FGF5",1,145,734815.261974492
"IKBKAP",1,145,734815.261974492
"LINGO4",1,145,734815.261974492
"MAST2",1,145,734815.261974492
"RBFOX2",1,145,734815.261974492
"SLC30A4",1,145,734815.261974492
"TAS2R19",1,145,734815.261974492
"ZBTB6",1,145,734815.261974492
"PHF12",1,145,734815.261974492
"SAMHD1",1,145,734815.261974492
"PCDHGA9",1,145,734815.261974492
"ZNF74",1,145,734815.261974492
"DDX21",1,145,734815.261974492
"ZNF781",1,145,734815.261974492
"TRDMT1",1,145,734815.261974492
"ATXN3L",1,145,734815.261974492
"CSTF3",1,145,734815.261974492
"EIF1AD",1,145,734815.261974492
"FAM108C1",1,145,734815.261974492
"FAM183B",1,145,734815.261974492
"FAM71A",1,145,734815.261974492
"FAM96A",1,145,734815.261974492
"FGD6",1,145,734815.261974492
"ICA1L",1,145,734815.261974492
"MAPK13",1,145,734815.261974492
"MBD3L1",1,145,734815.261974492
"MOK",1,145,734815.261974492
"MSLN",1,145,734815.261974492
"NUDCD1",1,145,734815.261974492
"OR51B6",1,145,734815.261974492
"PKIB",1,145,734815.261974492
"PSKH1",1,145,734815.261974492
"SELT",1,145,734815.261974492
"TAS2R14",1,145,734815.261974492
"ZFAT",1,145,734815.261974492
"ZNF449",1,145,734815.261974492
"RFPL3",1,145,734815.261974492
"MIR550A1",1,145,734815.261974492
"PRR4",1,145,734815.261974492
"TRNT1",1,145,734815.261974492
"TMEM38A",1,145,734815.261974492
"AKAP3",1,145,734815.261974492
"C7orf31",1,145,734815.261974492
"CLDN8",1,145,734815.261974492
"FLRT3",1,145,734815.261974492
"KLHL8",1,145,734815.261974492
"MBD4",1,145,734815.261974492
"SLC25A20",1,145,734815.261974492
"THOC6",1,145,734815.261974492
"ZNF124",1,145,734815.261974492
"BRDT",1,145,734815.261974492
"C1orf85",1,145,734815.261974492
"C2orf68",1,145,734815.261974492
"C3orf65",1,145,734815.261974492
"CCT4",1,145,734815.261974492
"CDCA3",1,145,734815.261974492
"DYDC2",1,145,734815.261974492
