"","cor","number"
"RP11-529I10.4",-0.117922070801454,15272
"ZDHHC3",0.117898734482642,642
"KIAA0892",-0.117879652074869,15413
"SPG21",0.117838090665261,12613
"SPDEF",-0.117772874242445,16897
"LIG1",-0.117765167021632,2985
"SF3B3",-0.117732903717728,11880
"ATP10B",-0.117718580957439,4316
"ADAM21",0.117710323826614,10310
"RPL13A",-0.117693444806124,12788
"CCDC18",-0.117684819882296,2424
"NAGA",-0.117681471629953,12149
"PER1",0.117680938038702,9667
"CPEB2",0.117670468888341,3897
"MRPS6",0.117670272109807,9655
"CADM3",-0.117652762781373,3911
"C9orf39",0.117586714607221,8741
"STX2",-0.11756707458862,7741
"KBTBD2",-0.117564144125584,5215
"FTO",0.117562130454629,11476
"KCNJ12",0.117557801670847,2945
"MRPL50",0.117554139828862,1492
"FAM38B",0.117515126243157,4374
"PASK",-0.117515113383103,5406
"NOLC1",0.117514092506885,17106
"GTF3C1",-0.117458822580822,15053
"TMED5",0.117455376758093,10241
"SMARCA2",-0.117424405290831,8601
"CYP1B1",0.117418662357843,7633
"POLDIP2",0.117383156438496,11523
"ZFYVE20",-0.117370868801297,8037
"PODXL2",-0.117364499842392,7853
"TTYH1",0.117362159846918,1915
"MOCS2",0.117356940318875,7582
"SERPINE2",-0.117333443205959,10423
"P2RXL1",-0.117329117822699,9311
"CHRM5",0.117293200470171,10907
"HES4",-0.117211133321672,17183
"IL17RE",-0.117199408000204,3537
"SAR1B",-0.11719540868719,15152
"DYNC1LI2",0.117187594889169,1265
"LIX1L",0.117150569464489,11354
"MRPL34",-0.117134227668733,4553
"TEX11",0.117124047339798,7602
"SNX24",-0.117102219313927,2022
"GNG4",-0.117098486293064,16607
"MGC12966",0.117063499966356,16429
"ZCCHC9",0.117025991117193,6758
"RUVBL1",0.116986177616065,5829
"CDK5",-0.116961696322008,8530
"ESCO2",-0.1169480910643,11651
"ATP1B2",0.116937480064251,14461
"CCNB1",-0.116900336163494,13044
"TTC21A",-0.116884053084033,8415
"FBXO44",-0.1168705036583,14580
"OTUD6B",0.1168544111197,15343
"ALPK3",-0.116853457364311,3353
"VHL",-0.116800036119446,12973
"PAQR9",-0.116781127411221,2055
"C4orf8",0.116754727978564,12257
"ELOVL4",0.116749456924997,12420
"WDR1",0.116735041162715,16354
"TRIM37",0.116723978943531,14321
"CCIN",0.116723288624607,966
"C7orf24",-0.11671861570306,15382
"SAMD12",0.11671190683712,3396
"SSBP3",0.116703792286799,7172
"TCP10",0.116694642072117,16312
"IQCF1",0.116670570682444,8316
"LCE5A",-0.116669204274424,14900
"SLC10A7",-0.116667481241271,22
"NUPL2",0.116650328141377,2857
"ANKRD25",0.116649976918095,14061
"PCCB",0.116605887338226,8947
"PMS2L5",0.116605688335301,16916
"MPP2",0.116581449457104,5835
"SSFA2",-0.116571968884714,15687
"FGFBP1",0.116552000538684,11375
"KCTD3",-0.11655159881051,5338
"SFRS9",0.116546322300725,7277
"C20orf152",0.116531150153987,9654
"CD68",0.116515333771329,11360
"CETP",-0.116485300099661,5150
"HIPK3",0.116480360695996,11290
"LMX1A",-0.116475700778353,7032
"MARK3",0.116469309847229,15398
"TUBD1",-0.116447219463335,4378
"ZNF615",0.116437652628955,16019
"PHF16",0.116435255502342,2380
"ACSM2B",-0.116413816851374,6514
"PEX1",0.116412493861103,5700
"ALG2",-0.116394860694122,8853
"CCDC136",-0.116372299132455,13779
"IFNA8",-0.116347720157399,4351
"MYO16",0.116347625224277,5709
"MTA3",0.116346497641332,10439
"SNX9",-0.116316000477682,15830
"PPIL3",-0.116287312888908,11423
"CEACAM6",-0.116277622058639,10906
"OAZ2",0.11627271802642,2252
"TCEB1",-0.116271124395323,2913
"MAPK13",-0.116260962211362,2977
"DBF4B",-0.116246746212043,14818
"PIAS3",-0.116241742717719,3426
"XIRP2",0.116177833577295,17201
"NDUFB6",0.116177832654036,3712
"UMOD",0.116150420060251,16013
"H2AFJ",-0.116149393142422,1637
"NR5A2",0.116130883876017,6174
"PIH1D1",-0.116093971153128,1269
"KRT38",0.116035555590657,15862
"THBD",0.116027342422476,10096
"SLC35E3",-0.11602111254688,14971
"ACACA",0.11599980121728,9926
"PRM1",-0.115997158827535,11312
"LOC494150",-0.115994048639857,6280
"C5orf28",-0.115970276547324,14187
"C11orf60",0.115956668952236,14827
"IVL",-0.115904676889712,16151
"KIAA1166",0.115904576900373,9923
"SMOC2",-0.115861650337225,9266
"WDR45L",0.115844492787807,11680
"ZFYVE9",0.115840510051095,516
"GTF2B",0.115813396210519,2981
"IL1F8",-0.115809014791061,2992
"NFATC4",-0.115789777694321,1159
"CYP26C1",-0.115743095483152,10414
"TTC15",-0.115718973809647,1490
"CCDC14",0.115709411554558,9181
"SAMM50",0.115703427714502,4554
"ZFX",-0.115681011315014,2765
"NTF3",0.115590991394956,2979
"CCDC76",0.11556752219801,1315
"MAK10",-0.115538127599378,8019
"MED14",-0.115455255203079,4594
"RBBP8",0.1154511969775,2943
"SIRPB1",0.115433459359269,7986
"PTGES",-0.115413052796945,11068
"ZNF721",0.115385697623103,5673
"C8orf41",0.115385320605836,17051
"CLK2",0.115363253988464,1245
"INDO",0.115356699429055,6487
"SATB2",-0.115337615141565,1360
"PPP1R1B",-0.115319020132293,6819
"UNKL",-0.115309146007233,9189
"MLYCD",0.115289275051874,1050
"EP300",-0.115282664132967,8765
"ZBTB40",-0.115254985594802,14052
"TMC6",-0.115243093148369,15613
"GCG",0.115222412592404,17097
"PDCD6IP",0.115219762132874,6948
"KIAA1539",-0.115213980096572,12407
"ATF1",0.115205516971702,15377
"C14orf24",-0.11518897069882,531
"RILP",0.115174246839724,17027
"TBCCD1",0.115173207363261,437
"MEA1",-0.115139105418043,7923
"C20orf196",-0.115131530048364,3698
"C8orf13",0.115124550957978,2491
"NRGN",-0.115120108749886,11562
"KIAA0430",0.115100410082886,15013
"LOC730112",0.115100216924385,9160
"TAZ",0.115057599835901,13773
"KCNIP4",0.115057102594772,14863
"FRG1",0.115054625969198,2876
"RS1",-0.115038664850314,6954
"RASA4",0.115027301355722,5750
"ARHGEF3",0.115024904793573,14406
"WBSCR19",0.11501834757442,3893
"ZNF211",0.115012290976058,13725
"SCN3B",0.11500613814397,11916
"RNPS1",-0.114994935146851,11665
"HAVCR2",0.114989332154853,3235
"CCDC52",-0.114946365741468,195
"PTDSS2",-0.114939177360199,9770
"PTPDC1",-0.114917557542493,11979
"TLE2",-0.114916255157698,15412
"PIWIL3",0.114916092901199,13156
"SYTL4",0.114908958663925,11165
"SFRS8",0.114904362569412,5926
"PRKAG1",0.114877942033482,10833
"GPR98",-0.114820054854514,9
"ZBED5",0.114802832214843,16211
"FAM5B",0.114800157514945,5546
"DNAJC13",0.114796422084319,8711
"SMCR7L",-0.114795023101161,8226
"HNF4G",0.114761054105676,2598
"DMD",0.114760286783558,884
"OR7A10",-0.114745281944275,8761
"HTR7",0.114744279922159,6649
"PPFIA1",0.114736589335771,8531
"OASL",-0.114721257784988,1548
"CAPG",0.114678530436513,1416
"ASNA1",-0.114658972450977,11406
"EFCAB2",0.114652274013587,17078
"TROVE2",0.11464488051607,16903
"C18orf51",-0.11463973177663,16167
"TTF1",0.11463844169082,14819
"RP4-692D3.1",0.114603526009685,15477
"WWC1",-0.114522826322639,14384
"TAP1",0.114518059764444,14264
"TRIM26",0.11451381751098,5824
"STIM1",0.114505817612192,16397
"VPRBP",-0.114471877033986,13462
"PRKCDBP",-0.114468820253043,16253
"RASGRP1",0.114461833476258,12571
"GGTLA1",0.114435135301425,1454
"FBXO9",0.114423324214082,13681
"RPL27",0.114396092884574,465
"TNNI2",0.114366550609177,3617
"RRS1",-0.114322438672016,5869
"C6orf48",-0.11429551001396,2589
"MDGA2",-0.114263569336425,7725
"MAPRE3",0.114254910810119,1383
"SRPR",0.11420446758195,11693
"CCT7",0.114181571982979,2762
"DNAJB9",0.114171289151058,8424
"SYT9",-0.114170128777802,17215
"S100A7",-0.114154042628209,5294
"LOC136288",-0.11415107674932,1669
"RBBP4",-0.11414247473918,7999
"WDR73",-0.114139244915966,14048
"EP400NL",0.114128929423542,13342
"CYC1",-0.11410176322874,3620
"GPR150",-0.114062803550014,836
"SLC1A1",-0.114042201101445,1758
"PTK6",-0.114040435446672,17172
"BAT5",0.11402551235261,13217
"SYNCRIP",0.114013192032521,7282
"NMUR1",0.114011131203614,8211
"VARS",0.114010587743684,7328
"C6orf65",0.113997488029884,4309
"RAB36",-0.113989116007996,8107
"CSTB",-0.113957012508036,5260
"MGC21874",0.113956972005568,4164
"CNTNAP1",-0.113934768184949,10875
"PIK3R2",-0.113921140881645,11571
"RRP12",-0.113904114734569,6259
"C2orf16",-0.11390323556696,15123
"RBP3",-0.113845191222568,11758
"GOPC",-0.113840974082842,8111
"CEACAM3",-0.113837942274099,6533
"PITPNC1",0.113834328735929,9738
"TADA3L",0.113806840965421,14392
"CYCS",-0.113803447352397,10887
"TRIM54",-0.113789700465177,16931
"NCOA2",0.113789317064312,16038
"GOT1",-0.113787074689473,10915
"PIB5PA",0.113683434915288,10021
"TRIM35",-0.113678354028361,2597
"TPD52L3",-0.113662643499762,1043
"MGC27016",-0.113658991304198,11893
"C14orf143",-0.113645668401645,1399
"THOP1",-0.113605198528939,5922
"MN1",0.11359055422128,8255
"UTY",-0.1135260479189,38
"PXMP3",0.113510700849368,10443
"SNRPF",-0.113494882049274,5676
"HMHA1",-0.113469619229367,4974
"tcag7.1260",0.113441704019112,428
"HBS1L",0.11343328170511,4139
"CALM2",-0.113429498032297,2707
"AP2M1",0.113429352969666,12207
"UBXD1",-0.113410146127433,7806
"PLXNB3",-0.113407610549758,11126
"TMTC4",-0.113361472753105,17135
"HR",-0.113344114010189,3626
"TXNL4A",0.113318623763376,6991
"DNAL1",-0.113312273633207,11788
"TBC1D9",-0.113303564340266,4289
"MAPT",0.11327630992047,3520
"MGC34821",-0.113251575282969,11968
"CCM2",-0.113236952961928,14263
"RPS28",-0.113205267393532,8862
"PUF60",-0.113199842988147,6606
"RAI2",0.113193175271791,15890
"LOC646938",-0.113144891219748,1267
"PDIA2",0.113105153760021,15748
"UNC119",-0.113097076248184,2001
"PDZD3",-0.113062843642915,169
"FLT4",0.113015957148333,14020
"COPE",-0.113015276075177,11490
"SMURF1",0.1130132661039,12541
"DCLK2",0.113002918433682,2539
"TRAF7",0.113002907887492,4635
"C13orf29",-0.112999535263108,14602
"JOSD2",-0.112935584131689,4358
"ZNF256",-0.112930361548606,14823
"SAPS2",-0.112901027445108,2832
"DHRS7B",0.112859365664572,15636
"AAMP",-0.112844672929256,8309
"MLF2",0.11281444041468,6251
"FAM128A",-0.112796922355844,900
"DCUN1D4",-0.112767752200936,6134
"FGF3",-0.112750759616936,6321
"CIB4",-0.112734952163931,3212
"PKN3",0.112726590204593,589
"AXIN2",0.112713238906063,10464
"GNG11",0.112703473537044,5164
"GSTO2",0.112654618139594,7964
"CDC2L5",-0.112649039899349,15478
"ATP5J",-0.112621351773729,7284
"LEFTY1",-0.11261560022789,12183
"APOB48R",-0.112614785898802,6555
"SLC14A1",0.112610030374358,17204
"GLCE",-0.112535321625905,2688
"C1orf187",0.112477277537033,16117
"FKBP1B",0.112421990378788,3722
"LRRC17",0.112411988548372,3462
"T",-0.112388669097917,16850
"PCDHB18",0.112378370992626,15425
"MS4A8B",-0.112329837732436,386
"TBRG1",0.112329149732336,5254
"HTRA1",-0.112326650557929,9497
"PARP14",-0.112307713549233,3529
"ZNF337",-0.112306612303294,17082
"FLJ10815",-0.112302872900915,4907
"JAZF1",0.112300528525383,10295
"ATP6V1G2",0.112292185132306,7422
"NME1",-0.112291325634538,3236
"GLT25D1",-0.112278173235756,3618
"CCDC103",0.11225124306916,13600
"HSD11B1",0.112189168700375,10731
"GPR172B",-0.112188449827835,6240
"ACP6",0.112177242003788,3136
"FAM71A",0.112152320579597,13424
"PI4KAP2",0.112148752060202,1911
"OSMR",-0.112139794262503,14208
"PTGFRN",-0.112139440236285,846
"PSKH1",-0.112131204904231,9527
"ETV2",-0.112124076789078,13294
"KIAA1191",0.112117371601708,14841
"TNFRSF10C",0.112082913808943,11286
"CCT3",-0.112051659909459,735
"TOMM7",-0.112038689201346,15100
"GABRA3",-0.112036451881124,6488
"ORC3L",0.112008648005512,5116
"MFI2",0.1120022479236,9186
"PSD3",-0.111995430977603,14067
"BTN2A2",0.111950614945288,2875
"PDGFB",-0.111932615263751,14394
"ZBTB33",0.111931441782942,12591
"SLC30A10",-0.111847667527406,16917
"LRP5",0.111831315472061,11227
"C14orf1",-0.11181227915008,1770
"LYPD6",0.111789933020425,10344
"ID2",-0.111771695538066,13800
"GPRC5D",0.111741330969399,2863
"FLJ11184",0.111690124194647,6784
"PYGB",0.111685392012419,15793
"SHC1",-0.111651581994028,6607
"GNE",0.111616765650644,15863
"PKLR",-0.111612504185822,14219
"ADCYAP1R1",0.111600048763739,9225
"G6PC2",0.111598046353396,2497
"CSTL1",0.111570051347644,12110
"TMEM150",-0.111566219722773,8024
"MRPS33",-0.111563013043793,16527
"CAT",0.111560347010947,3094
"PDXDC1",-0.11154748634047,11624
"NKX2-8",-0.111475291056832,13384
"CMKLR1",-0.111472634229625,9143
"KRT79",0.111468163593976,989
"DHX33",0.11146298460626,16401
"ATF7IP",0.111438242311019,12423
"POLH",-0.111438087767953,5176
"GTF2F1",-0.111380989726105,1732
"DCTN2",0.111373448976685,15070
"KDELC1",0.111356904352896,6748
"GNL3",0.111344101093366,4379
"TOP1MT",-0.111330564334336,13029
"FOLR1",0.111327050480078,5668
"SAMD4B",-0.111243770044746,14014
"MGC87631",0.111222469351178,8214
"FLJ12993",0.111214287233419,1196
"CRYL1",0.111181951176773,13906
"PCBP4",-0.111172864537285,11017
"ZNF519",0.111154249879571,14074
"DUSP10",-0.111118660824068,9219
"SSH3",-0.111113575016237,9660
"GON4L",-0.111109504434863,7803
"USP16",0.111070291863652,5642
"ARF4",0.111053758852353,14227
"UPF3B",0.111051537484718,5299
"MIF4GD",0.111043781388462,8600
"LL22NC03-75B3.6",0.11104108661405,17103
"ZNF664",0.111035385476648,7130
"TSSK1B",0.111004202039144,1948
"POLG",-0.110993170620719,187
"ADAM19",-0.110992535856778,6698
"KRT4",-0.110967241361815,626
"NF1",0.11096420803663,13413
"TAS1R3",-0.110950886401147,3451
"GALNT10",-0.110942979484041,9241
"TSSC1",0.110927917761492,3404
"TSPAN31",0.11083552447846,11336
"PIK3C3",0.110835018423363,1253
"C1orf162",0.110813313567072,14045
"NCAPD2",-0.110798457755725,10544
"CABC1",0.110788208047947,2004
"NOD1",0.110772750141957,1702
"SSBP1",-0.110757711269284,15087
"SERPINB4",-0.110729629793796,12603
"KIAA0256",-0.110720094786229,12122
"SH3KBP1",0.11069962214587,16540
"ALG6",0.11068691873966,11147
"CHD4",0.110678990174503,14847
"S100A13",-0.110643007935449,8700
"RASAL1",0.110639462780353,1227
"KLF1",-0.110628084706641,16775
"CD14",-0.110618447517578,7106
"SLITRK5",0.110610462081911,6120
"LRIG2",-0.110607942832821,10826
"CRMP1",0.110602649557558,11634
"PPM1D",0.110601319181643,16195
"CSH1",-0.110581284518267,14551
"PRDM13",-0.110576242628604,15607
"USP8",0.110558066179157,14037
"HSDL2",0.110552350667731,11806
"PANX1",-0.1105467143434,7673
"SLC12A9",-0.110529354912915,8068
"ZFYVE16",0.110511338810765,9548
"EPHA3",-0.110456401364577,1635
"MORC4",0.11043320802371,12801
"PDE5A",0.110342469172281,13756
"KIAA1546",0.11032374457024,388
"KLHDC7A",-0.110311970899367,15766
"LIM2",-0.110290011187526,155
"KIAA0040",-0.110272859176023,8186
"BTBD7",-0.110235337461758,4151
"HBG2",-0.110223477385504,13280
"MYH14",-0.110149845265163,10390
"C6orf25",-0.1101427137378,17121
"TMCO6",0.110134374724209,4919
"IL8",0.110128380730598,4703
"GUSB",-0.110121088695715,2983
"ANAPC11",-0.110114003891218,1662
"DNMT3B",-0.110108668894503,6701
"PRRC1",-0.110094419056312,8130
"COPS8",-0.110079759406975,1796
"TCN1",0.110078832117316,10429
"RICS",-0.110062678419043,8788
"NUDCD3",0.11005486873726,3109
"LONRF2",0.110054278204577,4606
"hCG_25371",-0.110036863694782,15539
"EXOC3L2",-0.110034378677185,1386
"FAM130A1",-0.110026504131326,1825
"GBP7",0.10999724954485,111
"GHITM",0.109958012101709,4982
"INTS9",0.109944713524218,12632
"SIP1",0.109940942797411,13120
"TMEM16H",0.109914066495184,7826
"EDN2",-0.109913533563869,8579
"NEDD4",0.109912335038252,1187
"OR10H3",-0.10989782544148,8516
"RNF44",-0.109883960663858,6517
"SYTL3",0.109877521227177,15124
"PTPRF",0.10983973062087,15816
"AOX1",0.109834685948934,1012
"WDFY4",0.109811152186088,12307
"DLG4",-0.109782970783452,1369
"FUSIP1",0.10977431397813,12600
"ZDHHC15",0.10976841099754,3873
"H2AFY",0.109767379833467,10862
"SYT4",-0.109728468598145,1034
"LOC285636",-0.109712293710115,3390
"CD300LB",-0.109706599460592,1827
"OR51S1",-0.109679453341925,6934
"TMEM59",-0.109674982153601,8903
"COG4",-0.109667509996886,15475
"HLA-DRB5",-0.109657993525445,10913
"TNFAIP8L1",-0.109650968076092,8075
"GRM6",-0.109643585095111,2510
"KCNJ4",-0.109634308990455,6095
"POMZP3",-0.109616230184611,12154
"ZC3H14",0.109610628757777,492
"SS18L1",0.109546697172313,4200
"PCDHA1",0.109531899211988,14955
"TMEM132D",-0.109511758403209,5328
"HK3",-0.10948424488781,8978
"ASTE1",0.109446979692438,15437
"PPP3R1",-0.109445903322125,11478
"TMIGD2",-0.109398212162752,2545
"SNX19",0.109390452292017,13185
"TOX4",-0.109376461223974,1726
"TRAPPC1",0.109374163008809,14749
"KIAA0828",-0.109364401195274,6247
"BMP8A",0.109348011562483,11180
"MCM3AP",-0.109320031149664,10668
"RHOA",0.109288463515893,7887
"TRIM25",-0.109262139715534,2096
"C14orf105",0.109252776029334,12189
"FPGT",-0.109229280141741,143
"MREG",-0.109224957730999,4420
"KIRREL2",-0.10920882651667,11538
"TNFAIP8L3",0.109203010372235,13362
"CCHCR1",-0.109195251201485,3477
"ARG1",-0.109188295423671,16591
"GOLGB1",0.109187543809253,13650
"PRDX6",0.109175622392355,11993
"RPSAP15",0.109175521152435,11525
"CES1",0.109174210830296,15141
"ABCA12",0.109154250201775,15647
"CYB5R2",-0.109140843963202,3046
"CST3",-0.109139408200515,2407
"OR2F2",-0.109128070940137,10715
"OSM",-0.109122166172504,4728
"NCF1",0.109119983313263,9114
"GSTM1",0.109118662921507,7182
"SH3BP4",-0.109117501718277,2227
"RHBDD1",-0.109102276139224,5425
"FFAR1",-0.109050206095088,1537
"LRPPRC",0.109046276486957,5863
"PVRL4",-0.109029377916837,7615
"DCPS",-0.109028708146708,3017
"LASS3",0.109024375885052,7018
"C16orf73",-0.109016731300651,9918
"LOC196993",-0.109003028814695,10281
"CDADC1",0.108997638795353,5758
"NDST2",-0.108950837759937,14739
"LOC153222",0.108939629217282,17088
"SPHK1",-0.10893840156522,5823
"BUD31",0.108897208198314,8843
"GALNT3",0.108881189608804,13020
"C20orf117",0.108860173248995,13827
"PMPCA",-0.108824635135584,6554
"ITGAX",0.108805633248107,9532
"D2HGDH",-0.108804203253289,5075
"CYP2R1",-0.108782988418247,8720
"HLA-DQA1",0.108748914569609,13545
"PAPPA",0.108748228483711,16440
"VIP",0.108740528985287,9469
"FAM82C",0.108734175805981,1286
"C6orf125",-0.108732461289742,1517
"EPS15",-0.108731889044477,11218
"BAG3",0.108709071599352,6939
"CTHRC1",-0.108700283940272,15072
"TESK1",-0.108698964396503,13541
"DGKH",0.108670651378291,14178
"ANKRD17",-0.108653553449361,2587
"NRTN",-0.108636408225223,15670
"LRP6",0.10861864840063,3869
"HTF9C",-0.108603474037616,1008
"C10orf140",0.108593956671576,5819
"ADNP2",0.108516979947976,11821
"CMTM5",0.108507824000149,15977
"STK25",0.108502378946695,68
"OR10A4",0.108500040043194,11350
"EDG8",-0.108490056780055,4718
"ATP1B4",-0.108486877860592,6692
"WDR16",0.108454649176876,9074
"KIAA0999",-0.108437841458146,392
"MDFI",-0.108419236063433,15654
"SLC2A7",-0.10836803466042,3100
"BCL2",0.108357491430718,4517
"SEC24A",-0.108312809367221,3208
"CCNYL1",-0.108311279455858,16643
"ITGAM",0.108289858633481,1607
"C10orf62",0.108268572439082,13653
"FXC1",-0.108242177308742,10867
"CENTD3",0.108226143634396,8033
"NCF2",0.108200330621969,14232
"CCDC36",0.108193695037892,12498
"ARAF",0.108170093649944,8638
"C1QTNF7",0.108151325667062,15542
"SLC35F1",0.108138696691101,15464
"RORB",0.108115339719415,12205
"APOL4",0.108102421944827,1255
"HOMER2",0.108094068833934,16837
"UCN",0.108092082494645,9889
"KRTAP9-4",-0.108072149998796,6408
"CRLS1",0.1080496798362,12013
"C1orf64",-0.108045889727295,14314
"GDF6",-0.108030455405176,7773
"WNT5A",-0.108000874671097,15537
"TGFB3",0.107958875281181,10418
"SLC26A10",0.1078789318986,4452
"ASAH3",-0.107870469340581,2934
"CTF1",-0.107827523565746,12177
"LOC124446",-0.107816397532472,7940
"NCDN",-0.10780539016919,8908
"TMEM65",-0.107799789927248,14661
"SFXN1",-0.107793438062711,2830
"SPACA5",0.107782935285559,6044
"RAP2B",-0.107777450721437,1563
"HTRA3",-0.107773460334684,16631
"CATSPER3",-0.107744191385386,8452
"SNAI3",0.107736235845149,12417
"DAG1",0.107735646894183,2693
"ZNF2",0.107723793002798,5319
"ZNF322A",0.107651942274281,7190
"ABCB6",-0.107644398376631,16050
"C14orf32",-0.107619720270916,11539
"RAD23B",-0.107592362657749,13124
"SCAMP5",-0.107520113844036,1463
"DPP10",-0.107492852673932,10807
"EMILIN3",-0.107492146531538,8650
"YTHDC2",0.107485288742592,9112
"MT1E",0.107465207471097,13631
"GALNTL2",0.107430454850364,15536
"ZNF580",-0.107418184806765,6054
"HDGF2",-0.107408276896959,4504
"WNT8B",-0.107339119758265,2283
"LDLRAP1",-0.107327515153462,11445
"MAFG",-0.107294273768062,13851
"N-PAC",-0.107281132932738,6710
"ZDHHC13",-0.107253805015313,11604
"ZNF438",0.10723964367303,7427
"TPPP",0.107228947492429,916
"SPRED1",0.107220323052239,12283
"KLF7",0.107210667813962,14684
"YEATS2",-0.107203067097741,7815
"SLC24A6",0.10718171735473,10430
"TMEM77",0.107174635960128,13437
"HES1",-0.107149081625744,4470
"NAT6",0.107143420042761,12229
"KIF2B",0.107115624210741,12533
"KCNG1",-0.107087248718937,8753
"CRIPT",-0.107055996476897,6722
"DGCR14",-0.107039403016959,5158
"C1orf106",0.107036686221563,14095
"MACF1",-0.107026842347495,14103
"ZBED4",-0.107013355452415,13814
"EHMT2",-0.107010813759994,1280
"FARS2",0.10700965967674,485
"ZNF394",0.106993226308335,16786
"KNG1",-0.106947932866343,9531
"IRF3",-0.106940302672381,2374
"IL4",0.106920074430863,15856
"CXorf41",0.106912034382533,15827
"SNN",0.10688808581691,6811
"MKLN1",0.10688583587964,13408
"C1orf27",-0.106879523851202,6589
"HUWE1",-0.106842346734703,1331
"MARCKS",-0.106837327283661,16804
