"","cor","number"
"TMEM131",0.269884020566593,8434
"PROL1",0.269863849117064,12434
"PDZRN3",0.269796487259511,11030
"BCKDHB",0.269743210558405,12980
"PVRL1",0.269658752285422,11931
"SIGIRR",-0.269651647901065,10368
"HIST1H2AG",-0.269602842502662,2690
"IL1R1",0.269479744489062,1019
"CRHBP",0.269475399696207,4540
"OR5D14",-0.269423510537412,10924
"C5orf22",-0.269366793716067,7516
"FAM57B",-0.269363600298188,16096
"IL11RA",0.269327994199799,4366
"USP34",0.269282180282913,3998
"ACOT2",0.269213636168103,278
"CCDC116",-0.269200977805348,13000
"HIST1H2BF",-0.26903258610588,6544
"LONRF1",0.269024739342251,960
"C9orf66",0.269005418156783,7849
"ZNF436",0.26893126262667,17177
"CD3EAP",-0.268894652567946,3276
"LOC51252",-0.268849520839543,2554
"KLB",0.268617854358948,2950
"CXCL12",0.268595459749724,6163
"FLJ25404",-0.268511856786388,3848
"C8orf40",0.268320304733832,10531
"FLI1",0.268318365064528,13459
"CLCA2",0.268291144684362,3695
"TUBGCP6",-0.268253666370552,8602
"IAPP",-0.268235777315147,4998
"CSNK1G2",-0.268231187933514,14408
"TCEAL7",0.268187307825186,7206
"TRPM5",-0.268128166118422,1570
"EMX1",-0.268114541186924,3802
"ADK",0.26811270327381,12673
"C6orf136",-0.267788862838634,8484
"FAM69B",-0.267777480638956,5728
"KLRF1",0.267747549284966,1602
"HADH",0.267698179216717,12637
"UBD",0.267641806902696,10282
"SLC16A3",-0.267550739101929,4001
"HIST1H2AD",-0.267404274197748,139
"TOB2",-0.267360599713703,47
"C15orf29",0.267309663549638,14426
"NPAT",0.267234459674111,12106
"ISOC2",-0.267229444187402,12132
"CLCN4",0.267214434291395,175
"TRIM29",0.267175165389155,15338
"SCARF2",-0.267174127678812,15632
"LRRC8C",0.267134382707184,7752
"SCAF1",-0.267107767592534,13872
"YME1L1",0.267053077959471,11015
"CD47",0.267029337926682,3133
"CSMD2",-0.26686776491741,7244
"RETNLB",-0.266862114191346,3719
"COL10A1",-0.266759972499312,4216
"EIF3E",0.266746543766484,9699
"PPFIA3",-0.266671386477486,15358
"PPP1R15B",-0.266612568006254,13095
"NDUFS8",-0.266509571201386,12058
"FBXO11",0.266461624778748,8846
"FSHB",-0.266388762318256,9271
"PSORS1C2",-0.266368506429263,10643
"GDF10",0.266322632496795,144
"PUSL1",-0.266288206399255,16326
"ATCAY",-0.266116151402265,2078
"SNAG1",0.266032772865703,1841
"HSPA9",-0.266021700743171,1727
"TUSC5",0.265995400105379,11985
"LOC129881",0.26598906849201,1749
"ABCA6",0.265929591519703,637
"FLJ35767",-0.265918974227699,7195
"CITED1",0.265762496323676,3508
"EPB41L4B",0.265756147025907,4402
"CNTNAP3",0.265708435678302,8375
"STAC2",0.2657045886831,12208
"TSLP",0.265678597370844,9581
"HAGHL",-0.265648344576607,14183
"PZP",0.265617229846265,16165
"PRM2",-0.265614492187913,16072
"PIWIL4",0.265596878531582,3904
"DLD",0.265582631157306,8529
"POLD3",-0.265563897606635,3189
"HIST1H2BD",-0.265554610077623,16078
"OSBPL1A",0.265544540441374,15877
"PIK3R5",0.265393136507876,6614
"IFNGR1",0.265376329905723,10636
"MARCH1",0.265373418428188,17249
"ANKRD13D",-0.265362098710662,9743
"GTSE1",-0.265202085361654,11318
"C10orf10",0.265164360020037,14515
"C8orf37",0.265079854110312,3522
"PLCXD3",0.264916596653098,2625
"C9orf127",-0.264907030685079,1818
"ATG7",-0.264868648481891,11213
"SASP",0.264859247137565,9935
"NPHP3",0.264588633456997,487
"EML3",0.26455363248438,8931
"LOC284352",-0.264477544957461,7455
"NPAS3",0.264294527600242,4317
"WDR24",-0.263990210908143,3568
"GALNT12",0.263939822154619,1447
"ZNF583",0.263932456525637,11118
"PRPSAP2",0.263843993073683,7426
"OR10A5",-0.263815088803002,16116
"TMLHE",0.26380762290337,5346
"STAT4",0.263798213465939,14253
"GTF2A1",-0.263773894376094,3323
"KIF21A",-0.26373496993809,14404
"COL5A3",-0.263734704726975,2787
"RCSD1",0.263707757933413,13213
"LOC198437",-0.263612524109367,16056
"PRR13",-0.263609734061412,7139
"RPAIN",0.263561271229218,8373
"BBOX1",0.263495966499347,8745
"SH3BGRL2",0.263479671360627,2566
"PPA1",0.26345334059538,2073
"FGFRL1",0.263378546027393,16753
"MYOG",-0.263337545001066,16031
"PSMD9",0.263318782754796,15733
"CUGBP2",0.263251529491287,14281
"ADCY1",-0.263191482869759,13563
"KLRC3",0.263133718234299,6178
"PRSS22",-0.263092116737229,289
"SLC25A19",-0.263076529626206,1865
"NPPB",-0.262946936232433,16332
"BTLA",0.262895150583708,11952
"PSORS1C1",-0.26279343072642,1713
"CCR3",0.262663691661834,4601
"METTL1",-0.262612221196954,14079
"CALU",-0.262591322833668,12618
"POLK",0.262542653418495,2215
"SH3BP1",-0.262513731402341,9631
"SLC35A5",0.262485122105894,2415
"GFER",-0.262464630407408,11652
"MBD6",-0.262421613613988,8311
"LRRIQ2",-0.262131131456725,820
"NUPL1",-0.262113152744647,16463
"PGK1",-0.262083660146839,16221
"PLRG1",0.26189138922062,369
"FBXW7",0.261850211691337,7357
"C9orf61",0.261808530371404,13314
"GABBR1",0.261723476912037,6816
"ANKRD9",-0.261679015751147,3756
"RGS13",0.26167058870686,5112
"RAE1",-0.261585400548383,5451
"CAMK1",0.261574372443218,3368
"GRM4",-0.261512993368949,10706
"PLD3",0.261428168004762,8562
"TMEM112",-0.261418702597589,8501
"CHL1",0.261399793831936,5770
"MAP1LC3A",-0.261379553803674,7420
"GCET2",0.261337111478468,1431
"GNAL",0.261334393635029,10890
"GBAS",0.261311017042102,4014
"DPP8",0.26128188829695,6268
"CENTB1",0.261238247575377,11872
"TNFRSF8",0.261171351273588,2678
"HDLBP",-0.261169895610162,14071
"GTPBP10",0.261111698733092,12675
"UBE2S",-0.261107083267564,1660
"DGAT2",0.261043549498931,14812
"GIPR",-0.260957120917587,8970
"C9orf119",-0.260770131037121,11022
"CHST13",-0.260730709562354,7921
"EIF2C4",0.260702627588109,17263
"UBN1",-0.260565109655123,9342
"TPM4",-0.260541185036645,3886
"SCARF1",0.260536282980814,11900
"HIST1H1E",-0.260529425829358,4497
"KIF6",0.260325346806704,6096
"QKI",0.260278395700859,8928
"MGC35361",0.260266907070451,11560
"DNAJB11",-0.260213866878814,9262
"BHLHB5",0.260116950965007,12492
"MAPKAP1",0.26006105980877,3422
"TMEM85",0.260059495161055,13782
"DAPL1",0.259982360899905,2134
"TARS2",-0.259969845390553,9418
"SAP30L",-0.259950510670121,16776
"TMEM171",-0.259906271312007,3556
"ARTS-1",0.259889266886303,4399
"CHRNG",-0.259884491812954,7598
"EFHD2",-0.259871383243264,634
"FFAR2",-0.259848994827886,7412
"EEF1A2",-0.259683366302707,2763
"AOF2",0.259663641598358,5862
"BOP1",-0.25963109297395,6663
"SCP2",0.259587298128787,11021
"FGR",0.259553813592457,13048
"PSMA8",0.259469998494175,10726
"LOC146325",-0.259446622272926,16451
"APLN",-0.259426216541027,13784
"PKIA",0.259365306431602,7389
"LOC389458",-0.259319048796979,15887
"ZBTB22",0.259280179716156,5558
"SLAMF1",0.259236936712529,2382
"AQP10",-0.259155193272241,3418
"SEMA3C",0.259098864756743,8695
"WFDC3",-0.259097476513619,8532
"CCDC78",-0.259089774623712,11856
"ACAN",-0.259021417378219,2662
"SEPT10",0.258960175806849,5548
"HSPD1",-0.25889801172658,13155
"LRTM2",-0.258719652492009,16176
"ASF1B",-0.258717686329255,7844
"FECH",0.258664236603949,9567
"LCN6",0.258606147006295,10645
"DFFA",-0.258523285183908,6050
"CCDC128",0.258499591300674,17105
"FABP4",0.258449661343912,10679
"CXorf38",-0.258408411369257,14575
"GPC1",-0.258383325639503,15154
"RIMS3",0.258343842403414,7983
"COL4A1",-0.258250711301746,15983
"FAM100B",-0.258238380105757,11749
"OTUD7B",-0.258214449673895,14897
"C18orf55",0.258181538506076,13737
"CLPX",0.258140976370911,7346
"FLJ37440",0.258125208322762,8351
"SLC25A30",0.258103158364086,4899
"CDC2L6",-0.258094572029686,1851
"SNX3",0.258064856601444,4048
"HIST1H2BJ",-0.258044081021863,8943
"LRFN5",0.257999719621203,15252
"FCRLB",-0.257931488956196,15619
"FBXL3",0.257891749798025,856
"PPP1CB",0.257875371265261,731
"TLR4",0.257873653610195,6273
"MAFK",-0.257848648956578,11024
"C18orf12",-0.257838625292697,10894
"C5",0.257742776172488,9059
"TBC1D19",0.257717292951515,1089
"TDRD10",0.257694205835429,11162
"LEPREL2",-0.257486999584283,6643
"PITX3",-0.257467704605735,10705
"FAM20B",-0.257459104319436,538
"ADAM28",0.257441745589577,7221
"CHUK",0.257385862900945,3625
"NTN2L",-0.257384483980949,10967
"ODZ2",0.257382070243407,3327
"HMHB1",-0.257267445744985,16290
"PRPF4B",0.257266075699827,14354
"CLEC2D",0.25721696279798,9618
"SSPN",0.257196956530741,7454
"RPS23",0.257186106945648,1167
"PLEKHG6",0.257177144668978,1828
"TRPM6",0.257176759898869,13099
"KCNIP2",0.257166383183792,3178
"C6",0.25712375303674,15160
"SIX3",-0.257054350835747,16468
"LOC130940",0.256933694898418,2160
"GEM",0.256917208321134,12918
"ERLIN1",0.256906748691716,15942
"CYP2S1",-0.25687698594974,2841
"CCDC66",0.256842115735577,4465
"HHIP",-0.256827973849771,17084
"SLC2A9",0.25671797755198,12911
"CD5",0.256699420706199,4077
"SLFN12",0.256661095499147,4487
"ROPN1B",0.256505042926122,673
"PRG2",-0.256494450978782,7258
"DIAPH3",-0.256481928399975,11401
"CREG2",-0.256457734184721,12053
"TROAP",-0.256351689586513,8160
"YBX1",0.256333798180609,13584
"ZNF576",-0.256328417481984,15232
"DEFB4",-0.256320365641564,9264
"MEF2B",-0.256317114279842,13482
"IL18RAP",0.256306613076084,4872
"ARP11",0.256233550592176,2186
"PDSS1",0.256023663132757,11177
"HEYL",-0.256013144057267,2118
"PTOV1",-0.256002230081976,16315
"ZNF514",0.255932057308871,6976
"CCDC8",0.255931456230759,12425
"LMNB1",-0.255924565446828,574
"THY1",-0.255856547413393,6888
"DZIP1L",0.255815886985542,3077
"MEX3D",-0.255789652863018,9138
"LNX2",-0.255789039353382,8456
"PTGER3",0.255771920592951,5443
"AMT",0.2557348379161,2030
"CLEC4M",-0.255685732068343,390
"FLJ25791",0.255659615072805,12790
"USHBP1",0.25560187387246,12779
"KLK8",0.255469756665752,13129
"TINAGL1",0.255462225083094,2664
"LSM7",-0.255455834967982,8179
"GIMAP5",0.255236843715883,10698
"ZBTB17",-0.255159865802509,7640
"AIRE",-0.255156808727607,15308
"LMAN1L",-0.255122680532547,15300
"EXOC3L",-0.255053058899826,9751
"EFHA2",0.255031538768124,2430
"VPS24",0.254993858802012,12832
"PHF2",-0.254953638185684,15882
"CXCL1",0.254928707976924,1845
"SDPR",0.254807153962247,8288
"KRTAP8-1",0.254800044618118,17046
"C12orf54",0.254696543785279,12992
"PTCD2",0.254669001029809,9265
"ALG3",-0.254636226630488,17059
"TEK",0.254565773923805,85
"PCSK7",0.254492893037396,11870
"BIC",0.254419691688621,11239
"SYNE2",0.25440224501565,16261
"LCA5",0.25436837520319,1485
"ACSL4",0.254346582301457,3261
"LRRC56",-0.254320716521093,6886
"FOS",0.254307703209131,1767
"C10orf59",0.25427898823951,2493
"NEK9",0.254277165500369,910
"TNNT3",0.25405210222965,130
"WDR68",-0.253978633209798,16049
"VTN",-0.253936512170372,8051
"ZNHIT2",-0.253932547686487,8907
"FTCD",-0.253835406415973,6444
"PTX3",0.253826344979508,1489
"ZNF33B",0.253716915916383,7094
"MGC2752",-0.253686053108721,11686
"AMN",-0.253657744660549,1943
"C14orf172",-0.253644474884188,779
"DTWD1",0.25362074584791,10730
"ENPP2",0.253542497901755,7001
"TCTEX1D1",0.253431928706598,7476
"EHHADH",0.253336948766354,9801
"MYH3",0.253320323018474,1376
"RPA1",0.253232191461275,16902
"PABPC4",0.253214696850134,6162
"SH3BP5L",-0.253128036353749,6075
"SVIL",0.253039628153563,4676
"BCL11A",0.253035223239879,17156
"N4BP3",-0.253026277858288,12984
"CEACAM5",-0.252970722134457,13706
"EGR2",0.252921059968387,14382
"KRT86",0.252903423940521,13553
"KDELR1",-0.252875469397751,13429
"LIG4",0.252837069507894,8062
"DSCR6",-0.252821759462627,4511
"ASB16",-0.252753074654178,14514
"TSPAN6",0.252699557337157,1930
"STARD9",0.252642347928999,10692
"CPXM1",0.252624784749344,645
"KIR2DL4",-0.252581123283282,15328
"APOBEC3G",0.25251435772663,10689
"CCDC81",-0.252513171393172,1327
"DENND2C",0.25251140251616,12528
"BMX",0.25249640359819,16080
"C1orf128",0.252455544334076,12342
"ZNF430",0.252381072088317,15800
"HNRPH3",0.252370485984705,14788
"CMAH",0.252370141074303,14645
"C2orf28",0.252328793411635,4239
"ZC3H12C",0.252303059907196,2682
"OR4D2",-0.252257824736619,2694
"FLRT2",0.252226747019521,1872
"ZNF524",-0.252181083377407,13428
"LSAMP",0.252103294099284,7075
"CBLC",-0.252101635764034,3201
"KIAA1128",0.252024941260694,3149
"OR5BF1",-0.2519252830584,15257
"TNFAIP8",0.251875134323036,3987
"RABGAP1L",0.251851779100912,7480
"C10orf122",-0.251771259777479,14585
"ESM1",-0.251715016995586,5439
"C9orf100",-0.251703031655624,11716
"ANKRD29",0.251667537276514,1842
"FLJ14107",0.251450357910539,11204
"NPHP1",0.25141575335922,16322
"ZNF275",-0.251368280491766,6797
"ADSL",0.25127432218402,17000
"ZNF653",-0.251262369060568,8095
"GSN",0.251254016420218,5773
"MRAP",0.251252113134777,2316
"Rgr",0.251119560903288,2358
"OSTM1",-0.25107989715806,3683
"ABLIM1",0.251055166531364,5423
"KIF3B",-0.250929673682434,1572
"OR13A1",-0.250924365584752,738
"FAM30A",0.250903925915895,5915
"APCDD1",0.25080517231248,12750
"NAG",0.250797444912472,15419
"SCARB2",0.250674008024515,3997
"SUPT4H1",-0.250660445565141,13111
"ZNF289",0.250633039600113,5838
"C2orf3",0.250617621565899,16065
"C1QTNF5",-0.250591023576147,5640
"PARP3",0.250583062234218,10672
"MINPP1",0.250545502091768,5062
"LSM12",-0.250498343381318,2401
"KIAA0922",0.250484304673674,13794
"ZNF497",-0.250449697627251,1455
"FBXW4",0.250309974265767,16505
"ADD3",0.250260060616819,5471
"GOLGA2L1",-0.250219015238405,12091
"SERPINB9",0.25016276723521,2294
"DYRK4",0.250145373919121,13317
"ATF3",0.25008866749998,7760
"SLC22A9",-0.249901915233106,2128
"HOMEZ",-0.249884392542794,13024
"HPS5",0.249785283584942,6395
"LOC201175",-0.249685165264973,3496
"C10orf38",0.249648376058299,15354
"NARFL",-0.249522749697482,2626
"CCBL2",0.24950465547646,10230
"LY6H",-0.249459659211175,10565
"PRRT3",-0.249263681632256,1553
"SPATA9",0.249203849429934,11267
"ZNF596",0.249182873030049,16358
"MRPS26",-0.24917218296666,1507
"C20orf82",0.249168393422319,12922
"SNAP23",0.249131889872646,12588
"ANKRD57",0.248962189493286,8234
"PPAP2C",-0.24892972693756,1250
"RPL23",0.248819178132519,17035
"LOC730092",0.248818920806197,13152
"MGC119295",-0.248741877148445,14476
"IRAK1BP1",0.248725426230734,2775
"LENG4",-0.248692230549471,16559
"SOX7",0.248660178166553,5460
"MAP1LC3B",0.248639585598668,11198
"TMEM18",0.248633047979295,3383
"FABP5",0.24859252261834,6671
"CHRNA4",-0.24858592871964,16888
"SENP3",0.248578973468546,13499
"LTA4H",0.248433182864524,16213
"AVP",-0.248406914807818,3281
"HNRPD",0.248385688039653,20
"SYNGR3",-0.24824481481886,1171
"IRF7",-0.248238375970721,13370
"KIR2DS4",-0.248224976064202,8212
"MYADML",-0.248193511875049,1580
"FAM120C",-0.24818774528067,1591
"DMXL1",0.248153271477559,11275
"SAA2",0.248141909653178,12889
"RPL15",0.248099027824644,13702
"MAGEA5",-0.248020716862515,1478
"SH3D19",0.247962910325064,11139
"TAAR5",-0.247908168060257,11528
"SYNJ2",-0.247883949023865,10180
"CFP",0.247883321143862,10747
"FKBP2",-0.247850469172299,9806
"POLD1",-0.247722151316424,5304
"GOLGA8A",0.247719950649508,3599
"MCCC1",0.247577786462627,7126
"C16orf70",-0.247568463656798,5324
"PRKD1",0.247534896417204,12656
"ADHFE1",0.247508650383419,5007
"KBTBD3",0.247493893555366,6672
"GALNT11",0.247466961768159,6343
"AMY2A",0.247392680158817,3612
"RASSF7",-0.247290977562423,7690
"TES",0.247207461959125,8103
"TP53I3",0.247202812617827,13565
"KRT17",0.247116694533306,15427
"HIST1H2BK",-0.247058210119921,15944
"F12",-0.247033183500391,4222
"AQP7P2",0.246974280409679,5561
"E2F2",-0.246955019464276,9551
"OGFR",-0.246935376847248,8446
"SNX17",0.246919721337424,4354
"UBASH3A",0.246805033901977,6001
"KDELR2",-0.246775682178781,9704
"FBXL10",0.246703246345229,2600
"NEK4",-0.246567014260056,1189
"NCAN",-0.246443612450677,7529
"CTRB2",-0.246437769005278,8039
"PFDN6",-0.246286605751957,16901
"GH2",-0.246283221006884,3607
"LIN37",-0.246279090631992,14914
"SP3",-0.24619527340597,11659
"LYPLA3",-0.246189543165271,2772
"PDZD2",0.246124375710615,13797
"REG3G",-0.246053287251725,12379
"KIR3DL3",-0.246000275267514,13930
"SCRT2",-0.24598894418776,9115
"ADIPOR1",-0.245974916060483,3036
"SLAIN1",0.245837253115566,15408
"SLC37A3",0.245789288587725,14132
"VN1R5",-0.245762299055897,14651
"OR11H4",-0.245748106946221,4770
"FAM47B",-0.245646879487529,2397
"NTSR1",-0.24560303993858,13032
"HIST1H2BE",-0.245580798895785,11331
"GEMIN4",0.245486840915044,2641
"PSMB6",0.245455003242335,9991
"FXYD7",-0.245437992938899,10506
"ZFP1",0.245406317922506,13516
"KRIT1",0.24538929077099,8250
"SLC22A16",0.245351399360701,2416
"ERH",-0.245327646296538,4794
"SPIRE2",-0.245217287990736,10973
"NCOA6",-0.245207187664001,4863
"VSNL1",0.245177194418389,1268
"NOL7",-0.24516203550352,821
"MAST2",-0.244997491756408,3321
"LOC388335",0.244982260060446,6142
"TAS2R14",0.244921084437677,10325
"KCNK17",0.244902840556153,10162
"ABCA8",0.244794034592932,10119
"TMEM43",0.244778874972888,9433
"KRT14",0.244775598253803,14628
"ANKZF1",-0.244732210599398,1073
"SF4",-0.244729576720486,775
"BMPR1A",0.244715916513853,1161
"DYNC2H1",0.244576731952889,14541
"PRSS2",-0.244387616066967,7185
"C12orf33",0.244365302361326,7127
"CALML3",0.244345336243216,8350
"KIAA0241",-0.244273481897408,11238
"C11orf46",0.244161960508357,2075
"INPP1",0.244153885547246,1428
"POU6F1",0.244083968896815,6743
"TRIM11",-0.244070092306454,9443
"NHN1",-0.243961095635543,6258
"TMSL3",-0.243937984781656,1172
"LY75",0.243923536442977,1718
"NRBF2",0.243887288694528,5337
"TGFBR2",0.243867892541082,1938
"DHODH",-0.243855331500465,17207
"BNIP2",0.243808477786604,7871
"CCDC138",0.243789821094536,3559
"SEMA3G",0.243786661604746,9051
"RCBTB2",0.24374720706102,1057
"RIC3",0.243742443018526,4643
"EGFL6",0.243720933659174,16934
"HSPC171",-0.243690607458866,8380
"SLC44A2",-0.243641668789844,7746
"ACSM3",0.243569807248681,13089
"PCDH12",-0.24351876209778,9305
"PKHD1L1",0.243497812859978,5140
"BMP8B",-0.243454119815575,16204
"TBCE",-0.243447137695751,2842
"SEPP1",0.243439249914796,12558
"ADAT3",-0.243429768659127,8432
"KIAA1712",0.243358675070077,9848
"TP53RK",-0.243309268929908,16178
"CYB561D2",-0.243294199525123,16599
"HYAL1",0.243203899579298,14064
"INTU",0.243172922854616,9937
"CLCNKB",-0.243110851293094,9220
"APBA3",-0.243056514223253,9694
"ZDHHC20",-0.24304714769808,9429
"MGAT3",0.242986441430994,870
"MAG1",0.242957807032399,1283
"EID3",0.242922344581576,16981
"GRIN1",-0.242880848233305,12616
"NOG",0.242851403858977,14952
"C6orf117",0.24278078688835,5961
"SYCN",-0.242731517373136,7462
"PROM1",0.242685985448074,4043
"TMEM182",0.242672740698775,9350
"KLKB1",0.242655173725302,8995
"TCEA3",-0.242587654196475,4204
"DDO",0.242572264164211,9683
"HN1L",-0.242563871525923,2848
"NEDD9",0.242445280461391,4146
"KIAA0372",0.242425318520607,4881
"DYNC2LI1",0.242402957238053,16022
"STEAP1",0.242400603473626,7648
"NCOA4",0.242319542118771,8679
"RSPO1",0.242316089714454,8006
"RPS7",0.242285994611834,8538
"PLS3",0.242273333814848,11315
"DNTT",-0.242256307369721,9724
"RPL31",0.242216498252382,9701
"SOCS5",0.242134320832986,5271
"RNASEH2A",-0.24212768782242,8498
"LTA",-0.242124965181755,4252
"CBWD6",0.242088158932885,11510
"GPR125",0.241997298333442,14988
"C19orf6",-0.241989602990333,9024
"C17orf45",0.241910006963908,15498
"ZNF286A",0.241849660201828,3951
"VGLL1",0.241808461875764,14328
"BAHCC1",0.241798207409442,6610
"C1orf83",0.241717864647388,7276
"SAA3P",0.24166992165923,6694
"SLC5A10",-0.24166466123565,739
"C14orf133",0.24165575947821,13649
"GPRC5A",-0.241460498735989,14443
"HIST1H2BB",-0.241428122234807,1389
"PRMT7",-0.241369222311648,17239
"HIST1H4G",-0.241364327862847,12089
"OR52M1",-0.241336587202764,10444
"SLC25A22",-0.241319041742817,14357
"EIF3M",0.241249291999511,2368
"CLSTN2",-0.241209671638095,11066
"KISS1R",-0.241186720046967,235
"BCORL1",-0.241180729306114,6108
"TMEM145",-0.241135445602548,12836
"ZNF215",0.241110391299271,2743
"DUSP15",-0.240995432771942,12864
"PXMP4",-0.240975659470484,9353
"GDF11",-0.240855361720144,5132
"PTAR1",0.240760446708998,10322
"ICA1L",0.240689942227405,9099
"MAP3K4",0.240657207823157,5161
"MSI2",-0.240638303269634,14825
"MMP9",-0.24042846965363,8725
"ACAD8",0.240415206634737,3362
"GPR137B",-0.240414571619937,9915
"DEFB126",-0.240411897459414,14808
"TMEM184A",-0.240368044543192,13078
"YTHDF2",-0.24023538205768,3001
"PAPLN",0.24019746162147,17127
"FLII",0.240164771226876,9779
"MIS12",0.240163889474485,5234
"VIL2",-0.240152981910939,11173
"PDLIM5",-0.240101277687316,3268
"TTC28",0.240083014420838,16867
"PSCDBP",0.240047001416648,4210
"RP5-821D11.2",0.240028831273539,7503
"CRK",0.240007147029713,4143
"MUC1",-0.239991241756923,7829
"TIMM50",-0.239956471075188,9668
"ZNF703",-0.239943841861421,951
"MAGEA1",-0.239890782154003,8469
"DMGDH",0.239885283058364,15611
"LSG1",-0.239836910110991,1291
"ABI3BP",0.239789428324627,10223
"CDC37L1",0.239735731617443,3565
"UBAP2L",-0.239696386288118,16956
"EPB41L3",0.239683126404927,9162
"C4orf36",0.239679957634669,16488
"MAGEA4",-0.23961752334917,16215
"ERBB3",-0.23957574712351,6135
"NNAT",0.239565137955163,5641
"LMX1B",-0.239559106172875,4193
"PTPN13",0.239420290786336,10812
